group,sample,method,method_key,output_path,output_sha256,input_sc_sha256,input_st_sha256,coordinates_sha256,truth_sha256,output_exists,spot_universe_matches_stage1_st,output_spots,stage1_st_spots,truth_spots,stage1_st_is_truth_subset,output_postdates_noisy_input,deterministic_noise_recreation_verified,provenance_verified,rerun_required,evidence
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,novoSpaRc,novosparc,V:\result\human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05\stage4_mapping\novosparc\spot_type_fraction.csv,b77e1cb5178dc0c42f535162347ab025fa32f5b9c4393e53ebf5c2ffd886f1a4,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,184064fdf86cc939c287fda319d375758930b620a5d319dc182a82bba4fa354a,8c19e936dfd5e830747ebad60885feafd66a380f49827d82c6e55969e54dcc98,fd3bec4eea411a6adbe79e368b84f716226806e8bf75cd7e2d07047a1ff4daf8,True,True,3274,3274,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,SpaOTsc,spaotsc,V:\result\human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05\stage4_mapping\spaotsc\spot_type_fraction.csv,dea6ef9f5679e62939a85c488fd165f02171d5b2b1ab8b5b309a53e3ec68658c,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,184064fdf86cc939c287fda319d375758930b620a5d319dc182a82bba4fa354a,8c19e936dfd5e830747ebad60885feafd66a380f49827d82c6e55969e54dcc98,fd3bec4eea411a6adbe79e368b84f716226806e8bf75cd7e2d07047a1ff4daf8,True,True,3274,3274,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek,celltrek,V:\result\human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05\stage4_mapping\celltrek\spot_type_fraction.csv,ea6a671e3b8a8304f14934e3e282ae9eab23e9fc1829bda2917458adef719888,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,184064fdf86cc939c287fda319d375758930b620a5d319dc182a82bba4fa354a,8c19e936dfd5e830747ebad60885feafd66a380f49827d82c6e55969e54dcc98,fd3bec4eea411a6adbe79e368b84f716226806e8bf75cd7e2d07047a1ff4daf8,True,True,3274,3274,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE,cytospace_baseline,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,894930845a6c68810e3240a522918d3a69a3fff7730761def3db1c3d44375259,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,4689fe435f0dff9c320dc7495fc696ddf9ce3a9a8d0743705e425e4e473e7ce3,fa7ef5b87cff30c4410eab3336730519052e4c2f80bb2e6b8afe6d91e1b4c16e,180fa7a0d3e3dad0cd2245deb10e743c9f6e587817ae5989b8253a06c7e210a8,True,True,3267,3267,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,Tangram (all genes),tangram_all,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05\stage4_mapping\tangram_all\spot_type_fraction.csv,8367fa51f06022b1b96e0d98d6f4a79cdb9607e9ad3d0c1da3507cc2bf821700,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,4689fe435f0dff9c320dc7495fc696ddf9ce3a9a8d0743705e425e4e473e7ce3,fa7ef5b87cff30c4410eab3336730519052e4c2f80bb2e6b8afe6d91e1b4c16e,180fa7a0d3e3dad0cd2245deb10e743c9f6e587817ae5989b8253a06c7e210a8,True,True,3267,3267,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,Tangram (marker genes),tangram_marker,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05\stage4_mapping\tangram_marker\spot_type_fraction.csv,0496009404eb1055e86739c13058602a842b4fd2a243aef2378152b232cc072d,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,4689fe435f0dff9c320dc7495fc696ddf9ce3a9a8d0743705e425e4e473e7ce3,fa7ef5b87cff30c4410eab3336730519052e4c2f80bb2e6b8afe6d91e1b4c16e,180fa7a0d3e3dad0cd2245deb10e743c9f6e587817ae5989b8253a06c7e210a8,True,True,3267,3267,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc,novosparc,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05\stage4_mapping\novosparc\spot_type_fraction.csv,f135244789392093cbd48d893187b9124c31ce222297acea461a76e5b0ae3319,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,4689fe435f0dff9c320dc7495fc696ddf9ce3a9a8d0743705e425e4e473e7ce3,fa7ef5b87cff30c4410eab3336730519052e4c2f80bb2e6b8afe6d91e1b4c16e,180fa7a0d3e3dad0cd2245deb10e743c9f6e587817ae5989b8253a06c7e210a8,True,True,3267,3267,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc,spaotsc,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05\stage4_mapping\spaotsc\spot_type_fraction.csv,efb103444ca6a2ff705fc08b209d094035f786e18ddf77576a05607dfa06ba10,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,4689fe435f0dff9c320dc7495fc696ddf9ce3a9a8d0743705e425e4e473e7ce3,fa7ef5b87cff30c4410eab3336730519052e4c2f80bb2e6b8afe6d91e1b4c16e,180fa7a0d3e3dad0cd2245deb10e743c9f6e587817ae5989b8253a06c7e210a8,True,True,3267,3267,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek,celltrek,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05\stage4_mapping\celltrek\spot_type_fraction.csv,6bdc7798984514f7fb0a2d236eb9cab2a32abd46a8e46a12808b3f00f3d1d1c0,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,4689fe435f0dff9c320dc7495fc696ddf9ce3a9a8d0743705e425e4e473e7ce3,fa7ef5b87cff30c4410eab3336730519052e4c2f80bb2e6b8afe6d91e1b4c16e,180fa7a0d3e3dad0cd2245deb10e743c9f6e587817ae5989b8253a06c7e210a8,True,True,3267,3267,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE,cytospace_baseline,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,ee573b0d01f6c79c1fb9913218bfb1b200a353ad331a03abc40eea22b77aef17,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,96bc581d7c8172458b33fae4399b1bc0b655e9d72b258d793ed72293ee12ac20,21a0925f009c132e73db71c44bae9361237586f00f628eac22c7e3eea44877b1,18a3d1f8a719946b19d142db4a687465548b3ce04d05e27352b4c3ae836dcb8e,True,True,3265,3265,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,Tangram (all genes),tangram_all,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05\stage4_mapping\tangram_all\spot_type_fraction.csv,cae3b1d199ff0c950e5397c804e6f8dc271ceb3a3ec429a3b7015c572e36f908,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,96bc581d7c8172458b33fae4399b1bc0b655e9d72b258d793ed72293ee12ac20,21a0925f009c132e73db71c44bae9361237586f00f628eac22c7e3eea44877b1,18a3d1f8a719946b19d142db4a687465548b3ce04d05e27352b4c3ae836dcb8e,True,True,3265,3265,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,Tangram (marker genes),tangram_marker,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05\stage4_mapping\tangram_marker\spot_type_fraction.csv,36f23110937022faf8dddd223437bbd3fd462aab2f206d24e8904b24045dcd5a,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,96bc581d7c8172458b33fae4399b1bc0b655e9d72b258d793ed72293ee12ac20,21a0925f009c132e73db71c44bae9361237586f00f628eac22c7e3eea44877b1,18a3d1f8a719946b19d142db4a687465548b3ce04d05e27352b4c3ae836dcb8e,True,True,3265,3265,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc,novosparc,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05\stage4_mapping\novosparc\spot_type_fraction.csv,27b4e1190f01991ab553fb793f1ad6ca90d6ba4123ca0a90e84187f3772d6ef3,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,96bc581d7c8172458b33fae4399b1bc0b655e9d72b258d793ed72293ee12ac20,21a0925f009c132e73db71c44bae9361237586f00f628eac22c7e3eea44877b1,18a3d1f8a719946b19d142db4a687465548b3ce04d05e27352b4c3ae836dcb8e,True,True,3265,3265,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc,spaotsc,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05\stage4_mapping\spaotsc\spot_type_fraction.csv,f703cc1f8dc6a5c9f3478a9ad7a85a1baa5c5cde0d9f97776ed0ec520ddc2294,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,96bc581d7c8172458b33fae4399b1bc0b655e9d72b258d793ed72293ee12ac20,21a0925f009c132e73db71c44bae9361237586f00f628eac22c7e3eea44877b1,18a3d1f8a719946b19d142db4a687465548b3ce04d05e27352b4c3ae836dcb8e,True,True,3265,3265,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek,celltrek,V:\result\human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05\stage4_mapping\celltrek\spot_type_fraction.csv,a3236e0c216c253831695381630ddb6657f0383bdcd37965c02f24b66d68a0ca,cb154a7059cb495fcee467c293e29ba8a050ff63b862f248fa6a1d467d47b898,96bc581d7c8172458b33fae4399b1bc0b655e9d72b258d793ed72293ee12ac20,21a0925f009c132e73db71c44bae9361237586f00f628eac22c7e3eea44877b1,18a3d1f8a719946b19d142db4a687465548b3ce04d05e27352b4c3ae836dcb8e,True,True,3265,3265,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE,cytospace_baseline,V:\result\mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,252ebf47ab60f78e2d97f72f4628bbe4ced17bfa95618fc06140553014115aed,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,d8e4768964bc739183f539b4b92aeab03b0e4af73220fbbe1f90523271384ed1,d2e8d8891d2e6c3f856b6ae051b7ca4c98c5b597d00a90021485cc12142bd436,ae8ed0b5d1d90e790edcefa75f4736fe9aa979a553c2a78f0eb8753c5317fbdc,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,Tangram (all genes),tangram_all,V:\result\mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05\stage4_mapping\tangram_all\spot_type_fraction.csv,d795b4026110ffe2b3a3b1c3a7037eaaa013e29b8ca0bcb7f93e4ee8926cd3b5,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,d8e4768964bc739183f539b4b92aeab03b0e4af73220fbbe1f90523271384ed1,d2e8d8891d2e6c3f856b6ae051b7ca4c98c5b597d00a90021485cc12142bd436,ae8ed0b5d1d90e790edcefa75f4736fe9aa979a553c2a78f0eb8753c5317fbdc,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,Tangram (marker genes),tangram_marker,V:\result\mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05\stage4_mapping\tangram_marker\spot_type_fraction.csv,1f1e517934f8ee102b92c74cb9b510c7dbc52c690f90744a01e45ac99c29c6f3,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,d8e4768964bc739183f539b4b92aeab03b0e4af73220fbbe1f90523271384ed1,d2e8d8891d2e6c3f856b6ae051b7ca4c98c5b597d00a90021485cc12142bd436,ae8ed0b5d1d90e790edcefa75f4736fe9aa979a553c2a78f0eb8753c5317fbdc,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc,novosparc,V:\result\mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05\stage4_mapping\novosparc\spot_type_fraction.csv,dcd2579d51b3085f339e9471ff47c48f6fd6e5e11e166ee2aa894da488285cd9,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,d8e4768964bc739183f539b4b92aeab03b0e4af73220fbbe1f90523271384ed1,d2e8d8891d2e6c3f856b6ae051b7ca4c98c5b597d00a90021485cc12142bd436,ae8ed0b5d1d90e790edcefa75f4736fe9aa979a553c2a78f0eb8753c5317fbdc,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SpaOTsc,spaotsc,V:\result\mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05\stage4_mapping\spaotsc\spot_type_fraction.csv,f8428b6f4d3db01af1f88391edc7f3474c551e76fff38eef50fdb89eb01bbfe3,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,d8e4768964bc739183f539b4b92aeab03b0e4af73220fbbe1f90523271384ed1,d2e8d8891d2e6c3f856b6ae051b7ca4c98c5b597d00a90021485cc12142bd436,ae8ed0b5d1d90e790edcefa75f4736fe9aa979a553c2a78f0eb8753c5317fbdc,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CellTrek,celltrek,V:\result\mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05\stage4_mapping\celltrek\spot_type_fraction.csv,8c71d3cfeef21869e892381301dfc3fa5378429672605b4f927906af9fe9e883,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,d8e4768964bc739183f539b4b92aeab03b0e4af73220fbbe1f90523271384ed1,d2e8d8891d2e6c3f856b6ae051b7ca4c98c5b597d00a90021485cc12142bd436,ae8ed0b5d1d90e790edcefa75f4736fe9aa979a553c2a78f0eb8753c5317fbdc,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE,cytospace_baseline,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,1f6e5560899b904762d75b3372d736ee216af9ce3828abc7bed3f5e6da60b68f,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,81c16cb3988b37fa3e866dfa42d74527f9b4c11440c83461982cc62710464bf6,3916c1489d04a81c836fdeec32d892a223c36f350d710f40ab60c9de0eba9c99,a94ae91b67270da15356a023d7014eae0389f9bedc33cf492531c2742841df42,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,Tangram (all genes),tangram_all,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\tangram_all\spot_type_fraction.csv,99153666db9237f5b14b8d9a3956b70110eb4133eb26672451dbb4867dfe23d9,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,81c16cb3988b37fa3e866dfa42d74527f9b4c11440c83461982cc62710464bf6,3916c1489d04a81c836fdeec32d892a223c36f350d710f40ab60c9de0eba9c99,a94ae91b67270da15356a023d7014eae0389f9bedc33cf492531c2742841df42,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,Tangram (marker genes),tangram_marker,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\tangram_marker\spot_type_fraction.csv,5945531a2e86c4ad86978ff352cba6c3b1935f3ad17d96308021d76c3173da69,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,81c16cb3988b37fa3e866dfa42d74527f9b4c11440c83461982cc62710464bf6,3916c1489d04a81c836fdeec32d892a223c36f350d710f40ab60c9de0eba9c99,a94ae91b67270da15356a023d7014eae0389f9bedc33cf492531c2742841df42,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,novoSpaRc,novosparc,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\novosparc\spot_type_fraction.csv,5187dd673a56f34357159cde45b37092146085b588513db4d70c05b2357d5b37,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,81c16cb3988b37fa3e866dfa42d74527f9b4c11440c83461982cc62710464bf6,3916c1489d04a81c836fdeec32d892a223c36f350d710f40ab60c9de0eba9c99,a94ae91b67270da15356a023d7014eae0389f9bedc33cf492531c2742841df42,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,SpaOTsc,spaotsc,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\spaotsc\spot_type_fraction.csv,cd173add58b3601925bcef455b6cfdc3ea68020515edfe4394ffbb06555dff10,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,81c16cb3988b37fa3e866dfa42d74527f9b4c11440c83461982cc62710464bf6,3916c1489d04a81c836fdeec32d892a223c36f350d710f40ab60c9de0eba9c99,a94ae91b67270da15356a023d7014eae0389f9bedc33cf492531c2742841df42,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CellTrek,celltrek,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\celltrek\spot_type_fraction.csv,8b03b658287f1d3ed34ca3c88be3a7f3d5504e5516e67fa71fd8d3296063cbb0,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,81c16cb3988b37fa3e866dfa42d74527f9b4c11440c83461982cc62710464bf6,3916c1489d04a81c836fdeec32d892a223c36f350d710f40ab60c9de0eba9c99,a94ae91b67270da15356a023d7014eae0389f9bedc33cf492531c2742841df42,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,CytoSPACE,cytospace_baseline,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,703b7e34f9544c9cea62d565c8c85f74cbd43604340e496cb42260f0aca88f49,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,39b4799bc58e3f5f2283e3fa0f67d25204a6e1ca0528f649991205086a2b2ea5,e9a5e0c064c138cff1922c72f7c8024a45ab17ae775ff9555d9e30102a32689d,1453efa969706bac46d5926274175ddc72fd2539e0bc1841bf5e312456c8bb16,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,Tangram (all genes),tangram_all,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\tangram_all\spot_type_fraction.csv,c5a5c134f5f068718a77c361b4bdf7dc2ab0dacac772edc749afd7f33c3af9ef,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,39b4799bc58e3f5f2283e3fa0f67d25204a6e1ca0528f649991205086a2b2ea5,e9a5e0c064c138cff1922c72f7c8024a45ab17ae775ff9555d9e30102a32689d,1453efa969706bac46d5926274175ddc72fd2539e0bc1841bf5e312456c8bb16,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05,Tangram (marker genes),tangram_marker,V:\result\mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise05\stage4_mapping\tangram_marker\spot_type_fraction.csv,c8deac666d0fdf93cf913e1820f9b84b19b18784c7d3b8ccb4d8c8d2eac74cc0,1305d3132d1189f1b3b9c506e27f429dcb555114cb9ced60939c98c2cee86899,39b4799bc58e3f5f2283e3fa0f67d25204a6e1ca0528f649991205086a2b2ea5,e9a5e0c064c138cff1922c72f7c8024a45ab17ae775ff9555d9e30102a32689d,1453efa969706bac46d5926274175ddc72fd2539e0bc1841bf5e312456c8bb16,True,True,8469,8469,8470,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
