cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
Fibroblast,415.3601107745484,218.76767385883073,0.526693989586243,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,SpaOTsc
Macrophage_alveolar,646.3900131639564,392.85939516021745,0.6077745434791687,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,SpaOTsc
Mast_cell,424.54314833440094,51.018474720873904,0.12017264893105296,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,SpaOTsc
AT2,808.2428200776988,442.83367145601403,0.5478968206775324,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
B_cell,381.77038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
Ciliated,44.62633872208187,9.120170513702636,0.2043674380392273,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
DC,172.56898237119813,119.88147027848846,0.6946872411904351,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
Endothelia_vascular,326.64062081756106,320.51250554257865,0.9812389675857089,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
Erythrocyte,53.85757584802272,4.954797984080156,0.09199816193104915,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
Fibroblast,415.3601107745484,214.03718741111516,0.5153051096119615,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
Macrophage_alveolar,646.3900131639564,507.8479032070597,0.7856679293685876,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
Mast_cell,424.54314833440094,351.20235992133786,0.8272477398332794,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise05,CellTrek
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
Ciliated,853.119158810124,131.2000001244188,0.1537885988956199,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
DC,172.5689823675429,67.75000000075809,0.39259662467303647,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
Endothelia_vascular,326.6406208153388,321.17381790161596,0.9832635546060469,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
Erythrocyte,52.52424252135606,15.815512263841185,0.3011088119435647,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
Fibroblast,414.36011077008254,395.94346613210007,0.955554011693463,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
Macrophage_alveolar,644.723346490623,523.1486191528342,0.8114311696644025,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
Mast_cell,421.5431483344009,126.89986306230807,0.30103647411591,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CytoSPACE
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
Ciliated,853.119158810124,130.8,0.15331973107066482,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
DC,172.5689823675429,65.8833333367352,0.3817796943161824,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
Endothelia_vascular,326.6406208153388,321.0924519462829,0.9830144552897097,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
Erythrocyte,52.52424252135606,16.648845628556835,0.3169745022365151,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
Fibroblast,414.36011077008254,396.5574307328342,0.9570357291290362,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
Macrophage_alveolar,644.723346490623,519.203884233378,0.8053126772274087,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
Mast_cell,421.5431483344009,127.89986287042585,0.3034087100591793,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SVTuner
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Ciliated,853.119158810124,99.37735907773737,0.1164870792684372,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
DC,172.5689823675429,55.77343890222927,0.3231950385118528,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Endothelia_vascular,326.6406208153388,307.3175376748754,0.9408429879534566,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Erythrocyte,52.52424252135606,40.716222345078265,0.7751891391584235,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Fibroblast,414.36011077008254,383.84305566169934,0.9263513684952258,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Macrophage_alveolar,644.723346490623,473.29116607185574,0.7340996237348749,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Mast_cell,421.5431483344009,134.24351228646782,0.31845734610297927,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Ciliated,853.119158810124,123.5765036954067,0.14485257120208542,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
DC,172.5689823675429,57.70613079357164,0.3343945708080221,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Endothelia_vascular,326.6406208153388,303.8656535417535,0.9302751531125064,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Erythrocyte,52.52424252135606,35.64499383282968,0.6786388936182493,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Fibroblast,414.36011077008254,384.0618904279,0.926879495504831,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Macrophage_alveolar,644.723346490623,430.86362522906643,0.6682922645416145,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Mast_cell,421.5431483344009,152.73782220997188,0.3623302212679029,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
Ciliated,853.119158810124,121.07403037073831,0.14191924905262313,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
DC,172.5689823675429,72.83790938571747,0.42207996122144925,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
Endothelia_vascular,326.6406208153388,320.36397843601384,0.9807842565212568,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
Erythrocyte,52.52424252135606,32.15000080548176,0.6120983237865782,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
Fibroblast,414.36011077008254,371.81128623594,0.8973143808291146,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
Macrophage_alveolar,644.723346490623,515.980089393338,0.8003124009731242,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
Mast_cell,421.5431483344009,110.47689638748129,0.26207731479920154,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,novoSpaRc
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
Ciliated,853.119158810124,95.25693990780927,0.11165725083547245,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
DC,172.5689823675429,24.641927459803792,0.14279465012617756,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
Endothelia_vascular,326.6406208153388,229.1853615112418,0.7016437849620919,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
Erythrocyte,52.52424252135606,12.395788912700487,0.23600128850331217,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
Fibroblast,414.36011077008254,223.09998224190196,0.5384205101868366,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
Macrophage_alveolar,644.723346490623,395.23604456574503,0.6130320031329801,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
Mast_cell,421.5431483344009,51.748903155004,0.12276063164464658,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,SpaOTsc
B_cell,381.52038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
Ciliated,853.119158810124,313.9497810322752,0.3680022629783069,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
DC,172.5689823675429,69.55811168795543,0.40307424157956934,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
Endothelia_vascular,326.6406208153388,324.0456076747338,0.9920554487861077,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
Erythrocyte,52.52424252135606,3.6178571649553932,0.06887975897004879,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
Fibroblast,414.36011077008254,254.72634134657667,0.6147462912710668,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
Macrophage_alveolar,644.723346490623,505.9169243084517,0.7847038998390139,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
Mast_cell,421.5431483344009,365.56548233328397,0.867207743211352,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise05,CellTrek
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
Ciliated,1262.812602960417,132.20000000000002,0.10468695013819389,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
DC,172.2356490213789,68.31666666502386,0.3966464959675334,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
Endothelia_vascular,326.64062075415006,325.7094307052921,0.9971491909159735,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
Erythrocyte,54.02424252135606,15.249999990320726,0.28228068138655205,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
Macrophage_alveolar,645.3900131704945,522.9187228239323,0.8102367749000036,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
Mast_cell,422.3764816662835,127.59978733102639,0.3020996501217178,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CytoSPACE
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
Ciliated,1262.812602960417,167.0,0.13224448315490453,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
DC,172.23564902137892,83.92857151721495,0.48728919938518206,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
Endothelia_vascular,326.64062075415006,326.5103665441935,0.9996012308277648,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
Erythrocyte,54.02424252135606,13.058333330246256,0.24171247426716314,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
Macrophage_alveolar,645.3900131704945,599.5088116247238,0.928909340694043,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
Mast_cell,422.3764816662835,156.75582058697717,0.371128193427277,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SVTuner
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Ciliated,1262.812602960417,100.1328341504712,0.07929350238960979,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
DC,172.23564902137892,54.426718230365324,0.31600146972831133,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Endothelia_vascular,326.64062075415006,286.6968098106465,0.8777132775118998,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Erythrocyte,54.02424252135606,40.12217431037766,0.7426698170643884,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Macrophage_alveolar,645.3900131704945,460.3928507095673,0.7133560193283376,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
Mast_cell,422.3764816662835,128.18074249736756,0.3034750940480683,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(all genes)"
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Ciliated,1262.812602960417,121.23108646509348,0.09600085252625047,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
DC,172.23564902137892,56.589077238597056,0.32855612389263783,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Endothelia_vascular,326.64062075415006,285.580648313307,0.8742961841486723,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Erythrocyte,54.02424252135606,34.5620624516389,0.6397509865682308,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Macrophage_alveolar,645.3900131704945,418.1450587325088,0.6478951489787714,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
Mast_cell,422.3764816662835,146.33702641241052,0.34646111411106056,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,"Tangram
(marker genes)"
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
Ciliated,1262.812602960417,126.76430125478674,0.1003825119876161,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
DC,172.23564902137892,72.90335262254544,0.42327678989090256,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
Endothelia_vascular,326.64062075415006,320.19358283398594,0.9802625959218447,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
Erythrocyte,54.02424252135606,32.16274830179471,0.5953391810922773,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
Macrophage_alveolar,645.3900131704945,513.6472713812857,0.7958711180825074,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
Mast_cell,422.3764816662835,107.88267966140188,0.2554182923154305,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,novoSpaRc
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
Ciliated,1262.812602960417,108.50382150007827,0.0859223460755082,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
DC,172.23564902137892,23.146348083423632,0.13438767302203836,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
Endothelia_vascular,326.64062075415006,222.06164443358853,0.6798347490305741,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
Erythrocyte,54.02424252135606,11.905844862074165,0.22037967228078625,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
Macrophage_alveolar,645.3900131704945,385.55070873120195,0.5973918109410687,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
Mast_cell,422.3764816662835,49.06260403756549,0.11615846565133683,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,SpaOTsc
B_cell,381.52038990592,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
Ciliated,1262.812602960417,354.583333325,0.28078856078387937,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
DC,172.23564902137892,129.6999197990257,0.7530376001481933,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
Endothelia_vascular,326.64062075415006,326.2850628055016,0.998911470509003,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
Erythrocyte,54.02424252135606,2.166666675407524,0.04010545218752543,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
Macrophage_alveolar,645.3900131704945,408.46678754963864,0.6328991450348532,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
Mast_cell,422.3764816662835,312.93140877838647,0.7408826541285299,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise05,CellTrek
Astro_CTX,210.09926664015637,206.01442245476196,0.980557551434053,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Ext_L56,2822.2273335574205,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Ext_Thal_1,943.840952651629,914.341019937634,0.9687448053285695,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Inh_Pvalb,946.3162678504508,769.2275483692853,0.8128651852478231,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Micro,1306.8342520915799,1300.0639059302862,0.9948192770808862,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Nb_1,84.89403888538529,63.650468312521895,0.7497636954045248,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Oligo_2,2154.7878883233784,1656.0964837812842,0.76856589586174,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,CytoSPACE
Astro_CTX,210.0992666401564,138.41094711070423,0.6587883400267408,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Ext_L56,2822.22733355742,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Ext_Thal_1,943.840952651629,890.7839868360064,0.9437861160118511,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Inh_Pvalb,946.3162678504508,886.7248750853589,0.9370280372539159,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Micro,1306.8342520915799,1074.9297089320692,0.822544792663378,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Nb_1,84.89403888538529,80.32106645824625,0.9461331739285844,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Oligo_2,2154.7878883233784,1082.7755821950107,0.502497525655534,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,SVTuner
Astro_CTX,210.0992666401564,197.30140061735378,0.9390865745156458,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Ext_L56,2822.22733355742,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Ext_Thal_1,943.840952651629,854.2116716052394,0.9050377282373848,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Inh_Pvalb,946.3162678504508,836.1758955356229,0.8836114562787653,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Micro,1306.8342520915799,1165.8665304720541,0.8921303743042335,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Nb_1,84.89403888538529,43.82444600021794,0.5162252447357929,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Oligo_2,2154.7878883233784,1598.952637843588,0.7420464197465483,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(all genes)"
Astro_CTX,210.0992666401564,199.7123674322549,0.950561944484597,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Ext_L56,2822.22733355742,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Ext_Thal_1,943.840952651629,885.1604777488863,0.937828005091445,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Inh_Pvalb,946.3162678504508,884.2457503144404,0.9344082738036376,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Micro,1306.8342520915799,1265.347019513523,0.9682536385072118,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Nb_1,84.89403888538529,41.05218670250825,0.4835697210487589,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Oligo_2,2154.7878883233784,1786.8222769725571,0.8292334882032718,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,"Tangram
(marker genes)"
Astro_CTX,210.0992666401564,199.6419657490443,0.9502268567694591,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
Ext_L56,2822.22733355742,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
Ext_Thal_1,943.840952651629,914.6878575590935,0.9691122799761626,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
Inh_Pvalb,946.3162678504508,790.7093427674837,0.8355656239151136,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
Micro,1306.8342520915799,1302.2978097675277,0.9965286781267084,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise05,novoSpaRc
