group,sample,CellTrek,CytoSPACE,SVTuner,SpaOTsc,"Tangram
(all genes)","Tangram
(marker genes)",novoSpaRc,svtuner_minus_cytospace,svtuner_win
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell_scnoise10,0.43179835513186077,0.3633513736397599,0.4057079407229104,0.24432234684408227,0.3269619902103955,0.3240555746547883,0.3572646401212501,0.0423565670831505,True
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_sc_missing_b_cell_scnoise10,0.5488843558331542,0.4831180649059851,0.4801586334676809,0.31228945321584795,0.4573122792145839,0.4553723207078519,0.4708268068646171,-0.002959431438304183,False
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,0.6016098061055446,0.5874141883583245,0.5893700046522459,0.4059679577190656,0.6284439146722359,0.6330332681203266,0.6134131622930202,0.0019558162939213863,True
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56_scnoise10,0.480973740514528,0.5718743265627192,0.8569817962803802,0.5374515370357181,0.4799281329701433,0.4994815937451247,0.576588253473167,0.285107469717661,True
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56_scnoise10,0.3043087546269629,0.42450534812274904,0.772269565986357,0.4471977396136322,0.338939345116369,0.3561096285430483,0.4264971594129269,0.34776421786360795,True
mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56_scnoise10,0.49116058094070036,0.5799209710759528,0.8267408322243007,0.5804317244512467,0.5624303439312637,0.6024950560766019,0.581202067037264,0.24681986114834797,True
real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,0.49623437405251997,0.6500755867139653,0.7687226454301151,0.3851671880868035,0.5536725016642441,0.6047199732947864,0.5731742899446581,0.11864705871614989,True
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,0.2856221807417333,0.36361290822428294,0.518617997117555,0.24716193798950828,0.29288621965225103,0.3012249856244956,0.33264236400969205,0.15500508889327202,True
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,0.27592191559579465,0.5171331687961171,0.67877292556333,0.29211345772375896,0.42083539747900556,0.44172882858115614,0.4681421778313738,0.16163975676721287,True
