cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
NK cells,225.3342505743991,164.39858247314038,0.7295765382052318,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
PCs,644.7740191715238,392.8317499423489,0.6092549300406088,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
PVL,239.4365290816532,156.43779318462333,0.6533580894470558,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
T cells CD4,263.4115791719182,174.97105512306905,0.6642496722168483,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
T cells CD8,276.1723971060666,164.16852029579002,0.5944421745839413,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
Epithelial cells,484.871224894439,398.76205888015335,0.8224081743909789,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
NK cells,225.3342505743991,173.27702740640575,0.7689777606586908,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
PCs,644.7740191715238,428.61829854236964,0.6647573968521643,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
PVL,239.4365290816532,173.20739974705364,0.7233958845435237,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
T cells CD4,263.4115791719182,175.55830504898876,0.666479072791287,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
T cells CD8,276.1723971060666,173.26180313130124,0.6273682849801908,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
Epithelial cells,484.871224894439,422.9587368798726,0.872311482233153,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
NK cells,225.3342505743991,192.7827515577659,0.8555412728706078,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
PCs,644.7740191715238,235.93235103362485,0.3659147918782096,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
PVL,239.4365290816532,223.82054305322245,0.9347802689576019,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
T cells CD4,263.4115791719182,182.73019599291302,0.6937060115859688,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
T cells CD8,276.1723971060666,185.02828356325034,0.6699738478649931,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,novoSpaRc
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
Epithelial cells,484.871224894439,316.91411534519,0.6536047079596962,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
NK cells,225.3342505743991,88.46130617520588,0.39257816310529503,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
PCs,644.7740191715238,177.9617202541938,0.276006344801018,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
PVL,239.4365290816532,176.05142619374965,0.7352738818466258,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
T cells CD4,263.4115791719182,104.49896801111494,0.3967136461488378,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
T cells CD8,276.1723971060666,105.96344362311694,0.3836858597509319,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,SpaOTsc
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
Epithelial cells,484.871224894439,410.23627040425356,0.8460726257648427,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
NK cells,225.3342505743991,132.07300701218398,0.5861204263245242,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
PCs,644.7740191715238,243.75939747958566,0.37805400067576295,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
PVL,239.4365290816532,103.38093017131229,0.43176757768676594,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
T cells CD4,263.4115791719182,155.04560712555497,0.5886058904964192,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
T cells CD8,276.1723971060666,205.02294167135477,0.7423730387965376,real_brca,real_brca7_endothelial_marker_control_sc_missing_endothelial_cells_scnoise10,CellTrek
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CytoSPACE
NK cells,225.3342505898854,210.17770360817445,0.9327374913399372,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CytoSPACE
PCs,644.7740192280909,400.35140972212105,0.6209174032809399,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CytoSPACE
PVL,724.3077539215053,308.7976864262971,0.426334917380661,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CytoSPACE
T cells CD4,263.4115791718518,184.91536158624598,0.7020016438442356,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CytoSPACE
T cells CD8,276.17239708866657,197.8991576857843,0.7165783393705627,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CytoSPACE
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SVTuner
NK cells,225.33425058988541,210.1780706224825,0.932739120095029,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SVTuner
PCs,644.7740192280909,405.7700863278035,0.6293213966865203,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SVTuner
PVL,724.3077539215053,321.3936465523112,0.4437252601704735,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SVTuner
T cells CD4,263.4115791718518,184.92990236896662,0.7020568456040305,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SVTuner
T cells CD8,276.17239708866657,204.87852069690106,0.7418501010842288,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SVTuner
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
NK cells,225.33425058988541,150.56789762443944,0.6681980090921783,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
PCs,644.7740192280909,367.6903322759647,0.5702623265065105,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
PVL,724.3077539215053,229.797852076,0.3172654867103682,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
T cells CD4,263.4115791718518,159.59429216891044,0.6058742469509658,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
T cells CD8,276.17239708866657,152.0131567068214,0.5504284943365169,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
NK cells,225.33425058988541,154.40915788620026,0.6852449526957587,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
PCs,644.7740192280909,380.31452272751517,0.5898415745454807,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
PVL,724.3077539215053,269.03276532373957,0.3714343300443187,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
T cells CD4,263.4115791718518,150.99547155009077,0.573230197490977,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
T cells CD8,276.17239708866657,157.52127287980505,0.5703729791259046,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,novoSpaRc
NK cells,225.33425058988541,187.6228189549154,0.8326422568417889,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,novoSpaRc
PCs,644.7740192280909,313.970588568838,0.48694671188010435,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,novoSpaRc
PVL,724.3077539215053,305.5190405159372,0.4218083250687482,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,novoSpaRc
T cells CD4,263.4115791718518,185.27159391299693,0.7033540229912378,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,novoSpaRc
T cells CD8,276.17239708866657,186.39796182671154,0.6749333524699339,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,novoSpaRc
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SpaOTsc
NK cells,225.33425058988541,87.08004009628667,0.3864483089824403,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SpaOTsc
PCs,644.7740192280909,171.6118050299222,0.26615806455007607,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SpaOTsc
PVL,724.3077539215053,273.2517076017706,0.3772591224135693,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SpaOTsc
T cells CD4,263.4115791718518,101.20345846091209,0.3842027703531064,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SpaOTsc
T cells CD8,276.17239708866657,102.3946753595333,0.3707636115663614,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,SpaOTsc
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek
NK cells,225.33425058988541,143.02650253857985,0.6347304156565707,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek
PCs,644.7740192280909,163.9460984412862,0.2542690827362412,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek
PVL,724.3077539215053,0.39574376882553325,0.0005463751653670973,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek
T cells CD4,263.4115791718518,181.80068449122933,0.69017726959004,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek
T cells CD8,276.17239708866657,205.60235423028996,0.7444710492348019,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CytoSPACE
NK cells,225.33425059110868,207.01514320104033,0.9187025170740236,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CytoSPACE
PVL,1369.0817731265827,309.78947747473825,0.22627536466815246,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CytoSPACE
T cells CD4,263.4115791935219,190.53373601119222,0.7233309051733517,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CytoSPACE
T cells CD8,276.17239708878685,208.23894622177363,0.7540179555121389,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CytoSPACE
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SVTuner
NK cells,225.33425059110866,204.38515926319997,0.9070310382334069,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SVTuner
PVL,1369.0817731265827,321.3992934538241,0.23475536652558163,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SVTuner
T cells CD4,263.4115791935219,190.8858344820951,0.7246675907965916,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SVTuner
T cells CD8,276.17239708878685,207.209829542884,0.7502915994760619,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SVTuner
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
NK cells,225.33425059110866,154.57442943217208,0.6859784033127867,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
PVL,1369.0817731265827,266.3921290391036,0.19457722268169697,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
T cells CD4,263.4115791935219,158.34838393433785,0.601144355229742,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
T cells CD8,276.17239708878685,158.17255867875463,0.5727312372492592,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(all genes)"
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
NK cells,225.33425059110866,152.10970909595102,0.6750403398370591,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
PVL,1369.0817731265827,299.58123914781254,0.21881909833892282,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
T cells CD4,263.4115791935219,149.79773373390003,0.5686831770741839,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
T cells CD8,276.17239708878685,156.99583182481638,0.5684703955925895,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,"Tangram
(marker genes)"
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,novoSpaRc
NK cells,225.33425059110866,174.5017460950552,0.7744128805864756,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,novoSpaRc
PVL,1369.0817731265827,310.1524312794214,0.2265404721378504,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,novoSpaRc
T cells CD4,263.4115791935219,176.78971627278776,0.6711539288214236,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,novoSpaRc
T cells CD8,276.17239708878685,176.14957892914012,0.6378247094423042,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,novoSpaRc
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SpaOTsc
NK cells,225.33425059110866,88.7082991875094,0.3936742814499133,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SpaOTsc
PVL,1369.0817731265827,326.1943204311677,0.2382577336386819,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SpaOTsc
T cells CD4,263.4115791935219,102.83444612322876,0.39039455455251215,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SpaOTsc
T cells CD8,276.17239708878685,104.61669411567604,0.3788093785565498,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SpaOTsc
Endothelial cells,384.0,0.0,0.0,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CellTrek
NK cells,225.33425059110866,56.94470942704882,0.25271217880845215,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CellTrek
PVL,1369.0817731265827,539.6698192801441,0.3941837732947799,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CellTrek
T cells CD4,263.4115791935219,47.112475630989636,0.17885499101912022,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CellTrek
T cells CD8,276.17239708878685,75.46964676950182,0.2732700572723748,real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CellTrek
AT2,808.2428200776988,481.79542717802303,0.5961023286686378,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
B_cell,381.77038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
Ciliated,44.62633872208186,20.274797890183564,0.45432357820004743,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
DC,172.5689823711981,61.65001196524113,0.35724851081656817,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
Endothelia_vascular,326.64062081756106,315.30730247995683,0.9653034019184826,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
Erythrocyte,53.857575848022734,14.67619049103903,0.2725000199127573,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
Fibroblast,415.3601107745484,405.0412416996003,0.9751568125891871,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
Macrophage_alveolar,646.3900131639564,509.8491593808751,0.7887639799465036,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
Mast_cell,424.5431483344009,114.59992160023558,0.2699370418527362,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE
AT2,808.2428200776988,455.5348133827948,0.5636113332117233,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
B_cell,381.77038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
Ciliated,44.62633872208187,19.833666088137335,0.4444385682557306,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
DC,172.56898237119813,58.57519883611026,0.3394306324998443,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
Endothelia_vascular,326.64062081756106,316.4875488084739,0.9689166889786253,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
Erythrocyte,53.85757584802272,16.6928571464283,0.3099444578332455,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
Fibroblast,415.3601107745484,354.4291674591958,0.8533057418495705,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
Macrophage_alveolar,646.3900131639564,482.8516928485127,0.7469974520259763,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
Mast_cell,424.54314833440094,109.9459908571942,0.2589748328021367,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,SVTuner
AT2,808.2428200776988,608.988365136329,0.7534720383631557,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
B_cell,381.77038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
Ciliated,44.62633872208187,25.422498900804214,0.5696747622323929,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
DC,172.56898237119813,55.007884319212515,0.31875881495835584,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
Endothelia_vascular,326.64062081756106,317.581479784572,0.9722657242987276,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
Erythrocyte,53.85757584802272,42.552393526772136,0.7900911405082182,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
Fibroblast,415.3601107745484,403.0941935679307,0.9704691979599469,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
Macrophage_alveolar,646.3900131639564,470.1119943285433,0.7272884555060409,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
Mast_cell,424.54314833440094,134.76656707273662,0.3174390344101955,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(all genes)"
AT2,808.2428200776988,646.8649656262853,0.8003349359343523,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
B_cell,381.77038989053176,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
Ciliated,44.62633872208187,28.98985935015358,0.6496132145344227,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
DC,172.56898237119813,56.48119347491455,0.32729632346920123,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
Endothelia_vascular,326.64062081756106,314.362529745351,0.9624110098692602,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
Erythrocyte,53.85757584802272,38.41146847862441,0.7132045561615193,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
Fibroblast,415.3601107745484,400.6521577296314,0.9645898759572986,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
Macrophage_alveolar,646.3900131639564,432.371074839967,0.6689012299611385,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
Mast_cell,424.54314833440094,154.41767058102198,0.36372668169736055,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,"Tangram
(marker genes)"
