rank,gene,stat,hit,running_es
235,SPRY2,0.03150669002545205,False,0.22646015609560421
236,IGF1R,0.03150669002545205,False,0.22440676800525514
237,CMKLR1,0.03150669002545203,True,0.2296818836711208
238,ITGAM,0.03150669002545203,False,0.22762849558077172
239,ICAM1,0.030942030025517542,True,0.23280907110899882
240,CIITA,0.029651144819985986,False,0.23075568301864974
241,ITGA4,0.0267175756773691,False,0.22870229492830066
242,CXCL16,0.02615291567743469,True,0.23308103655703574
243,CCR1,0.026152915677434663,True,0.23745977818577083
244,SHARPIN,0.026152915677434607,False,0.23540639009542175
245,PLK1,0.02321934653481776,False,0.23335300200507267
246,BIRC5,0.02136380132935163,False,0.2312996139147236
247,CDK2,0.018430232186734757,False,0.2292462258243745
248,VSIR,0.018430232186734757,False,0.22719283773402543
249,GZMB,0.01843023218673475,False,0.22513944964367635
250,KLRB1,0.01843023218673475,False,0.22308606155332728
251,TRAC,0.01843023218673475,False,0.2210326734629782
252,IL10,0.01843023218673475,False,0.21897928537262912
253,NEDD4,0.018430232186734744,False,0.21692589728228004
254,TNFSF10,0.018430232186734744,False,0.21487250919193096
255,CDK6,0.017865572186800294,False,0.21281912110158188
256,CX3CR1,0.014013698166114419,False,0.2107657330112328
257,AKT3,0.013076457838717317,False,0.20871234492088372
258,TNFRSF4,0.01307645783871731,False,0.20665895683053465
259,SOX2,0.01307645783871731,False,0.20460556874018557
260,IFNAR2,0.013076457838717304,False,0.2025521806498365
261,E2F1,0.013076457838717304,False,0.2004987925594874
262,CSF1,0.01014288869610043,False,0.19844540446913833
263,EZH2,0.005353774348017454,False,0.19639201637878925
264,HLA-DPB1,0.0053537743480173705,False,0.19433862828844017
265,STAT5A,0.0029335691426168597,False,0.1922852401980911
266,ICOSLG,2.7755575615628914e-17,False,0.19023185210774202
267,Blank-49,0.0,False,0.18817846401739294
268,GZMA,0.0,False,0.18612507592704386
269,FGF1,0.0,False,0.18407168783669478
270,GZMH,0.0,False,0.1820182997463457
271,IL17A,0.0,False,0.17996491165599662
272,Blank-13,0.0,False,0.17791152356564754
273,ADAMTS4,0.0,False,0.17585813547529847
274,NOS2,0.0,False,0.1738047473849494
275,ARG1,0.0,False,0.1717513592946003
276,EOMES,0.0,False,0.16969797120425123
277,VTN,0.0,False,0.16764458311390215
278,CCL4,0.0,True,0.16764458311390215
279,Blank-3,0.0,False,0.16559119502355307
280,SNAI2,0.0,False,0.163537806933204
281,Blank-43,0.0,False,0.16148441884285492
282,Blank-42,0.0,False,0.15943103075250584
283,Blank-45,0.0,False,0.15737764266215676
284,Blank-46,0.0,False,0.15532425457180768
285,CD79A,0.0,False,0.1532708664814586
286,CLEC4C,0.0,False,0.15121747839110952
287,CCL28,0.0,False,0.14916409030076044
288,FASLG,0.0,False,0.14711070221041136
289,CD8A,0.0,False,0.1450573141200623
290,ATR,0.0,False,0.1430039260297132
291,CCNE1,0.0,False,0.14095053793936413
292,CAV1,0.0,False,0.13889714984901505
293,FCER2,0.0,False,0.13684376175866597
294,DKK1,0.0,False,0.1347903736683169
295,ICAM2,0.0,False,0.13273698557796781
296,CD68,0.0,True,0.13273698557796781
297,CD40LG,0.0,False,0.13068359748761874
298,VCAM1,0.0,False,0.12863020939726966
299,CD1B,0.0,False,0.12657682130692058
300,CD1E,0.0,False,0.1245234332165715
301,NCR3,0.0,False,0.12247004512622242
302,CCR6,0.0,False,0.12041665703587334
