rank,gene,stat,hit,running_es
103,CCR3,0.05331901388922656,False,0.4954035981928667
104,ELANE,0.05331901388922656,False,0.4933502101025177
105,Blank-18,0.05331901388922656,False,0.4912968220121686
106,CEACAM1,0.05331901388922656,False,0.48924343392181957
107,Blank-10,0.05331901388922656,False,0.4871900458314705
108,Blank-19,0.05331901388922656,False,0.48513665774112147
109,MMRN1,0.05331901388922656,False,0.4830832696507724
110,TGFBR3,0.05331901388922656,False,0.48102988156042337
111,SERPINE1,0.05331901388922656,False,0.4789764934700743
112,PLVAP,0.05331901388922656,False,0.47692310537972527
113,CCL28,0.05331901388922656,False,0.4748697172893762
114,RORC,0.05331901388922656,False,0.47281632919902716
115,LEF1,0.05331901388922656,False,0.4707629411086781
116,CXCL11,0.05331901388922656,True,0.48080686493520486
117,Blank-2,0.05331901388922656,False,0.4787534768448558
118,TGFB2,0.05331901388922656,False,0.47670008875450676
119,Blank-27,0.05331901388922656,False,0.4746467006641577
120,IL3RA,0.05331901388922656,False,0.47259331257380865
121,SHARPIN,0.05331901388922655,False,0.4705399244834596
122,SRC,0.05331901388922655,False,0.46848653639311055
123,BMP1,0.05331901388922654,False,0.4664331483027615
124,TLR2,0.049653237742906364,False,0.46437976021241245
125,CMKLR1,0.04926668636392559,True,0.47366033029295995
126,CXCL16,0.04878889713321177,True,0.4828508972341322
127,NFKBIA,0.04563935253810858,False,0.48079750914378316
128,MSH3,0.04473656960791081,False,0.4787441210534341
129,TEAD4,0.042254318794927304,False,0.47669073296308506
130,EPHA4,0.042254318794927304,False,0.474637344872736
131,PDGFA,0.042254318794927304,False,0.47258395678238696
132,CD22,0.042254318794927304,False,0.4705305686920379
133,Blank-48,0.042254318794927304,False,0.46847718060168886
134,IFNAR2,0.042254318794927304,False,0.4664237925113398
135,IRS1,0.0422543187949273,False,0.46437040442099076
136,COL5A1,0.0422543187949273,False,0.4623170163306417
137,IL10,0.0422543187949273,False,0.46026362824029265
138,XCL1,0.0422543187949273,False,0.4582102401499436
139,Blank-47,0.0422543187949273,False,0.45615685205959455
140,CLEC14A,0.0422543187949273,False,0.4541034639692455
141,TNF,0.0422543187949273,False,0.45205007587889645
142,NFKB1,0.042254318794927276,False,0.4499966877885474
143,PTK2,0.03772420203891255,False,0.44794329969819835
144,WNT5A,0.037724202038912545,False,0.4458899116078493
145,FOXM1,0.03772420203891254,False,0.44383652351750025
146,KIT,0.03772420203891254,False,0.4417831354271512
147,MYBL2,0.03772420203891254,False,0.43972974733680215
148,ICAM2,0.03524195122592903,False,0.4376763592464531
149,CSF2RA,0.03524195122592902,False,0.43562297115610404
150,CXCL5,0.03326913221102326,False,0.433569583065755
151,TAPBP,0.030711834469914268,False,0.43151619497540594
152,BAX,0.030711834469914268,False,0.4294628068850569
153,SERPINA1,0.027523847554307923,False,0.42740941879470784
154,YAP1,0.026659506944613304,False,0.4253560307043588
155,EZH2,0.026659506944613304,False,0.42330264261400974
156,MET,0.026659506944613283,False,0.4212492545236607
157,FFAR2,0.026659506944613283,False,0.41919586643331164
158,PDK1,0.026659506944613283,False,0.4171424783429626
159,CCL22,0.026659506944613283,False,0.41508909025261354
160,CLCA1,0.02665950694461328,False,0.4130357021622645
161,CCR2,0.02665950694461328,False,0.41098231407191543
162,STAP1,0.02665950694461328,False,0.4089289259815664
163,STAT4,0.02665950694461328,False,0.40687553789121733
164,TIGIT,0.02665950694461328,False,0.4048221498008683
165,EGFR,0.02665950694461328,False,0.40276876171051923
166,Blank-11,0.02665950694461328,False,0.4007153736201702
167,POU2AF1,0.02665950694461328,False,0.39866198552982113
168,Blank-28,0.02665950694461328,False,0.3966085974394721
169,Blank-31,0.02665950694461328,False,0.394555209349123
170,BTLA,0.02665950694461328,False,0.392501821258774
171,Blank-29,0.02665950694461328,False,0.3904484331684249
172,LRP6,0.02665950694461328,False,0.3883950450780759
173,GNLY,0.02665950694461328,False,0.3863416569877268
174,FGF2,0.02665950694461328,False,0.38428826889737777
175,ZAP70,0.02665950694461328,False,0.3822348808070287
176,IL5RA,0.02665950694461328,False,0.38018149271667967
177,CX3CL1,0.02665950694461328,False,0.3781281046263306
178,IKZF4,0.02665950694461328,False,0.37607471653598157
179,LAG3,0.02665950694461328,False,0.3740213284456325
180,TWIST1,0.02665950694461328,False,0.37196794035528347
181,MPO,0.02665950694461328,False,0.3699145522649344
182,CCNB1,0.02665950694461328,False,0.36786116417458536
183,CD207,0.02665950694461328,False,0.3658077760842363
184,FGFR2,0.02665950694461328,False,0.36375438799388726
185,LGR5,0.02665950694461328,False,0.3617009999035382
186,ELN,0.02665950694461328,False,0.35964761181318916
187,NOS3,0.02665950694461328,False,0.3575942237228401
188,ATM,0.02665950694461328,False,0.35554083563249106
189,Blank-6,0.02665950694461328,False,0.353487447542142
190,IGF1,0.02665950694461328,True,0.3585094094554054
191,NCAM1,0.02665950694461328,False,0.35645602136505633
192,CCL17,0.02665950694461328,False,0.3544026332747073
193,IFITM1,0.02665950694461328,False,0.35234924518435823
194,KLRF1,0.02665950694461328,False,0.3502958570940092
195,MMRN2,0.02665950694461328,False,0.3482424690036601
196,FOXP3,0.02665950694461328,False,0.3461890809133111
197,CA9,0.02665950694461328,False,0.344135692822962
198,KITLG,0.02665950694461328,False,0.342082304732613
199,MTOR,0.02665950694461328,False,0.3400289166422639
200,CXCR6,0.02665950694461328,False,0.33797552855191487
201,CCL11,0.02665950694461328,False,0.3359221404615658
202,VEGFC,0.02665950694461328,False,0.33386875237121677
203,Blank-5,0.02665950694461328,False,0.3318153642808677
204,CD3E,0.02665950694461328,False,0.32976197619051867
205,TCL1A,0.02665950694461328,False,0.3277085881001696
206,IGF1R,0.02665950694461328,False,0.32565520000982057
207,CD40LG,0.02665950694461328,False,0.3236018119194715
208,CD244,0.02665950694461328,False,0.32154842382912247
209,FCER1A,0.02665950694461328,False,0.3194950357387734
210,FCRL5,0.02665950694461328,False,0.31744164764842436
211,CD226,0.02665950694461328,False,0.3153882595580753
212,KIR2DL4,0.02665950694461328,False,0.31333487146772626
213,PGF,0.02665950694461328,False,0.3112814833773772
214,PKIB,0.02665950694461328,False,0.30922809528702816
215,CD27,0.02665950694461328,False,0.3071747071966791
216,WNT3,0.02665950694461328,False,0.30512131910633006
217,IL2RB,0.02665950694461328,False,0.303067931015981
218,EOMES,0.02665950694461328,False,0.30101454292563196
219,Blank-44,0.02665950694461328,False,0.2989611548352829
220,IFNG,0.02665950694461328,False,0.29690776674493385
221,GZMA,0.02665950694461328,False,0.2948543786545848
222,KIR3DL2,0.02665950694461328,False,0.29280099056423575
223,ZEB1,0.026659506944613276,False,0.2907476024738867
224,ATR,0.026659506944613276,False,0.28869421438353765
225,AKT2,0.026659506944613276,False,0.2866408262931886
226,EPCAM,0.02212939018859854,False,0.28458743820283955
227,VEGFB,0.02212939018859844,True,0.2887560432307484
228,PIK3CG,0.020124928606328807,False,0.28670265514039933
229,HDAC1,0.02012492860632875,False,0.2846492670500503
230,IFNGR1,0.01807706266329756,False,0.28259587895970123
231,CD276,0.01747135662606142,True,0.285887030882781
232,RB1,0.015594811850314028,False,0.28383364279243195
233,CHEK2,0.01559481185031402,False,0.2817802547020829
234,IL6,0.015594811850314017,True,0.28471791410139186
235,EGF,0.015594811850314017,False,0.2826645260110428
236,ESCO2,0.015594811850314017,False,0.28061113792069375
237,LAMB3,0.015594811850314014,False,0.2785577498303447
238,ADAMTS4,0.015594811850314014,False,0.27650436173999565
239,IFNGR2,0.015423490683030283,False,0.2744509736496466
240,TSC1,0.011064695094299276,False,0.27239758555929755
241,DIABLO,0.011064695094299276,False,0.2703441974689485
242,DUSP6,0.011064695094299262,False,0.26829080937859945
243,PCNA,0.011064695094299262,False,0.2662374212882504
244,DDIT3,0.011064695094299262,False,0.26418403319790135
245,MUC2,0.00858244428131577,False,0.2621306451075523
246,TLR1,0.0070123675689982845,False,0.26007725701720324
247,CCR1,0.00653457833828458,True,0.2613082026458032
248,MMP9,0.005135822793250866,True,0.26227565889000753
249,JAK1,0.004530116756014779,False,0.2602222707996585
250,RAF1,0.004530116756014779,False,0.25816888270930943
251,C1QC,0.002348740467351673,True,0.2586113246942901
252,STAT1,0.0,True,0.2586113246942901
253,FASLG,0.0,False,0.25655793660394105
254,CD19,0.0,False,0.254504548513592
255,ERBB2,0.0,False,0.25245116042324295
256,FCER2,0.0,False,0.2503977723328939
257,Blank-40,0.0,False,0.24834438424254482
258,Blank-22,0.0,False,0.24629099615219574
259,PRTN3,0.0,False,0.24423760806184666
260,Blank-12,0.0,False,0.24218421997149758
261,IL17A,0.0,False,0.2401308318811485
262,Blank-13,0.0,False,0.23807744379079943
263,NOS2,0.0,False,0.23602405570045035
264,TGM2,0.0,True,0.23602405570045035
265,CD79A,0.0,False,0.23397066761010127
266,Blank-45,0.0,False,0.2319172795197522
267,Blank-3,0.0,False,0.2298638914294031
268,MFAP5,0.0,False,0.22781050333905403
269,Blank-46,0.0,False,0.22575711524870495
270,VTN,0.0,False,0.22370372715835588
271,Blank-49,0.0,False,0.2216503390680068
272,TLR9,0.0,False,0.21959695097765772
273,GZMH,0.0,False,0.21754356288730864
274,MMP2,0.0,False,0.21549017479695956
275,CD3G,0.0,False,0.21343678670661048
276,GATA3,0.0,False,0.2113833986162614
277,DKK1,0.0,False,0.20933001052591232
278,ANGPT1,0.0,False,0.20727662243556325
279,SMARCA4,0.0,False,0.20522323434521417
280,SH2D1B,0.0,False,0.2031698462548651
281,PDPN,0.0,False,0.201116458164516
282,MZB1,0.0,False,0.19906307007416693
283,PTGDR2,0.0,False,0.19700968198381785
284,PDGFB,0.0,False,0.19495629389346877
285,TBX10,0.0,False,0.1929029058031197
286,CA7,0.0,False,0.19084951771277062
287,DERL3,0.0,False,0.18879612962242154
288,PDCD1,0.0,False,0.18674274153207246
289,HLA-C,0.0,True,0.18674274153207246
290,CCL5,0.0,True,0.18674274153207246
291,IL21,0.0,False,0.18468935344172338
292,EPHB3,0.0,False,0.1826359653513743
293,CDH5,0.0,False,0.18058257726102522
294,CD160,0.0,False,0.17852918917067614
295,FLT1,0.0,False,0.17647580108032707
296,TNFRSF9,0.0,False,0.174422412989978
297,MSR1,0.0,True,0.174422412989978
298,IL4,0.0,False,0.1723690248996289
299,AURKA,0.0,False,0.17031563680927983
300,CSF2,0.0,False,0.16826224871893075
301,CCR8,0.0,False,0.16620886062858167
302,Blank-1,0.0,False,0.1641554725382326
303,BAK1,0.0,False,0.16210208444788352
304,FLI1,0.0,False,0.16004869635753444
305,ROR1,0.0,False,0.15799530826718536
306,CD2,0.0,False,0.15594192017683628
307,CD1E,0.0,False,0.1538885320864872
