rank,gene,stat,hit,running_es,CellType
4727,ZBED6,0.01736120879650116,False,0.6326527391782452,CD4 T cells
4728,ENC1,0.017355255782604218,False,0.6325822968001105,CD4 T cells
4729,UCHL1,0.017351791262626648,False,0.6325118544219758,CD4 T cells
4730,DARS2,0.017337270081043243,False,0.6324414120438411,CD4 T cells
4731,MGAT4B,0.017311248928308487,False,0.6323709696657064,CD4 T cells
4732,SUPT16H,0.01731085777282715,False,0.6323005272875717,CD4 T cells
4733,SP140,0.017298460006713867,False,0.632230084909437,CD4 T cells
4734,GLIPR1,0.017298221588134766,False,0.6321596425313023,CD4 T cells
4735,BCL7B,0.017295971512794495,False,0.6320892001531676,CD4 T cells
4736,CEP135,0.017291992902755737,False,0.6320187577750329,CD4 T cells
4737,POM121,0.01728212833404541,False,0.6319483153968982,CD4 T cells
4738,DEDD,0.017281264066696167,False,0.6318778730187635,CD4 T cells
4739,IGHMBP2,0.017279937863349915,False,0.6318074306406288,CD4 T cells
4740,USP54,0.01726818084716797,False,0.6317369882624941,CD4 T cells
4741,ACO2,0.017247259616851807,False,0.6316665458843594,CD4 T cells
4742,RPAP1,0.017241835594177246,False,0.6315961035062247,CD4 T cells
4743,LTBR,0.0172414593398571,False,0.63152566112809,CD4 T cells
4744,SLC35B3,0.017240263521671295,False,0.6314552187499554,CD4 T cells
4745,GSG2,0.017236443236470222,False,0.6313847763718207,CD4 T cells
4746,GMDS,0.017230123281478882,False,0.631314333993686,CD4 T cells
4747,DGCR14,0.017228588461875916,False,0.6312438916155513,CD4 T cells
4748,ARGLU1,0.0172274112701416,False,0.6311734492374166,CD4 T cells
4749,SCAF8,0.017215296626091003,False,0.6311030068592819,CD4 T cells
4750,MUM1,0.017186954617500305,False,0.6310325644811472,CD4 T cells
4751,SLC37A1,0.017182908952236176,False,0.6309621221030125,CD4 T cells
4752,GPR35,0.017168166115880013,False,0.6308916797248778,CD4 T cells
4753,UNC13B,0.017165666446089745,False,0.6308212373467431,CD4 T cells
4754,SOCS5,0.017161771655082703,False,0.6307507949686084,CD4 T cells
4755,ZBTB1,0.017159700393676758,False,0.6306803525904737,CD4 T cells
4756,SEMA3B,0.017158731818199158,False,0.630609910212339,CD4 T cells
4757,RIOK1,0.01715131103992462,False,0.6305394678342043,CD4 T cells
4758,STK16,0.01715083420276642,False,0.6304690254560696,CD4 T cells
4759,NREP,0.0171501524746418,False,0.630398583077935,CD4 T cells
4760,RAB31,0.01714491844177246,False,0.6303281406998003,CD4 T cells
4761,GUCD1,0.017141282558441162,False,0.6302576983216656,CD4 T cells
4762,FAM26F,0.017138058319687843,False,0.6301872559435309,CD4 T cells
4763,TMEM187,0.01710355281829834,False,0.6301168135653962,CD4 T cells
4764,NSUN2,0.017101258039474487,False,0.6300463711872615,CD4 T cells
4765,PLIN4,0.017097532749176025,False,0.6299759288091268,CD4 T cells
4766,RORA,0.017083466053009033,False,0.6299054864309921,CD4 T cells
4767,NUDT4,0.017079494893550873,False,0.6298350440528574,CD4 T cells
4768,IZUMO4,0.01707349345088005,False,0.6297646016747227,CD4 T cells
4769,CCDC36,0.01706957072019577,False,0.629694159296588,CD4 T cells
4770,TULP4,0.017064958810806274,False,0.6296237169184533,CD4 T cells
4771,TTLL4,0.017057977616786957,False,0.6295532745403186,CD4 T cells
4772,KIAA0586,0.0170508474111557,False,0.6294828321621839,CD4 T cells
4773,TUBD1,0.017030179500579834,False,0.6294123897840492,CD4 T cells
4774,TMBIM4,0.01702737808227539,False,0.6293419474059145,CD4 T cells
4775,SLC45A4,0.017026647925376892,False,0.6292715050277798,CD4 T cells
4776,TIMM10B,0.017025470733642578,False,0.6292010626496451,CD4 T cells
4777,GON4L,0.01701819896697998,False,0.6291306202715105,CD4 T cells
4778,MIS18BP1,0.017005354166030884,False,0.6290601778933758,CD4 T cells
4779,SOX5,0.016981685534119606,False,0.6289897355152411,CD4 T cells
4780,ACTN1,0.0169772207736969,False,0.6289192931371064,CD4 T cells
4781,SH2B2,0.01696476712822914,False,0.6288488507589717,CD4 T cells
4782,GOLGA6L9,0.01695239171385765,False,0.628778408380837,CD4 T cells
4783,F2R,0.016951143741607666,False,0.6287079660027023,CD4 T cells
4784,ALYREF,0.016947884112596512,False,0.6286375236245676,CD4 T cells
4785,SRXN1,0.016939474269747734,False,0.6285670812464329,CD4 T cells
4786,EHD3,0.016935110092163086,False,0.6284966388682982,CD4 T cells
4787,SNX2,0.016931593418121338,False,0.6284261964901635,CD4 T cells
4788,SETDB2,0.01691533625125885,False,0.6283557541120288,CD4 T cells
4789,TMEM62,0.016888640820980072,False,0.6282853117338941,CD4 T cells
4790,EHD4,0.01688145101070404,False,0.6282148693557594,CD4 T cells
4791,EPAS1,0.016880158334970474,False,0.6281444269776247,CD4 T cells
4792,CASP7,0.01687711477279663,False,0.62807398459949,CD4 T cells
4793,COMMD6,0.01687079668045044,False,0.6280035422213553,CD4 T cells
4794,TRAP1,0.016863256692886353,False,0.6279330998432207,CD4 T cells
4795,C7orf55,0.016859769821166992,False,0.627862657465086,CD4 T cells
4796,ZNF433,0.016853392124176025,False,0.6277922150869513,CD4 T cells
4797,ADRB2,0.016851674765348434,False,0.6277217727088166,CD4 T cells
4798,PRKCDBP,0.016811922192573547,False,0.6276513303306819,CD4 T cells
4799,ZNF781,0.016808168962597847,False,0.6275808879525472,CD4 T cells
4800,ATP1A3,0.016791932284832,False,0.6275104455744125,CD4 T cells
4801,RGPD3,0.01679018884897232,False,0.6274400031962778,CD4 T cells
4802,FBXO11,0.01678861677646637,False,0.6273695608181431,CD4 T cells
4803,RAPGEFL1,0.016788069158792496,False,0.6272991184400084,CD4 T cells
4804,SURF1,0.016787096858024597,False,0.6272286760618737,CD4 T cells
4805,ZDHHC16,0.016782864928245544,False,0.627158233683739,CD4 T cells
4806,GTF3C1,0.016776517033576965,False,0.6270877913056043,CD4 T cells
4807,FIS1,0.01676839590072632,False,0.6270173489274696,CD4 T cells
4808,TEP1,0.016754508018493652,False,0.6269469065493349,CD4 T cells
4809,ARHGAP35,0.0167531818151474,False,0.6268764641712002,CD4 T cells
4810,NFATC2,0.01674056053161621,False,0.6268060217930655,CD4 T cells
4811,HIP1,0.016728758811950684,False,0.6267355794149309,CD4 T cells
4812,CKAP2L,0.01672731712460518,False,0.6266651370367962,CD4 T cells
4813,CANT1,0.01671476662158966,False,0.6265946946586615,CD4 T cells
4814,ITFG3,0.016708701848983765,False,0.6265242522805268,CD4 T cells
4815,N6AMT2,0.01670130342245102,False,0.6264538099023921,CD4 T cells
4816,CTNNBIP1,0.01669463701546192,False,0.6263833675242574,CD4 T cells
4817,GOLIM4,0.0166923925280571,False,0.6263129251461227,CD4 T cells
4818,UBR2,0.016685426235198975,False,0.626242482767988,CD4 T cells
4819,LSS,0.01667909324169159,False,0.6261720403898533,CD4 T cells
4820,CEP85,0.016678884625434875,False,0.6261015980117186,CD4 T cells
4821,RHBDD2,0.016677379608154297,True,0.6267597127839173,CD4 T cells
4822,RAD23B,0.016675621271133423,False,0.6266892704057826,CD4 T cells
4823,UQCRHL,0.016671985387802124,False,0.6266188280276479,CD4 T cells
4824,ZNF777,0.016671907156705856,False,0.6265483856495132,CD4 T cells
4825,WDR62,0.016668060794472694,False,0.6264779432713785,CD4 T cells
4826,LPXN,0.01666724681854248,False,0.6264075008932438,CD4 T cells
4827,FAM200B,0.016662344336509705,False,0.6263370585151091,CD4 T cells
4828,TIMD4,0.01665622740983963,False,0.6262666161369744,CD4 T cells
4829,MRPL19,0.016646742820739746,False,0.6261961737588397,CD4 T cells
4830,UBN1,0.01663944125175476,False,0.626125731380705,CD4 T cells
4831,DCT,0.016636524349451065,False,0.6260552890025703,CD4 T cells
4832,WWP2,0.016629815101623535,False,0.6259848466244357,CD4 T cells
4833,FAHD1,0.016621172428131104,False,0.625914404246301,CD4 T cells
4834,XAGE1A,0.016618870198726654,False,0.6258439618681663,CD4 T cells
4835,XAGE1B,0.016618870198726654,False,0.6257735194900316,CD4 T cells
4836,AMIGO2,0.016611620783805847,False,0.6257030771118969,CD4 T cells
4837,RALA,0.016601622104644775,False,0.6256326347337622,CD4 T cells
4838,FANCC,0.016558166593313217,False,0.6255621923556275,CD4 T cells
4839,PRPF4,0.01655334234237671,False,0.6254917499774928,CD4 T cells
4840,WDR45B,0.016552776098251343,False,0.6254213075993581,CD4 T cells
4841,C11orf24,0.01655156910419464,False,0.6253508652212234,CD4 T cells
4842,GPR114,0.016549210995435715,False,0.6252804228430887,CD4 T cells
4843,RAI14,0.016543105244636536,False,0.625209980464954,CD4 T cells
4844,H3F3B,0.016541600227355957,False,0.6251395380868193,CD4 T cells
4845,KRBA1,0.01654106006026268,False,0.6250690957086846,CD4 T cells
4846,EGLN2,0.01653468608856201,False,0.6249986533305499,CD4 T cells
4847,RAB15,0.016527628526091576,False,0.6249282109524152,CD4 T cells
4848,KIF21A,0.01652488112449646,False,0.6248577685742805,CD4 T cells
4849,GPNMB,0.01651858538389206,False,0.6247873261961459,CD4 T cells
4850,FAM219A,0.01651264913380146,False,0.6247168838180112,CD4 T cells
4851,FKBP15,0.01650269329547882,False,0.6246464414398765,CD4 T cells
4852,CYB5R3,0.016466915607452393,False,0.6245759990617418,CD4 T cells
4853,FLI1,0.016455799341201782,False,0.6245055566836071,CD4 T cells
4854,SPATS2,0.016434967517852783,False,0.6244351143054724,CD4 T cells
4855,RBM5,0.01643449068069458,False,0.6243646719273377,CD4 T cells
4856,MFAP1,0.01643119752407074,False,0.624294229549203,CD4 T cells
4857,ACVR2A,0.01642364263534546,False,0.6242237871710683,CD4 T cells
4858,NELFB,0.0164235457777977,False,0.6241533447929336,CD4 T cells
4859,NRN1,0.01641186513006687,False,0.6240829024147989,CD4 T cells
4860,TFPI,0.016407152637839317,False,0.6240124600366642,CD4 T cells
4861,HMMR,0.01640046387910843,False,0.6239420176585295,CD4 T cells
4862,UBR3,0.016398049890995026,False,0.6238715752803948,CD4 T cells
4863,CSNK1G1,0.01639607548713684,False,0.6238011329022601,CD4 T cells
4864,ELL,0.016374722123146057,False,0.6237306905241254,CD4 T cells
4865,PLK1,0.016368689015507698,False,0.6236602481459907,CD4 T cells
4866,C2orf44,0.01636854186654091,False,0.623589805767856,CD4 T cells
4867,IQSEC1,0.01635688543319702,False,0.6235193633897214,CD4 T cells
4868,SEMA3A,0.016349798068404198,False,0.6234489210115867,CD4 T cells
4869,RIMKLA,0.01632077991962433,False,0.623378478633452,CD4 T cells
4870,IARS2,0.01631343364715576,False,0.6233080362553173,CD4 T cells
4871,GZMB,0.016302308067679405,True,0.6239513501338974,CD4 T cells
4872,EFEMP2,0.016298260539770126,False,0.6238809077557627,CD4 T cells
4873,APOD,0.01628667116165161,False,0.623810465377628,CD4 T cells
4874,POLE2,0.01628628745675087,False,0.6237400229994933,CD4 T cells
4875,GTF2I,0.01628357172012329,False,0.6236695806213586,CD4 T cells
4876,RINL,0.016279637813568115,False,0.6235991382432239,CD4 T cells
4877,SSC5D,0.0162772499024868,False,0.6235286958650892,CD4 T cells
4878,MRGBP,0.016277005895972252,False,0.6234582534869545,CD4 T cells
4879,GLDC,0.01626758836209774,False,0.6233878111088198,CD4 T cells
4880,TPD52L1,0.016267405822873116,False,0.6233173687306851,CD4 T cells
4881,PPP1R12C,0.016263417899608612,False,0.6232469263525504,CD4 T cells
4882,ATP6V1C2,0.016254745423793793,False,0.6231764839744157,CD4 T cells
4883,FLG,0.016252851113677025,False,0.623106041596281,CD4 T cells
4884,SSX2IP,0.016249440610408783,False,0.6230355992181463,CD4 T cells
4885,BMP1,0.016247540712356567,False,0.6229651568400116,CD4 T cells
4886,KATNB1,0.016237132251262665,False,0.6228947144618769,CD4 T cells
4887,CSNK1E,0.016216985881328583,False,0.6228242720837422,CD4 T cells
4888,RMDN3,0.016215622425079346,False,0.6227538297056076,CD4 T cells
4889,BRWD1,0.016215205192565918,False,0.6226833873274729,CD4 T cells
4890,TMEM178B,0.01620163768529892,False,0.6226129449493382,CD4 T cells
4891,XAB2,0.016193479299545288,False,0.6225425025712035,CD4 T cells
4892,DEF8,0.016190923750400543,False,0.6224720601930688,CD4 T cells
4893,UBL4A,0.01617666333913803,False,0.6224016178149341,CD4 T cells
4894,INTS5,0.016171254217624664,False,0.6223311754367994,CD4 T cells
4895,ITGA3,0.01616639271378517,False,0.6222607330586647,CD4 T cells
4896,CCNE2,0.016160935163497925,False,0.62219029068053,CD4 T cells
4897,ZNF404,0.016147248446941376,False,0.6221198483023953,CD4 T cells
4898,AURKA,0.01612246036529541,False,0.6220494059242606,CD4 T cells
4899,SCARB1,0.01612098328769207,False,0.6219789635461259,CD4 T cells
4900,PRDM15,0.016120783984661102,False,0.6219085211679912,CD4 T cells
4901,HIST1H3H,0.016107311472296715,False,0.6218380787898565,CD4 T cells
4902,ZNF251,0.016102910041809082,False,0.6217676364117218,CD4 T cells
4903,NBAS,0.016101285815238953,False,0.6216971940335871,CD4 T cells
4904,CRY2,0.01609930396080017,False,0.6216267516554524,CD4 T cells
4905,TMSB15B,0.01609574258327484,False,0.6215563092773178,CD4 T cells
4906,EPB41L3,0.0160940270870924,False,0.6214858668991831,CD4 T cells
4907,TRMT1,0.016079530119895935,False,0.6214154245210484,CD4 T cells
4908,PSMC6,0.016077041625976562,False,0.6213449821429137,CD4 T cells
4909,TMEM129,0.01606838032603264,False,0.621274539764779,CD4 T cells
4910,OXLD1,0.016068339347839355,False,0.6212040973866443,CD4 T cells
4911,SLC9A8,0.016052991151809692,False,0.6211336550085096,CD4 T cells
4912,TRAF7,0.016050606966018677,False,0.6210632126303749,CD4 T cells
4913,B3GNTL1,0.01603715866804123,False,0.6209927702522402,CD4 T cells
4914,CRNDE,0.016026994213461876,False,0.6209223278741055,CD4 T cells
4915,PSEN1,0.016013294458389282,False,0.6208518854959708,CD4 T cells
4916,HIST2H2AC,0.016009081155061722,False,0.6207814431178361,CD4 T cells
4917,KIF4A,0.016006439924240112,False,0.6207110007397014,CD4 T cells
4918,TIGD5,0.016003087162971497,False,0.6206405583615667,CD4 T cells
4919,PPP1R13B,0.016000933945178986,False,0.620570115983432,CD4 T cells
4920,MIB1,0.01598399505019188,False,0.6204996736052973,CD4 T cells
4921,CCDC73,0.01595730148255825,False,0.6204292312271626,CD4 T cells
4922,TMCO4,0.01595643162727356,False,0.620358788849028,CD4 T cells
4923,TJAP1,0.015951722860336304,False,0.6202883464708933,CD4 T cells
4924,NSUN5,0.015948832035064697,False,0.6202179040927586,CD4 T cells
4925,CAB39,0.015946462750434875,False,0.6201474617146239,CD4 T cells
4926,C16orf95,0.015932247042655945,False,0.6200770193364892,CD4 T cells
4927,NID1,0.015926003456115723,False,0.6200065769583545,CD4 T cells
4928,BMF,0.01592104695737362,False,0.6199361345802198,CD4 T cells
4929,SLC24A5,0.015907354652881622,False,0.6198656922020851,CD4 T cells
4930,AICDA,0.015894591808319092,False,0.6197952498239504,CD4 T cells
4931,ALPK2,0.015893075615167618,False,0.6197248074458157,CD4 T cells
4932,SNUPN,0.01589171588420868,False,0.619654365067681,CD4 T cells
4933,ST6GAL2,0.015889495611190796,False,0.6195839226895463,CD4 T cells
4934,HDGFRP3,0.01588643342256546,False,0.6195134803114116,CD4 T cells
4935,KNTC1,0.01588180661201477,False,0.6194430379332769,CD4 T cells
4936,ZFAND4,0.01587686315178871,False,0.6193725955551422,CD4 T cells
4937,UBD,0.015841122716665268,False,0.6193021531770075,CD4 T cells
4938,NDUFAF6,0.015839673578739166,False,0.6192317107988728,CD4 T cells
4939,TIGD7,0.01583053544163704,False,0.6191612684207382,CD4 T cells
4940,MRPS10,0.01582390069961548,False,0.6190908260426035,CD4 T cells
4941,TMEM107,0.015821531414985657,False,0.6190203836644688,CD4 T cells
4942,ZNF584,0.015818877145648003,False,0.6189499412863341,CD4 T cells
4943,POSTN,0.015815837308764458,False,0.6188794989081994,CD4 T cells
4944,PLOD1,0.015805844217538834,False,0.6188090565300647,CD4 T cells
4945,MRPL22,0.01580294966697693,False,0.61873861415193,CD4 T cells
4946,DTWD1,0.015802793204784393,False,0.6186681717737953,CD4 T cells
4947,PRC1,0.01580233871936798,False,0.6185977293956606,CD4 T cells
4948,ICOSLG,0.01578257977962494,False,0.6185272870175259,CD4 T cells
4949,TET3,0.01577572524547577,False,0.6184568446393912,CD4 T cells
4950,RIOK3,0.015763282775878906,False,0.6183864022612565,CD4 T cells
4951,AVIL,0.015761185437440872,False,0.6183159598831218,CD4 T cells
4952,PHF2,0.015739314258098602,False,0.6182455175049871,CD4 T cells
4953,SPTBN1,0.015738368034362793,False,0.6181750751268524,CD4 T cells
4954,PYCARD,0.015724539756774902,True,0.6187955893888711,CD4 T cells
4955,TMED2,0.0157240629196167,False,0.6187251470107364,CD4 T cells
4956,SPRY2,0.015720758587121964,False,0.6186547046326017,CD4 T cells
4957,MEF2D,0.01571863889694214,False,0.618584262254467,CD4 T cells
4958,ZBTB32,0.01571790874004364,True,0.6192045148464771,CD4 T cells
4959,XXYLT1,0.01571788638830185,False,0.6191340724683424,CD4 T cells
4960,KRT1,0.015711694955825806,False,0.6190636300902077,CD4 T cells
4961,FHL2,0.015708263963460922,False,0.618993187712073,CD4 T cells
4962,SLC25A28,0.015690572559833527,False,0.6189227453339383,CD4 T cells
4963,EGR3,0.01568204164505005,False,0.6188523029558036,CD4 T cells
4964,ZNF432,0.01566442847251892,False,0.6187818605776689,CD4 T cells
4965,DISC1,0.015620023012161255,False,0.6187114181995342,CD4 T cells
4966,RBM6,0.015606522560119629,False,0.6186409758213995,CD4 T cells
4967,C17orf59,0.015602946281433105,False,0.6185705334432648,CD4 T cells
4968,MAPK8IP1,0.015589880757033825,False,0.6185000910651302,CD4 T cells
4969,RHBDD1,0.015587851405143738,False,0.6184296486869955,CD4 T cells
4970,NR1H2,0.015587776899337769,False,0.6183592063088608,CD4 T cells
4971,TUB,0.015584511682391167,False,0.6182887639307261,CD4 T cells
4972,PSEN2,0.015576299279928207,False,0.6182183215525914,CD4 T cells
4973,BCAT2,0.01557151973247528,False,0.6181478791744567,CD4 T cells
4974,TRMT44,0.015570923686027527,False,0.618077436796322,CD4 T cells
4975,RGMB,0.015567034482955933,False,0.6180069944181873,CD4 T cells
4976,B3GALT6,0.01555759459733963,False,0.6179365520400526,CD4 T cells
4977,BLNK,0.015554184094071388,False,0.6178661096619179,CD4 T cells
4978,ALAD,0.01554986834526062,False,0.6177956672837832,CD4 T cells
4979,TACR1,0.01552352961152792,False,0.6177252249056485,CD4 T cells
4980,MCM9,0.015521317720413208,False,0.6176547825275138,CD4 T cells
4981,B3GNT9,0.015518218278884888,False,0.6175843401493791,CD4 T cells
4982,VEGFB,0.015515029430389404,False,0.6175138977712444,CD4 T cells
4983,PARD3,0.015513270162045956,False,0.6174434553931097,CD4 T cells
4984,KDM5D,0.015498369932174683,False,0.617373013014975,CD4 T cells
4985,CAMTA1,0.01548391580581665,False,0.6173025706368404,CD4 T cells
4986,AQR,0.015464037656784058,False,0.6172321282587057,CD4 T cells
4987,CDK7,0.01544959843158722,False,0.617161685880571,CD4 T cells
4988,GPR26,0.015447160229086876,False,0.6170912435024363,CD4 T cells
4989,ENO2,0.015446603298187256,False,0.6170208011243016,CD4 T cells
4990,EPC1,0.015440225601196289,False,0.6169503587461669,CD4 T cells
4991,MMP17,0.015426408499479294,False,0.6168799163680322,CD4 T cells
4992,C1orf112,0.01541808620095253,False,0.6168094739898975,CD4 T cells
4993,YBEY,0.015416301786899567,False,0.6167390316117628,CD4 T cells
4994,RAB33A,0.015416249632835388,False,0.6166685892336281,CD4 T cells
4995,DECR2,0.015414610505104065,False,0.6165981468554934,CD4 T cells
4996,THBS3,0.015405617654323578,False,0.6165277044773587,CD4 T cells
4997,ZZZ3,0.015403077006340027,False,0.616457262099224,CD4 T cells
4998,RSF1,0.01540285348892212,False,0.6163868197210893,CD4 T cells
4999,OR51E1,0.015388328582048416,False,0.6163163773429546,CD4 T cells
5000,PTPN14,0.015371203422546387,False,0.6162459349648199,CD4 T cells
5001,SIMC1,0.015370700508356094,False,0.6161754925866852,CD4 T cells
5002,FMOD,0.015365535393357277,False,0.6161050502085506,CD4 T cells
5003,BANP,0.015363544225692749,False,0.6160346078304159,CD4 T cells
5004,PPP6R3,0.015356242656707764,False,0.6159641654522812,CD4 T cells
5005,TMEM45B,0.015353798866271973,False,0.6158937230741465,CD4 T cells
5006,CLCN3,0.01530882716178894,False,0.6158232806960118,CD4 T cells
5007,IL13RA1,0.015306398272514343,False,0.6157528383178771,CD4 T cells
5008,DNAL4,0.015304386615753174,False,0.6156823959397424,CD4 T cells
5009,PCOLCE,0.015300665982067585,False,0.6156119535616077,CD4 T cells
5010,MARCO,0.015298275277018547,False,0.615541511183473,CD4 T cells
5011,NETO1,0.015293712727725506,False,0.6154710688053383,CD4 T cells
5012,RPP25,0.015292583033442497,False,0.6154006264272036,CD4 T cells
5013,LAMP2,0.0152815580368042,False,0.6153301840490689,CD4 T cells
5014,BMPR1A,0.015279078856110573,False,0.6152597416709342,CD4 T cells
5015,CD2AP,0.01527635008096695,False,0.6151892992927995,CD4 T cells
5016,TTC37,0.015273451805114746,False,0.6151188569146648,CD4 T cells
5017,SYCP2,0.015261571854352951,False,0.6150484145365301,CD4 T cells
5018,NAP1L3,0.015256285667419434,False,0.6149779721583954,CD4 T cells
5019,STK11,0.015253650024533272,False,0.6149075297802608,CD4 T cells
5020,ELOVL6,0.015249746851623058,False,0.6148370874021261,CD4 T cells
5021,LRRC45,0.015237580984830856,False,0.6147666450239914,CD4 T cells
5022,AVL9,0.015224158763885498,False,0.6146962026458567,CD4 T cells
5023,HGSNAT,0.015214145183563232,False,0.614625760267722,CD4 T cells
5024,ATP1B1,0.015213921666145325,False,0.6145553178895873,CD4 T cells
5025,STARD9,0.015212621539831161,False,0.6144848755114526,CD4 T cells
5026,PARP12,0.015211835503578186,False,0.6144144331333179,CD4 T cells
5027,KCNC4,0.015205007046461105,False,0.6143439907551832,CD4 T cells
5028,DNAJC21,0.015199176967144012,False,0.6142735483770485,CD4 T cells
5029,CYCS,0.015194058418273926,False,0.6142031059989138,CD4 T cells
5030,HSD17B12,0.015179485082626343,False,0.6141326636207791,CD4 T cells
5031,PRKACA,0.01517331600189209,False,0.6140622212426444,CD4 T cells
5032,AVPR2,0.015171144157648087,False,0.6139917788645097,CD4 T cells
5033,CLDN7,0.015167763456702232,False,0.613921336486375,CD4 T cells
5034,CHAC2,0.01514546200633049,False,0.6138508941082403,CD4 T cells
5035,LINC00221,0.015144199132919312,False,0.6137804517301056,CD4 T cells
5036,CPSF6,0.015141338109970093,False,0.613710009351971,CD4 T cells
5037,LOXL3,0.015138976275920868,False,0.6136395669738363,CD4 T cells
5038,FHL3,0.015136200934648514,False,0.6135691245957016,CD4 T cells
5039,TMEM110-MUSTN1,0.015134679153561592,False,0.6134986822175669,CD4 T cells
5040,C1QBP,0.015132665634155273,False,0.6134282398394322,CD4 T cells
5041,KIAA0430,0.015128999948501587,False,0.6133577974612975,CD4 T cells
5042,DPY19L3,0.015128672122955322,False,0.6132873550831628,CD4 T cells
5043,EXOSC5,0.015114210546016693,False,0.6132169127050281,CD4 T cells
5044,FURIN,0.015107572078704834,False,0.6131464703268934,CD4 T cells
5045,MORN2,0.015099745243787766,False,0.6130760279487587,CD4 T cells
5046,SLC37A2,0.015096485614776611,False,0.613005585570624,CD4 T cells
5047,WDR47,0.015096016228199005,False,0.6129351431924893,CD4 T cells
5048,ZNF414,0.015088766813278198,False,0.6128647008143546,CD4 T cells
5049,TMED8,0.01508396863937378,False,0.6127942584362199,CD4 T cells
5050,NEU3,0.015083584934473038,False,0.6127238160580852,CD4 T cells
5051,CHPT1,0.015068132430315018,False,0.6126533736799505,CD4 T cells
5052,PPP2R5D,0.015056371688842773,False,0.6125829313018158,CD4 T cells
5053,ADAT3,0.015034724026918411,False,0.6125124889236812,CD4 T cells
5054,SP3,0.01501724123954773,False,0.6124420465455465,CD4 T cells
5055,RSRC1,0.015016481280326843,False,0.6123716041674118,CD4 T cells
5056,PANK3,0.015015333890914917,False,0.6123011617892771,CD4 T cells
5057,CBWD3,0.015013337135314941,False,0.6122307194111424,CD4 T cells
5058,GPSM1,0.015010671690106392,False,0.6121602770330077,CD4 T cells
5059,ST6GALNAC4,0.01500556617975235,False,0.612089834654873,CD4 T cells
5060,C2orf43,0.015004664659500122,False,0.6120193922767383,CD4 T cells
5061,CSF2RB,0.014984674751758575,False,0.6119489498986036,CD4 T cells
5062,PGP,0.014972351491451263,False,0.6118785075204689,CD4 T cells
5063,ADCY1,0.01497168093919754,False,0.6118080651423342,CD4 T cells
5064,CXCL1,0.014957877807319164,False,0.6117376227641995,CD4 T cells
5065,NOG,0.014946453273296356,False,0.6116671803860648,CD4 T cells
5066,ZBTB46,0.014944272115826607,False,0.6115967380079301,CD4 T cells
5067,NPHP4,0.01494298130273819,False,0.6115262956297954,CD4 T cells
5068,SYF2,0.01493901014328003,False,0.6114558532516607,CD4 T cells
5069,ARRB2,0.014936745166778564,False,0.611385410873526,CD4 T cells
5070,HSDL1,0.014933213591575623,False,0.6113149684953914,CD4 T cells
5071,CGNL1,0.014916807413101196,False,0.6112445261172567,CD4 T cells
5072,RMRP,0.014899969100952148,False,0.611174083739122,CD4 T cells
5073,TPRG1L,0.01487753540277481,False,0.6111036413609873,CD4 T cells
5074,AXIN2,0.014863679185509682,False,0.6110331989828526,CD4 T cells
5075,CLTC,0.014862984418869019,False,0.6109627566047179,CD4 T cells
5076,PTGES2,0.01483018696308136,False,0.6108923142265832,CD4 T cells
5077,ACSL1,0.014825515449047089,False,0.6108218718484485,CD4 T cells
5078,AP4M1,0.01481147762387991,False,0.6107514294703138,CD4 T cells
5079,PIGU,0.014808431267738342,False,0.6106809870921791,CD4 T cells
5080,MEN1,0.014806171879172325,False,0.6106105447140444,CD4 T cells
5081,MMD,0.014797523617744446,False,0.6105401023359097,CD4 T cells
5082,ASCL2,0.014788215979933739,False,0.610469659957775,CD4 T cells
5083,NINJ1,0.014782488346099854,True,0.6110529994378974,CD4 T cells
5084,CGGBP1,0.014767676591873169,False,0.6109825570597627,CD4 T cells
5085,IGF2BP2,0.014754962176084518,False,0.610912114681628,CD4 T cells
5086,GDPGP1,0.01475496031343937,False,0.6108416723034933,CD4 T cells
5087,LRRC20,0.014754170551896095,False,0.6107712299253586,CD4 T cells
5088,ZCCHC6,0.014750927686691284,False,0.6107007875472239,CD4 T cells
5089,BRAT1,0.014741316437721252,False,0.6106303451690892,CD4 T cells
5090,IL6,0.014740287326276302,False,0.6105599027909545,CD4 T cells
5091,GTF2IRD2B,0.014737069606781006,False,0.6104894604128198,CD4 T cells
5092,NEO1,0.014731811359524727,False,0.6104190180346851,CD4 T cells
5093,EGLN1,0.014729343354701996,False,0.6103485756565504,CD4 T cells
5094,CLDN15,0.014723289757966995,False,0.6102781332784157,CD4 T cells
5095,XYLT2,0.014704257249832153,False,0.610207690900281,CD4 T cells
5096,EPS8,0.014701941050589085,False,0.6101372485221463,CD4 T cells
5097,AKT1S1,0.014692414551973343,False,0.6100668061440117,CD4 T cells
5098,LST1,0.01468116044998169,False,0.609996363765877,CD4 T cells
5099,RECQL4,0.014671655371785164,False,0.6099259213877423,CD4 T cells
5100,RRBP1,0.014671646058559418,False,0.6098554790096076,CD4 T cells
5101,USE1,0.014651954174041748,False,0.6097850366314729,CD4 T cells
5102,MOB3B,0.014651802368462086,False,0.6097145942533382,CD4 T cells
5103,CD8B,0.014648713171482086,False,0.6096441518752035,CD4 T cells
5104,BTBD7,0.014641866087913513,False,0.6095737094970688,CD4 T cells
5105,CLDN1,0.014635449275374413,False,0.6095032671189341,CD4 T cells
