precision,recall,threshold
0.07617964752700399,1.0,0.2222580465845883
0.07622298065984073,1.0,0.2223592549203211
0.07626636311895275,1.0,0.2226422524399691
0.07630979498861047,1.0,0.2227165072138946
0.07635327635327635,1.0,0.2229445725820452
0.07639680729760548,1.0,0.2230267499159909
0.0764403879064461,1.0,0.2231841245457427
0.07648401826484018,1.0,0.2233907343638342
0.07652769845802398,1.0,0.2238236920842625
0.07657142857142857,1.0,0.2238872897235177
0.07661520869068039,1.0,0.2253816157861399
0.07608695652173914,0.9925373134328358,0.2256125960233019
0.07613050944476245,0.9925373134328358,0.2256377066744861
0.07617411225658649,0.9925373134328358,0.2258481646872136
0.07621776504297995,0.9925373134328358,0.2281139151002602
0.07626146788990826,0.9925373134328358,0.2282410994008596
0.07630522088353414,0.9925373134328358,0.22833211099623
0.07634902411021814,0.9925373134328358,0.2291446749030139
0.07639287765651924,0.9925373134328358,0.2294503133760128
0.0764367816091954,0.9925373134328358,0.2295500205283445
0.07648073605520414,0.9925373134328358,0.2299406758283627
0.07652474108170311,0.9925373134328358,0.2303328082060013
0.07656879677605066,0.9925373134328358,0.2313087247805525
0.07661290322580645,0.9925373134328358,0.231500081225753
0.07665706051873199,0.9925373134328358,0.2319445943180414
0.07670126874279123,0.9925373134328358,0.2321862417625873
0.07674552798615118,0.9925373134328358,0.2323241154146205
0.07678983833718245,0.9925373134328358,0.232343263495969
0.07683419988445984,0.9925373134328358,0.2327032129367749
0.07687861271676301,0.9925373134328358,0.232750901662824
0.07692307692307693,0.9925373134328358,0.232837267737718
0.07696759259259259,0.9925373134328358,0.2330705195503778
0.07701215981470759,0.9925373134328358,0.2334348986185246
0.07705677867902665,0.9925373134328358,0.2334556981499889
0.07710144927536232,0.9925373134328358,0.2335658677695798
0.0771461716937355,0.9925373134328358,0.2338909325296574
0.0771909460243761,0.9925373134328358,0.2340966642667325
0.07723577235772358,0.9925373134328358,0.2347016996437881
0.07728065078442765,0.9925373134328358,0.2356927948175673
0.07732558139534884,0.9925373134328358,0.2357809947143219
0.07737056428155904,0.9925373134328358,0.2358231892313119
0.07741559953434225,0.9925373134328358,0.2358497371576179
0.07746068724519511,0.9925373134328358,0.2361388588868609
0.0775058275058275,0.9925373134328358,0.236771418644924
0.07755102040816327,0.9925373134328358,0.2370726738372716
0.07759626604434072,0.9925373134328358,0.2376987591930542
0.07764156450671336,0.9925373134328358,0.2383888314266908
0.07768691588785047,0.9925373134328358,0.2386986471667792
0.0777323202805377,0.9925373134328358,0.2388943831491415
0.07777777777777778,0.9925373134328358,0.2389122384853248
0.0778232884727911,0.9925373134328358,0.2391915133706588
0.0778688524590164,0.9925373134328358,0.2392014922454247
0.07791446983011131,0.9925373134328358,0.239343454015615
0.0779601406799531,0.9925373134328358,0.239406887489116
0.0780058651026393,0.9925373134328358,0.2394840638173359
0.07805164319248827,0.9925373134328358,0.2396829043030504
0.07809747504403992,0.9925373134328358,0.240104586621548
0.0781433607520564,0.9925373134328358,0.2403074741540623
0.07818930041152264,0.9925373134328358,0.240370608157309
0.07823529411764706,0.9925373134328358,0.2405086212749788
0.07828134196586227,0.9925373134328358,0.2405104430113007
0.07832744405182568,0.9925373134328358,0.2407134127279962
0.07837360047142015,0.9925373134328358,0.2412541100724829
0.07841981132075472,0.9925373134328358,0.2413354388496313
0.07846607669616519,0.9925373134328358,0.241371224112087
0.07851239669421488,0.9925373134328358,0.2417562508456794
0.07855877141169522,0.9925373134328358,0.2420789703527226
0.07860520094562648,0.9925373134328358,0.2423923254754137
0.07865168539325842,0.9925373134328358,0.2424525193559268
0.07869822485207101,0.9925373134328358,0.2426205727949873
0.07874481941977501,0.9925373134328358,0.2428898625059711
0.07879146919431279,0.9925373134328358,0.2432728535435064
0.07883817427385892,0.9925373134328358,0.2436574045794434
0.07888493475682087,0.9925373134328358,0.2439644618244349
0.07893175074183977,0.9925373134328358,0.2442717888637995
0.07897862232779097,0.9925373134328358,0.244382252123536
0.07902554961378491,0.9925373134328358,0.244467891472977
0.07907253269916766,0.9925373134328358,0.2448378139413149
0.07911957168352171,0.9925373134328358,0.2449701735382703
0.07916666666666666,0.9925373134328358,0.2455515423228513
0.07921381774865992,0.9925373134328358,0.2459090796129022
0.07926102502979737,0.9925373134328358,0.246303241343882
0.07930828861061419,0.9925373134328358,0.2467473713114113
0.07935560859188544,0.9925373134328358,0.2468159023962919
0.07940298507462687,0.9925373134328358,0.2469081282723068
0.07945041816009558,0.9925373134328358,0.2471618489629636
0.0794979079497908,0.9925373134328358,0.2472458654485661
0.07954545454545454,0.9925373134328358,0.2477603539108487
0.07959305804907241,0.9925373134328358,0.2479010041017282
0.07964071856287425,0.9925373134328358,0.2479055341244178
0.07968843618933494,0.9925373134328358,0.2482372388288524
0.07973621103117506,0.9925373134328358,0.2482427573659336
0.07978404319136173,0.9925373134328358,0.2485089797162994
0.07983193277310924,0.9925373134328358,0.2489236704963277
0.07987987987987988,0.9925373134328358,0.2491169758774101
0.07992788461538461,0.9925373134328358,0.2494134866383542
0.07997594708358388,0.9925373134328358,0.2498054906819846
0.08002406738868832,0.9925373134328358,0.2502161971521193
0.08007224563515954,0.9925373134328358,0.251191362934841
0.08012048192771085,0.9925373134328358,0.2511976857338313
0.08016877637130802,0.9925373134328358,0.2512926120994241
0.08021712907117008,0.9925373134328358,0.2515541290494027
0.08026554013277007,0.9925373134328358,0.2518333574926191
0.08031400966183574,0.9925373134328358,0.251981667051821
0.08036253776435046,0.9925373134328358,0.2523681480796317
0.0804111245465538,0.9925373134328358,0.2524123988945519
0.08045977011494253,0.9925373134328358,0.2525245731273572
0.08050847457627118,0.9925373134328358,0.2525252214399298
0.08055723803755299,0.9925373134328358,0.2528318353244145
0.08060606060606061,0.9925373134328358,0.2532241387449478
0.08065494238932687,0.9925373134328358,0.2532445789243203
0.08070388349514564,0.9925373134328358,0.253481921225324
0.08075288403157256,0.9925373134328358,0.2535615476082857
0.08080194410692589,0.9925373134328358,0.2542838997262596
0.08085106382978724,0.9925373134328358,0.2544142116149395
0.08090024330900243,0.9925373134328358,0.2547478659908793
0.08094948265368229,0.9925373134328358,0.2547905155656339
0.08099878197320341,0.9925373134328358,0.2548825735883003
0.08104814137720902,0.9925373134328358,0.2549753047623246
0.08109756097560976,0.9925373134328358,0.2554266835882476
0.0811470408785845,0.9925373134328358,0.2560254095037119
0.0811965811965812,0.9925373134328358,0.2560568591183095
0.08124618204031765,0.9925373134328358,0.2563212811469655
0.0812958435207824,0.9925373134328358,0.2572208202169062
0.08134556574923547,0.9925373134328358,0.2572213095331459
0.08139534883720931,0.9925373134328358,0.2573801846773591
0.08144519289650949,0.9925373134328358,0.2575069734674357
0.08149509803921569,0.9925373134328358,0.2578286089691458
0.0815450643776824,0.9925373134328358,0.257863295740999
0.08159509202453988,0.9925373134328358,0.2578756039292551
0.0816451810926949,0.9925373134328358,0.2579722147586257
0.08169533169533169,0.9925373134328358,0.2582536010218097
0.08174554394591273,0.9925373134328358,0.2583076873737898
0.08179581795817958,0.9925373134328358,0.2585573924044925
0.08184615384615385,0.9925373134328358,0.2586287138173784
0.08189655172413793,0.9925373134328358,0.2591742645170093
0.08194701170671596,0.9925373134328358,0.2592573372354795
0.08199753390875462,0.9925373134328358,0.2592906865933073
0.08204811844540408,0.9925373134328358,0.2593441318106169
0.08209876543209876,0.9925373134328358,0.2597277615469249
0.08214947498455837,0.9925373134328358,0.259845398803665
0.08220024721878863,0.9925373134328358,0.2601272909954992
0.08225108225108226,0.9925373134328358,0.2601810043162566
0.0823019801980198,0.9925373134328358,0.2605538616174231
0.08235294117647059,0.9925373134328358,0.2607366576446091
0.08240396530359356,0.9925373134328358,0.2609683542064449
0.08245505269683819,0.9925373134328358,0.2609967605760129
0.08250620347394541,0.9925373134328358,0.2613277340840737
0.08255741775294848,0.9925373134328358,0.2614701709979537
0.08260869565217391,0.9925373134328358,0.2615467639205963
0.08266003729024239,0.9925373134328358,0.2617343341170005
0.08271144278606965,0.9925373134328358,0.2618475418681874
0.08276291225886745,0.9925373134328358,0.2619045903342292
0.08281444582814446,0.9925373134328358,0.2621618517682794
0.08286604361370717,0.9925373134328358,0.2624004399451392
0.08291770573566085,0.9925373134328358,0.2627639760800961
0.08296943231441048,0.9925373134328358,0.2629283410487854
0.08302122347066167,0.9925373134328358,0.2631520073779341
0.08307307932542161,0.9925373134328358,0.2632254361319984
0.083125,0.9925373134328358,0.2632377687967467
0.08317698561601,0.9925373134328358,0.2636846701614175
0.08322903629536921,0.9925373134328358,0.2636862139350809
0.08328115216030056,0.9925373134328358,0.2637989113082853
0.08333333333333333,0.9925373134328358,0.2638876739060674
0.08338557993730407,0.9925373134328358,0.2640791338269359
0.0834378920953576,0.9925373134328358,0.2641944966848708
0.0834902699309479,0.9925373134328358,0.2642346068048142
0.0835427135678392,0.9925373134328358,0.2648471909400213
0.08359522313010685,0.9925373134328358,0.2650272290107021
0.08364779874213836,0.9925373134328358,0.2651737213315354
0.08370044052863436,0.9925373134328358,0.2657426837059269
0.08375314861460957,0.9925373134328358,0.2659535704618097
0.08380592312539382,0.9925373134328358,0.266005222022226
0.08385876418663304,0.9925373134328358,0.2662677783372825
0.08391167192429022,0.9925373134328358,0.2665450766857267
0.08396464646464646,0.9925373134328358,0.266604245170813
0.08401768793430196,0.9925373134328358,0.2672406240057512
0.084070796460177,0.9925373134328358,0.267277729163772
0.08412397216951296,0.9925373134328358,0.2673193224344453
0.08417721518987342,0.9925373134328358,0.2674104678222905
0.08423052564914503,0.9925373134328358,0.2676597219362562
0.08428390367553866,0.9925373134328358,0.2676741538860287
0.08433734939759036,0.9925373134328358,0.2676859580581769
0.08439086294416244,0.9925373134328358,0.2678545243283541
0.08444444444444445,0.9925373134328358,0.2681893315885892
0.08449809402795426,0.9925373134328358,0.2683795624696017
0.0845518118245391,0.9925373134328358,0.2687131983637089
0.0846055979643766,0.9925373134328358,0.2688134252493449
0.08465945257797582,0.9925373134328358,0.2690014196032765
0.08471337579617834,0.9925373134328358,0.269003103045153
0.08476736775015933,0.9925373134328358,0.2690668936638704
0.08482142857142858,0.9925373134328358,0.2690702839697045
0.08487555839183153,0.9925373134328358,0.2692600791302973
0.08492975734355045,0.9925373134328358,0.269286791395205
0.08498402555910543,0.9925373134328358,0.2693940159441917
0.0850383631713555,0.9925373134328358,0.2698045407637451
0.08509277031349968,0.9925373134328358,0.2699962963304178
0.0851472471190781,0.9925373134328358,0.2701417116521296
0.08520179372197309,0.9925373134328358,0.2701850518504335
0.08525641025641026,0.9925373134328358,0.2702710775361206
0.08531109685695959,0.9925373134328358,0.2703197259683184
0.08536585365853659,0.9925373134328358,0.2707343754295621
0.08542068079640334,0.9925373134328358,0.2708687239991269
0.08547557840616966,0.9925373134328358,0.2711506985094554
0.08553054662379421,0.9925373134328358,0.2712081010501916
0.08558558558558559,0.9925373134328358,0.2715497569893283
0.0849967804249839,0.9850746268656716,0.2716561935811869
0.08505154639175258,0.9850746268656716,0.2717078851934091
0.0851063829787234,0.9850746268656716,0.2717748300808086
0.08516129032258064,0.9850746268656716,0.2719052372072037
0.08521626856036152,0.9850746268656716,0.2719116085581357
0.08527131782945736,0.9850746268656716,0.2720847248073609
0.08532643826761474,0.9850746268656716,0.2723276811380924
0.08538163001293661,0.9850746268656716,0.2726673656458002
0.0854368932038835,0.9850746268656716,0.2729850727187454
0.08549222797927461,0.9850746268656716,0.2731141128314459
0.08554763447828904,0.9850746268656716,0.2731230951684573
0.08560311284046693,0.9850746268656716,0.2738573823680981
0.08565866320571058,0.9850746268656716,0.2739317308052951
0.08571428571428572,0.9850746268656716,0.2740463961156328
0.08576998050682261,0.9850746268656716,0.2741081856417495
0.0858257477243173,0.9850746268656716,0.2741252971509286
0.08588158750813273,0.9850746268656716,0.2743836449162218
0.0859375,0.9850746268656716,0.2743944620529164
0.08599348534201955,0.9850746268656716,0.2744732126222619
0.08604954367666232,0.9850746268656716,0.274769201999507
0.08610567514677103,0.9850746268656716,0.2755169410361661
0.08616187989556136,0.9850746268656716,0.2756158025650965
0.08621815806662313,0.9850746268656716,0.2757427297280663
0.08627450980392157,0.9850746268656716,0.2758655173271708
0.08633093525179857,0.9850746268656716,0.2759970366825838
0.08638743455497382,0.9850746268656716,0.2760702981616288
0.08578912901113293,0.9776119402985075,0.276254455649552
0.08584534731323722,0.9776119402985075,0.2764622275344308
0.0859016393442623,0.9776119402985075,0.276572586442928
0.08595800524934383,0.9776119402985075,0.2772303418960708
0.08601444517399869,0.9776119402985075,0.2773764106269205
0.08607095926412615,0.9776119402985075,0.2774956515477423
0.0861275476660092,0.9776119402985075,0.2775161971991549
0.0861842105263158,0.9776119402985075,0.2777182267564221
0.08624094799210007,0.9776119402985075,0.277728293658245
0.0862977602108037,0.9776119402985075,0.2777600282758713
0.08635464733025709,0.9776119402985075,0.2778335219099737
0.08641160949868074,0.9776119402985075,0.2783046725975105
0.08646864686468647,0.9776119402985075,0.2785116092318774
0.08652575957727873,0.9776119402985075,0.2786579140398253
0.08658294778585592,0.9776119402985075,0.2787390328093806
0.08664021164021164,0.9776119402985075,0.2787771953569183
0.08669755129053607,0.9776119402985075,0.2795517538730181
0.08675496688741721,0.9776119402985075,0.2797593659628166
0.08681245858184228,0.9776119402985075,0.2798351297292587
0.08687002652519894,0.9776119402985075,0.2799564962645383
0.0869276708692767,0.9776119402985075,0.2809031680752064
0.08698539176626827,0.9776119402985075,0.2810378769839433
0.08704318936877077,0.9776119402985075,0.281076207441762
0.08710106382978723,0.9776119402985075,0.2811842038793944
0.08715901530272788,0.9776119402985075,0.2812426595971257
0.08721704394141146,0.9776119402985075,0.2816411231694283
0.08727514990006663,0.9776119402985075,0.2818886341640106
0.08733333333333333,0.9776119402985075,0.2819605124749323
0.08739159439626418,0.9776119402985075,0.2819925745513276
0.08744993324432576,0.9776119402985075,0.2825139626425806
0.08750835003340013,0.9776119402985075,0.2829201228492555
0.0875668449197861,0.9776119402985075,0.2829236850447366
0.08762541806020067,0.9776119402985075,0.2830137426188406
0.08768406961178045,0.9776119402985075,0.2832558156152998
0.08774279973208306,0.9776119402985075,0.2834600828201785
0.08780160857908847,0.9776119402985075,0.2837536835265283
0.08786049631120053,0.9776119402985075,0.2838402134388116
0.08791946308724832,0.9776119402985075,0.28402981309914
0.08797850906648758,0.9776119402985075,0.2840368296527269
0.08803763440860216,0.9776119402985075,0.2843855766827735
0.08809683927370544,0.9776119402985075,0.2844954112339207
0.08815612382234186,0.9776119402985075,0.2846603094972779
0.08821548821548822,0.9776119402985075,0.2847430385247655
0.08827493261455525,0.9776119402985075,0.2850602420703957
0.08833445718138908,0.9776119402985075,0.285317763424607
0.0883940620782726,0.9776119402985075,0.2853441539279915
0.08845374746792707,0.9776119402985075,0.2854705429800874
0.08851351351351351,0.9776119402985075,0.2857389183639116
0.08857336037863421,0.9776119402985075,0.28576191855871
0.08863328822733424,0.9776119402985075,0.285791727766419
0.08869329722410291,0.9776119402985075,0.2860602592652985
0.08875338753387534,0.9776119402985075,0.286400040436855
0.0888135593220339,0.9776119402985075,0.2864803752790749
0.08887381275440977,0.9776119402985075,0.2866063213791322
0.08893414799728445,0.9776119402985075,0.2866734954223988
0.08899456521739131,0.9776119402985075,0.2867417290449267
0.08905506458191706,0.9776119402985075,0.2868278441683852
0.0891156462585034,0.9776119402985075,0.2868452195085305
0.08917631041524847,0.9776119402985075,0.2869268638928343
0.08923705722070845,0.9776119402985075,0.2869671729354494
0.08929788684389911,0.9776119402985075,0.2873207444162935
0.08935879945429741,0.9776119402985075,0.2874889732465887
0.089419795221843,0.9776119402985075,0.2875549359945401
0.08948087431693989,0.9776119402985075,0.2875925505676449
0.08954203691045796,0.9776119402985075,0.2878775666098015
0.08960328317373462,0.9776119402985075,0.2880870921053809
0.08966461327857632,0.9776119402985075,0.2885045226400075
0.08972602739726028,0.9776119402985075,0.288670654135316
0.08978752570253598,0.9776119402985075,0.2886905540462229
0.08984910836762688,0.9776119402985075,0.2894382975211318
0.08991077556623199,0.9776119402985075,0.2894978968521163
0.08997252747252747,0.9776119402985075,0.2898726993016739
0.09003436426116838,0.9776119402985075,0.2898894975021269
0.09009628610729023,0.9776119402985075,0.2900761820154025
0.09015829318651067,0.9776119402985075,0.2902229682502935
0.09022038567493113,0.9776119402985075,0.2903939438540024
0.09028256374913853,0.9776119402985075,0.2906818406156249
0.09034482758620689,0.9776119402985075,0.2910339363699016
0.0904071773636991,0.9776119402985075,0.2910660574771038
0.09046961325966851,0.9776119402985075,0.2914003458718047
0.09053213545266067,0.9776119402985075,0.2923761618763185
0.09059474412171507,0.9776119402985075,0.2924589466652372
0.09065743944636678,0.9776119402985075,0.2924882963660066
0.0907202216066482,0.9776119402985075,0.2929147467343747
0.09078309078309078,0.9776119402985075,0.2930624147133825
0.09084604715672677,0.9776119402985075,0.2930870054731433
0.09090909090909091,0.9776119402985075,0.2931691326006643
0.09097222222222222,0.9776119402985075,0.2932266615987576
0.09103544127866574,0.9776119402985075,0.293516227668423
0.09109874826147427,0.9776119402985075,0.2935848582903148
0.09116214335421016,0.9776119402985075,0.2938954216792164
0.09122562674094707,0.9776119402985075,0.2946793109269292
0.09128919860627177,0.9776119402985075,0.2947436881703333
0.09135285913528592,0.9776119402985075,0.2948254217635195
0.09141660851360782,0.9776119402985075,0.2954167322714504
0.0914804469273743,0.9776119402985075,0.2958549343845519
0.09154437456324249,0.9776119402985075,0.2960000058907804
0.09160839160839161,0.9776119402985075,0.2961965131118527
0.09167249825052484,0.9776119402985075,0.2962305691940842
0.09173669467787114,0.9776119402985075,0.2962836009057159
0.0918009810791871,0.9776119402985075,0.2963248801039804
0.09186535764375876,0.9776119402985075,0.296346631434888
0.09192982456140351,0.9776119402985075,0.2963923684904266
0.09199438202247191,0.9776119402985075,0.2964310529315009
0.09205903021784961,0.9776119402985075,0.296982351830146
0.09212376933895922,0.9776119402985075,0.2969999033426407
0.09148486980999296,0.9701492537313433,0.2970782130577102
0.09154929577464789,0.9701492537313433,0.2972756661364715
0.0916138125440451,0.9701492537313433,0.2972757967880087
0.09167842031029619,0.9701492537313433,0.2973996652176158
0.09174311926605505,0.9701492537313433,0.2976093775078641
0.09180790960451977,0.9701492537313433,0.2978072885573487
0.09187279151943463,0.9701492537313433,0.2979740326253265
0.09193776520509193,0.9701492537313433,0.2980277670469488
0.09200283085633404,0.9701492537313433,0.2982843843646232
0.09206798866855524,0.9701492537313433,0.2984493362951756
0.09213323883770376,0.9701492537313433,0.2984750113137876
0.09219858156028368,0.9701492537313433,0.2985793592346681
0.09226401703335699,0.9701492537313433,0.2987223804127837
0.09232954545454546,0.9701492537313433,0.2988625783101175
0.0923951670220327,0.9701492537313433,0.2990185473720806
0.09246088193456614,0.9701492537313433,0.2992029512512297
0.09252669039145907,0.9701492537313433,0.2994957681162254
0.09259259259259259,0.9701492537313433,0.2995186149388117
0.09265858873841767,0.9701492537313433,0.3000524218109572
0.09272467902995721,0.9701492537313433,0.3001968374643102
0.092790863668808,0.9701492537313433,0.300421243761338
0.09285714285714286,0.9701492537313433,0.3010310537300637
0.09292351679771266,0.9701492537313433,0.3010875593259308
0.09298998569384835,0.9701492537313433,0.3012373642711684
0.09305654974946313,0.9701492537313433,0.3013720145859129
0.09312320916905444,0.9701492537313433,0.3014255063989426
0.0931899641577061,0.9701492537313433,0.3015576003429175
0.09325681492109039,0.9701492537313433,0.3016283948448338
0.09332376166547021,0.9701492537313433,0.301784795521142
0.09339080459770115,0.9701492537313433,0.3018048491012554
0.09345794392523364,0.9701492537313433,0.3018806703286251
0.09352517985611511,0.9701492537313433,0.3020575850847138
0.09359251259899208,0.9701492537313433,0.3025292979124895
0.0936599423631124,0.9701492537313433,0.3025666495414992
0.09372746935832732,0.9701492537313433,0.3025848979096227
0.09379509379509379,0.9701492537313433,0.3029345547128281
0.09386281588447654,0.9701492537313433,0.3031299238048681
0.09393063583815028,0.9701492537313433,0.3031886859450445
0.09399855386840203,0.9701492537313433,0.3032281581590755
0.09406657018813314,0.9701492537313433,0.3033157019384779
0.0941346850108617,0.9701492537313433,0.3034403972715572
0.09420289855072464,0.9701492537313433,0.3035604306841297
0.09427121102248005,0.9701492537313433,0.3036110111291284
0.09433962264150944,0.9701492537313433,0.3036441127960901
0.0944081336238199,0.9701492537313433,0.3038870645247717
0.09447674418604651,0.9701492537313433,0.3042985096182819
0.09454545454545454,0.9701492537313433,0.3043875001673874
0.09461426491994178,0.9701492537313433,0.304501612665991
0.09468317552804079,0.9701492537313433,0.3047635402492586
0.09475218658892129,0.9701492537313433,0.3049808163966134
0.09482129832239242,0.9701492537313433,0.3051690746313179
0.0948905109489051,0.9701492537313433,0.3052610071674281
0.09495982468955443,0.9701492537313433,0.305321829877151
0.09502923976608187,0.9701492537313433,0.3054484307523249
0.09509875640087784,0.9701492537313433,0.3058316552816
0.0951683748169839,0.9701492537313433,0.3059213786837405
0.09523809523809523,0.9701492537313433,0.3062795867432326
0.09530791788856305,0.9701492537313433,0.3065184486702126
0.09537784299339692,0.9701492537313433,0.3065384347798636
0.09544787077826726,0.9701492537313433,0.306679089144992
0.09551800146950772,0.9701492537313433,0.306998944739743
0.09558823529411764,0.9701492537313433,0.3071681945182281
0.09565857247976453,0.9701492537313433,0.3074482746257236
0.09572901325478646,0.9701492537313433,0.3075666669921376
0.0950626381724392,0.9626865671641791,0.3078075423290015
0.09513274336283185,0.9626865671641791,0.3081435898785873
0.0952029520295203,0.9626865671641791,0.3082141933036141
0.09527326440177253,0.9626865671641791,0.3083237922756686
0.09534368070953436,0.9626865671641791,0.3090465364050367
0.09541420118343195,0.9626865671641791,0.3090921025746886
0.09548482605477424,0.9626865671641791,0.3091764027160726
0.09555555555555556,0.9626865671641791,0.3092991565586056
0.09562638991845812,0.9626865671641791,0.3095568835784871
0.0956973293768546,0.9626865671641791,0.3096830969279068
0.0957683741648107,0.9626865671641791,0.3096887256746761
0.09583952451708767,0.9626865671641791,0.3097362527463413
0.09591078066914498,0.9626865671641791,0.3097858862514229
0.09598214285714286,0.9626865671641791,0.3097948993912291
0.0960536113179449,0.9626865671641791,0.3101916070807594
