group,sample,method,method_key,output_path,output_sha256,input_sc_sha256,input_st_sha256,coordinates_sha256,truth_sha256,output_exists,spot_universe_matches_stage1_st,output_spots,stage1_st_spots,truth_spots,stage1_st_is_truth_subset,output_postdates_noisy_input,deterministic_noise_recreation_verified,provenance_verified,rerun_required,evidence
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10,CellTrek,celltrek,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_sc_missing_endothelial_cells_scnoise10\stage4_mapping\celltrek\spot_type_fraction.csv,0bb45caa827e636a70fc01dd99f5ef7c6742f817c59ced82040532b038e9a95e,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,1668ff2ea8a2ac1d6c196c4fedf21a039cc4f15a8aa135898a855bd0f0bc4a40,ab86c0d32e1a46a5b45a99d9f492c33748f28c0c9a9393e3a5a9c33007b63ad3,eb931c5c1e35c5db3c6ddd3720562b69f47f80623dd1396c3ea16dfa631e224c,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CytoSPACE,cytospace_baseline,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,689a7e4486f6f0767cdcf1450842e22d1a9fe19a79a6c0f41eea243056669480,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,f91362b7a79bbdd5761931fdbc3d75253a08266e441d06d1fc836d5229853ae3,19a76091948ae9d53d86c9d53d15d7def410998c2ff9c751d4ffc683b7673bd1,d5f4bf5c6e1fadfb00fc3c99f31f5aec0b599d2bb2eb2022f3471f31225e933e,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,Tangram (all genes),tangram_all,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10\stage4_mapping\tangram_all\spot_type_fraction.csv,a2c5561691409ea6d513d59707d63c4ec3deca7f039ba763a9f41540e94e5512,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,f91362b7a79bbdd5761931fdbc3d75253a08266e441d06d1fc836d5229853ae3,19a76091948ae9d53d86c9d53d15d7def410998c2ff9c751d4ffc683b7673bd1,d5f4bf5c6e1fadfb00fc3c99f31f5aec0b599d2bb2eb2022f3471f31225e933e,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,Tangram (marker genes),tangram_marker,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10\stage4_mapping\tangram_marker\spot_type_fraction.csv,308d9d0d9746ff47ddfc5a6c6c73a612ef0710a97eb8d82aa8fb5b19ff9c623f,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,f91362b7a79bbdd5761931fdbc3d75253a08266e441d06d1fc836d5229853ae3,19a76091948ae9d53d86c9d53d15d7def410998c2ff9c751d4ffc683b7673bd1,d5f4bf5c6e1fadfb00fc3c99f31f5aec0b599d2bb2eb2022f3471f31225e933e,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,novoSpaRc,novosparc,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10\stage4_mapping\novosparc\spot_type_fraction.csv,55124b931e0983fb5379144b272614f3f28888e2c1813da3aeb0143216ae1ef8,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,f91362b7a79bbdd5761931fdbc3d75253a08266e441d06d1fc836d5229853ae3,19a76091948ae9d53d86c9d53d15d7def410998c2ff9c751d4ffc683b7673bd1,d5f4bf5c6e1fadfb00fc3c99f31f5aec0b599d2bb2eb2022f3471f31225e933e,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,SpaOTsc,spaotsc,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10\stage4_mapping\spaotsc\spot_type_fraction.csv,c23c5ec6e7f8380ce1f1e91b3324ba8d3db91328cedfadd5c9a7fa9eabb3461c,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,f91362b7a79bbdd5761931fdbc3d75253a08266e441d06d1fc836d5229853ae3,19a76091948ae9d53d86c9d53d15d7def410998c2ff9c751d4ffc683b7673bd1,d5f4bf5c6e1fadfb00fc3c99f31f5aec0b599d2bb2eb2022f3471f31225e933e,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
real_brca,real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10,CellTrek,celltrek,V:\result\real_brca7_endothelial_marker_missing_epithelial_cells_pcs_sc_missing_endothelial_cells_scnoise10\stage4_mapping\celltrek\spot_type_fraction.csv,1f700162ea2414f86caf8b5be12c3b3dfaac60644c3e628c41e49b0e49ee767b,3453de785fb69604e0905471b228aabad50a3d793dce555f3cdd1a3e53f12e74,f91362b7a79bbdd5761931fdbc3d75253a08266e441d06d1fc836d5229853ae3,19a76091948ae9d53d86c9d53d15d7def410998c2ff9c751d4ffc683b7673bd1,d5f4bf5c6e1fadfb00fc3c99f31f5aec0b599d2bb2eb2022f3471f31225e933e,True,True,2518,2518,2518,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,CytoSPACE,cytospace_baseline,V:\result\human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10\stage4_cytospace_baseline\cytospace_output\fractional_abundances_by_spot.csv,6471adf01178568d1b937ef887f4bcc301a1697bc97a465d88e0f69aac53051e,5da7708a44e2dbc4c97df0eb78b72c5804ce4cd6961c2c8b6d39eceb02b657f6,184064fdf86cc939c287fda319d375758930b620a5d319dc182a82bba4fa354a,8c19e936dfd5e830747ebad60885feafd66a380f49827d82c6e55969e54dcc98,fd3bec4eea411a6adbe79e368b84f716226806e8bf75cd7e2d07047a1ff4daf8,True,True,3274,3274,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,Tangram (all genes),tangram_all,V:\result\human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10\stage4_mapping\tangram_all\spot_type_fraction.csv,2fecb5b3a298200afa6e6499ac89c5f43df8ef0e585100603c164adfc490f57c,5da7708a44e2dbc4c97df0eb78b72c5804ce4cd6961c2c8b6d39eceb02b657f6,184064fdf86cc939c287fda319d375758930b620a5d319dc182a82bba4fa354a,8c19e936dfd5e830747ebad60885feafd66a380f49827d82c6e55969e54dcc98,fd3bec4eea411a6adbe79e368b84f716226806e8bf75cd7e2d07047a1ff4daf8,True,True,3274,3274,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
human_lung_5loc,human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10,Tangram (marker genes),tangram_marker,V:\result\human_lung_5loc_fine9_clustered_sim_sc_missing_b_cell_scnoise10\stage4_mapping\tangram_marker\spot_type_fraction.csv,7340835d2353db502b44d0f0571b6869c990a2cfb183d5030ada98638a59707a,5da7708a44e2dbc4c97df0eb78b72c5804ce4cd6961c2c8b6d39eceb02b657f6,184064fdf86cc939c287fda319d375758930b620a5d319dc182a82bba4fa354a,8c19e936dfd5e830747ebad60885feafd66a380f49827d82c6e55969e54dcc98,fd3bec4eea411a6adbe79e368b84f716226806e8bf75cd7e2d07047a1ff4daf8,True,True,3274,3274,3316,True,True,True,True,False,exact noisy-sample output path; runner consumes that sample's Stage1 normalized matrices; output spot IDs match the QC-filtered Stage1 ST input; output postdates noisy input
