umap_1,umap_2,subcluster
-4.087266,-1.2346545,2
5.0221434,4.0341496,0
-9.093255,-4.6983523,3
-1.9857968,-2.7618997,2
-5.3992534,-5.860583,1
-1.7860774,-1.6871542,2
1.7878027,0.7836667,0
-4.6912932,-3.6392748,1
3.0647638,3.2285483,0
4.241554,2.4228826,0
0.9137435,0.5751032,0
3.0606263,1.3879678,0
-4.339861,-2.4652965,1
-7.586208,-3.9336393,3
4.710414,4.2814393,0
1.6726902,-0.19817087,0
-7.299757,-6.0345607,3
-6.566295,-2.279613,1
4.821731,3.8829932,0
-10.7591715,-5.4823194,3
1.6046126,0.46005392,0
-4.8466315,-2.867804,1
0.44246796,1.2453362,0
-1.9257804,-2.4896708,2
-4.590277,-3.3132408,1
-1.7699834,0.07585126,2
-2.042199,-2.6377735,2
3.8339617,1.8886877,0
0.6756824,1.2394757,0
-5.964259,-2.644587,1
2.6210794,2.454406,0
-3.0876117,-4.313067,1
-4.160652,-2.943766,1
4.4521356,3.4979277,0
3.4484923,2.957729,0
-1.8990443,-0.77518123,2
-2.0485516,-4.0943785,2
-3.1064048,-0.14275491,2
-5.586108,-3.3760123,1
-2.8780427,-2.2251027,2
-5.561323,-5.470609,1
0.23051709,-1.7548143,2
2.9691248,1.3205022,0
-12.966801,-5.570738,3
-8.038577,-4.7873178,3
0.13569614,1.0556118,0
-11.197267,-5.253297,3
-4.1098113,-2.1390402,2
-2.2631867,-1.2025498,2
4.1619945,3.6360295,0
-4.0660806,-4.642852,1
-6.6152406,-4.9246955,1
-2.7130122,-3.8151095,2
-5.542992,-3.2555182,1
-3.5185769,-1.5962209,2
-10.977187,-5.904195,3
-0.6846133,0.77117974,0
-7.5450373,-3.5849783,1
-1.7314591,-2.1170192,2
1.2148302,-0.6813735,0
-10.103456,-5.1672683,3
-3.7924044,-1.014531,2
-5.4899254,-2.4898963,1
-7.054319,-3.8431618,3
-0.840071,-1.1710193,2
-1.9316105,-2.226109,2
-2.2195702,-2.2579813,2
2.455025,1.6959141,0
-3.803598,-0.81318074,2
-2.8487,-2.8993912,2
-5.136356,-3.6065912,1
5.7381544,4.2600155,0
-1.6286598,0.1250458,2
-0.8892677,-1.7912148,2
1.7575873,-0.20473915,0
-4.3369336,-2.9567025,1
0.29571676,-1.2741895,0
0.5857853,0.708651,0
-1.4228785,0.2684945,2
-5.627611,-2.331027,1
-2.749137,-3.580552,2
0.2300977,0.49606347,0
-7.8781776,-5.2144814,3
4.947129,3.4755266,0
4.660064,3.829591,0
-11.037112,-5.0490413,3
3.3646202,2.2555003,0
-6.626706,-2.4480214,1
4.8368807,3.816081,0
-3.6258807,-2.8916962,1
2.7948995,2.375903,0
0.48900893,-0.32493585,0
0.2780832,-0.10582346,0
5.042907,3.8535101,0
-1.638864,-0.94014424,2
-8.956723,-5.6154637,3
-0.22255576,-1.5014133,0
-0.23468398,-1.4837785,2
-3.4395027,-3.6591516,1
0.9397396,0.94530123,0
-3.734327,-2.4630828,1
3.4167986,3.051102,0
-5.1899667,-3.3687286,1
0.42144087,-1.5090829,0
-3.073076,-1.4133221,2
-4.3919764,-5.3653264,1
-3.7287765,-0.39860156,2
-3.9411583,-0.8993845,2
-10.132794,-4.9288983,3
-8.078142,-4.1458573,3
-4.142545,-2.57339,1
-3.3583202,-3.6910713,1
1.1436248,0.564894,0
-3.5450318,-5.699596,1
-3.0953288,-1.527298,2
-3.584749,-1.4373223,2
-10.068539,-4.820945,3
1.6247939,1.0106325,0
-4.5808682,-2.545022,1
0.9842117,1.2132958,0
-5.6438265,-1.8596148,1
-1.8580022,-1.1912086,2
-0.72945195,-0.36810482,0
1.9123087,1.052459,0
-13.122561,-5.540179,3
-2.228397,-1.9403098,2
-2.7000782,-3.0542665,2
-3.5695317,-2.1332598,2
-3.913392,-1.5514532,2
0.9729639,1.4704233,0
-0.40072203,1.1154934,0
-1.2353309,-0.75430447,2
2.590309,1.1163428,0
-1.993678,-1.2320942,2
-8.463187,-4.899301,3
-2.6760619,-4.731649,1
-5.550358,-2.0639505,1
5.0682464,4.0150423,0
-4.401809,-3.9060514,1
-3.1214678,-3.7935276,2
-4.912215,-3.7929637,1
2.4235525,1.9585869,0
-5.818546,-2.1857824,1
5.361529,3.6653297,0
5.353569,3.8801584,0
-0.8145805,0.051834527,0
-9.464995,-4.2780313,3
-1.6404971,0.13698144,2
-2.217444,-3.0405588,2
-6.4128323,-3.0474372,1
