umap_1,umap_2,subcluster
-1.3585914,4.1357307,4
8.163761,-1.9605157,2
7.0953226,-1.3872249,2
11.476347,-2.218235,3
9.447199,-1.3510892,2
4.917041,-0.21382834,0
10.310079,-3.7423828,3
-0.5411242,3.2957513,4
-1.722111,3.6150076,4
-0.39439568,1.7182621,4
7.7355065,-0.9562885,2
2.2853096,1.1061027,1
5.4509983,0.8184548,0
2.4891598,2.4025898,1
0.11328868,1.1959671,4
-1.947732,4.6861033,4
3.8123643,-3.3806145,0
12.987331,-2.1514924,3
5.789437,-2.6784432,0
7.9502945,-0.060390268,0
10.468845,-2.711157,3
9.492914,-3.0447626,3
6.2042484,-2.671557,2
5.9562993,-0.7214375,0
8.820828,-3.9687831,3
8.818799,-3.654027,3
1.259899,1.5936104,1
4.9821243,-2.8846602,0
5.4637194,-4.4303427,0
6.0358744,-3.7395837,2
7.411054,-2.6633017,2
8.447652,-4.03242,3
6.1992216,-1.6390733,2
8.537572,-3.243936,3
12.861204,-2.7892168,3
7.243991,-1.9409325,2
0.007463983,3.062764,4
6.649987,-1.7855731,2
4.9450564,-0.06765416,0
4.023945,-1.4004104,0
-0.8029442,2.788798,4
-2.3933043,3.811724,4
-0.99089074,3.3694918,4
9.562324,-1.5464936,2
0.29572526,1.1768781,1
4.2571144,-3.6060202,0
1.2395396,1.6310401,1
5.9916897,-1.4031053,2
11.1235075,-4.0911803,3
8.603861,-3.0969975,2
10.597159,-4.4926147,3
3.4119904,0.48213777,1
0.64087576,2.6825364,4
3.8329656,-2.4403849,0
12.022299,-2.847457,3
2.1656044,1.0280344,1
6.5104804,-1.5350758,2
-0.13526997,3.280552,4
2.4866374,2.3634384,1
2.0556352,-0.15280706,1
9.983857,-4.429169,3
2.9690955,-2.124103,0
12.454322,-1.7493594,3
1.7993869,1.9092337,1
4.445521,-1.0071836,0
-1.7484796,4.4619613,4
1.9619452,-0.9090858,1
8.439473,-2.4916584,2
2.9264007,0.106349625,1
4.56017,0.26033628,0
6.1758246,-2.22682,2
5.4061475,-0.6521145,0
10.247545,-3.966695,3
2.0655468,2.4537954,1
2.175548,0.33649704,1
8.588709,-3.9592645,3
11.673956,-4.2677646,3
6.34285,-0.48060393,0
11.798969,-2.0236764,3
1.5874442,-0.05938129,1
9.69412,-3.5494268,3
-2.527919,4.2445645,4
1.3944106,0.98263955,1
10.712441,-4.556669,3
2.839345,2.8563027,1
7.530094,-2.6154473,2
10.653657,-3.6886618,3
8.131988,-1.7422028,2
5.658047,-0.58970076,0
1.8520317,0.13108157,1
13.770831,-2.8140771,3
0.45974678,1.580547,1
7.8207364,-1.2721838,2
4.3724127,0.3908586,0
-0.038140167,3.6030958,4
10.93419,-1.4150697,3
4.9174843,0.803938,0
1.3851084,-0.44304016,1
8.122737,-3.5733578,2
3.7330499,1.3105153,1
11.914104,-4.5914106,3
2.9969876,2.1254227,1
0.49213842,2.0540893,4
10.975263,-1.7452112,3
0.93359387,0.33056718,1
-0.3004706,1.4169796,4
3.0798743,-0.67883086,0
-0.12644736,2.7878227,4
1.2325693,2.3343751,1
9.801311,-2.9982245,3
8.760728,-2.834812,3
1.378456,2.6465368,1
12.197909,-2.4197416,3
6.53208,-0.16048321,0
11.797401,-4.0864477,3
3.5761359,1.7203,1
0.41610187,0.4819154,1
-1.3881398,3.0530336,4
5.158218,-1.7651727,0
10.8416395,-2.4143844,3
8.723989,-2.7326367,2
6.9389424,-0.54068,2
6.742036,-1.6678869,2
-2.8561857,4.506615,4
7.9572616,-4.4883,3
-1.3712375,3.6842268,4
10.465388,-4.8055034,3
-1.3258212,3.971789,4
1.5792806,-0.0740024,1
6.8320837,-1.4767592,2
1.6356854,0.85887825,1
5.365982,-0.78851026,0
13.2521105,-2.8572676,3
5.186001,-3.6651652,0
4.1867423,-2.2487974,0
11.4561615,-2.0397952,3
3.5284636,1.8823615,1
3.9050374,0.7817816,0
6.457727,-1.4496778,2
1.3996347,2.1304395,1
2.4850616,1.4547042,1
2.032604,2.2363422,1
4.952707,-2.9613974,0
3.4916496,-2.4642828,0
-2.3846753,4.3987503,4
3.2814026,-2.1575763,0
8.733233,-4.4384317,3
4.9982495,-2.1235723,0
1.2928408,1.8230263,1
-0.6288282,2.6955655,4
1.0930041,0.8823617,1
6.846152,-4.266646,2
4.6012745,-1.8968161,0
4.1307783,-3.0728235,0
4.3836713,-2.304526,0
7.8177085,-1.6058824,2
2.469506,-1.1375083,0
1.7989023,1.7872674,1
-1.2612947,3.1862907,4
2.2403824,-2.0271118,0
5.063251,-0.23993179,0
3.8030484,-3.0143664,0
6.336288,-3.7156975,2
6.1417804,-1.6357929,2
6.052511,-1.075433,0
4.890331,-1.3913984,0
5.466718,-0.18476735,0
3.3728216,-0.4037252,0
-0.95286363,3.0309126,4
12.50616,-1.9354767,3
-2.159891,3.76883,4
4.0494514,-3.5147994,0
5.959091,-0.2879563,0
2.9948993,-1.6392229,0
0.21708833,3.1967862,4
2.378759,0.4666496,1
-2.1016307,4.454723,4
5.3851695,-4.3961573,0
1.6883496,1.5221095,1
-2.0333757,3.7515726,4
-1.8731076,4.5241914,4
-0.5265111,3.681171,4
4.7235875,-0.5190803,0
10.1184,-4.097868,3
9.990264,-2.0764482,3
7.848822,-4.253641,3
1.9673513,-1.6349396,0
9.291837,-4.218605,3
5.92746,-1.6706756,2
-5.361482,4.883214,4
5.3946924,-3.2725024,0
5.3838983,-1.6172495,0
2.591673,-1.0855769,0
-0.36443043,3.8129,4
-2.8048153,4.7375903,4
9.146643,-3.207481,3
-1.4303685,3.8121648,4
2.4482417,3.090149,4
8.663738,-3.302348,3
10.113147,-2.6068401,3
-0.18664105,2.408305,4
2.9778576,-2.3831255,0
8.437,-2.5277689,2
7.3924217,-1.607512,2
7.1249237,-0.55615467,2
3.3118415,-2.7705257,0
-3.4434419,4.922192,4
5.781452,-1.5117786,2
10.502214,-4.4368534,3
-0.29139826,3.2597082,4
6.369851,-4.0389633,2
6.4073634,-1.7861152,2
-2.9011903,4.884359,4
-0.4941166,3.321606,4
1.3819295,2.9040837,4
6.2270923,-1.4870248,2
6.4319477,-2.3046193,2
4.476943,-1.7450182,0
7.660037,-0.53812873,2
4.3811846,-1.8406736,0
0.013763284,1.4570655,4
7.5195303,-3.2334886,2
-1.1966077,3.4220388,4
1.5003109,1.4358822,1
5.0783467,-3.5618725,0
3.6302779,1.3503262,1
2.0179653,1.659256,1
2.9307067,1.3141202,1
3.4138596,-2.3568892,0
6.843888,-0.84144986,2
12.040598,-4.420714,3
7.326342,-0.945563,2
1.2290102,0.56494886,1
6.991092,-0.9546565,2
1.901737,1.5329771,1
3.1795933,-0.824263,1
2.387459,-1.1280553,1
3.4706821,1.23834,1
10.915311,-4.242575,3
6.016845,-1.1405666,2
0.6636037,2.8241825,4
3.0989227,-0.53686213,1
-0.28397673,3.1990504,4
5.122749,-2.817757,0
6.879418,-2.8805406,2
7.694455,-2.1853466,2
2.0145001,0.4943061,1
9.622208,-3.7888494,3
9.654895,-1.4732414,3
6.470024,-1.897805,2
10.30834,-4.3825107,3
3.9159052,-1.4185987,0
1.5045787,1.2765557,1
7.5075717,-2.8487394,2
9.29476,-3.0583813,3
5.11023,-3.6564913,0
0.2623892,1.5306075,4
2.2564113,2.6847744,1
7.5063233,-3.830738,2
11.650674,-1.9437481,3
9.296531,-3.3531086,3
1.1541742,-0.18723533,1
8.296135,-1.4738652,2
0.38736418,2.6514237,4
-4.913984,4.8431163,4
1.3528587,0.20757625,1
-0.16649474,1.763492,4
5.2131886,-3.2658708,0
-0.94090843,3.9972117,4
4.0405464,0.7963268,0
4.0752473,1.6662681,1
10.583489,-4.265437,3
8.560058,-2.5098689,2
12.4921055,-1.9070971,3
-0.46141708,3.3844936,4
7.3151584,-1.3059267,2
2.1970427,1.6869937,1
7.367177,-1.1458011,2
6.245223,-2.6298866,2
12.561336,-4.0361347,3
9.494532,-3.6963148,3
11.2395935,-4.646038,3
2.1582124,2.4117105,1
7.9266734,-1.163002,2
4.563259,0.87074643,0
1.4477174,2.594347,1
1.7541429,0.13747656,1
8.103548,-4.0616345,3
0.8192986,2.5428193,4
7.378797,-4.671522,2
12.249363,-4.2821636,3
8.6487875,-3.532971,3
4.6992617,1.1663214,0
1.3149942,1.2125733,1
5.354502,-2.7114491,0
8.842608,-2.6338487,3
7.656258,-1.5427666,2
6.582451,-3.6137462,2
11.630892,-2.329857,3
-2.1547005,4.60986,4
7.1393604,-2.7614617,2
7.244237,-1.9087206,2
2.9937623,-0.1461905,1
2.083321,-1.3674225,0
1.7234596,2.9373412,1
-0.92844594,3.4028141,4
9.441475,-2.3123782,3
10.973068,-3.5006542,3
4.5893683,-2.3820035,0
8.182483,-3.0311182,2
3.8225098,-2.0603514,0
2.8864424,0.059939478,1
4.80092,-3.2428815,0
11.652821,-2.0670083,3
9.528242,-1.330695,2
8.326677,-2.2874944,2
2.1758137,2.4238439,1
1.9021946,2.3683357,1
2.4346476,-0.8613864,1
1.354096,1.9217587,1
1.8786689,0.16622964,1
5.520702,0.878025,0
-2.0093179,4.339959,4
5.3226357,0.27530712,0
-1.2221025,4.713797,4
4.5692635,-2.50582,0
7.671633,-1.5120002,2
-1.3758966,4.187375,4
13.539001,-2.215791,3
9.149545,-3.103563,3
2.534526,-0.4024748,1
10.4919,-4.5452113,3
7.8804708,0.25807202,0
2.6824567,1.6659257,1
11.185905,-1.88987,3
-3.522151,4.8757067,4
6.9772816,-0.8896694,2
11.912491,-1.8107074,3
11.312559,-3.1482239,3
2.2478764,-0.3394632,1
2.4386067,-0.20582116,1
2.8319287,1.1581246,1
-0.9539698,3.1437852,4
2.7616262,0.78428936,1
4.870008,-0.8516572,0
7.0122085,-1.8078686,2
1.5152433,0.70648134,1
4.4954734,-3.6077788,0
0.36274365,3.1749208,4
11.768353,-4.523711,3
5.258585,1.0650464,0
4.8281093,0.7570216,0
-0.1460854,3.619729,4
0.7676929,2.6783512,4
8.001252,-4.263858,2
7.9500155,-4.13229,2
-2.5289128,4.21802,4
1.9262186,1.3360683,1
7.725211,-3.2428513,2
-0.5271602,4.0260286,4
6.662535,-3.1651857,2
2.3918638,-1.7502892,0
3.3399634,0.78983253,1
3.8578548,-0.118359074,1
6.018658,-4.516355,2
2.7996795,1.1870357,1
8.918905,-2.5514426,2
10.046725,-4.775539,3
8.165836,-2.364303,2
4.307106,-1.426988,0
3.252691,1.5494146,1
0.011827062,1.1140026,4
4.446704,-2.3477938,0
-5.25986,5.032281,4
6.7270846,-2.9247613,2
10.352291,-1.97565,3
-1.9993192,4.119402,4
8.486548,-2.7906675,2
3.4381137,0.3095904,1
3.0882626,-1.2869614,0
2.3095849,1.0778131,1
4.8964696,-4.159445,0
8.168052,-2.2463331,2
6.1007385,0.25127557,0
-0.64933306,2.7047188,4
9.208166,-0.9886065,2
9.284937,-2.2176874,2
-2.30393,4.6753173,4
13.625491,-2.334418,3
3.637895,-0.05315205,1
6.341539,-2.8185623,2
8.2611885,-4.5608344,3
2.5734432,-0.41166514,1
5.307315,-1.3428671,0
10.079209,-2.2824216,3
11.327068,-1.5984986,3
9.125398,-3.3020918,3
0.9695493,3.6076458,4
1.3985983,3.354182,4
4.0024314,-1.9863023,0
1.428661,1.2975321,1
-0.095896915,2.394582,4
11.058356,-1.8123593,3
1.9768913,-0.15203112,1
-0.014562233,2.5796833,4
1.8975979,1.212414,1
3.3584347,-2.5965855,0
0.8584617,0.41318288,1
-3.9569716,4.839016,4
3.7992582,-0.63299865,0
2.4035125,-1.4560883,0
2.5934052,-1.795145,0
10.104524,-3.578532,3
2.3952947,1.7878658,1
5.2213674,-4.208602,0
12.860015,-2.9064162,3
11.235987,-2.579742,3
-0.9960929,3.6246192,4
5.272361,0.7448772,0
3.1780915,0.9776551,1
4.744114,1.0084999,0
3.022366,0.22028077,1
2.911299,-0.04663558,1
12.733626,-2.2187493,3
7.376981,-4.0636907,2
6.3424325,-2.2145402,2
4.679503,-0.036949825,0
6.8049116,-1.2132448,2
-5.395819,4.966885,4
1.8901732,-1.1328452,1
7.348001,-3.046521,2
2.651214,-1.4173883,0
0.2241788,3.6593125,4
4.804781,0.46537337,0
3.761741,-3.326498,0
2.6909187,1.2849118,1
1.3642392,0.6766203,1
4.467485,1.8931285,1
12.638103,-2.2243233,3
7.6284194,-1.2801635,2
4.2071886,-1.9957143,0
11.738586,-3.690525,3
6.8218064,-2.818419,2
8.093447,-2.9514763,2
3.8254962,-2.2323048,0
7.0613894,-1.9989653,2
7.3274345,-3.9103923,2
6.6703153,0.02424586,0
8.2023535,-1.661138,2
2.6152258,1.8926752,1
1.2871528,0.9026503,1
5.44685,0.04431257,0
7.2929444,0.2192405,0
2.0399606,-1.7808943,0
5.2930503,0.7950276,0
5.1983175,-0.7043588,0
3.589621,-1.1279851,0
2.7159278,1.2005332,1
2.7299829,-2.2195914,0
6.7943606,-0.3836869,0
8.704504,-4.2887564,3
6.80541,-2.5812511,2
9.448453,-3.688202,3
1.4861096,0.7553399,1
11.675744,-2.8037326,3
0.26240724,3.8463101,4
6.173375,-0.063608125,0
7.781929,-3.1402538,2
-1.899235,4.277322,4
7.852772,0.29894876,0
5.77539,-3.4185274,2
10.166945,-4.6099644,3
6.522407,-1.6257488,2
12.38231,-2.2245173,3
7.812556,-3.0852978,2
7.5257764,0.28085423,0
4.4990454,0.010315809,0
4.2237964,-1.5643286,0
-0.47213858,2.4264574,4
8.44664,-2.6378026,2
-0.4123266,3.8306744,4
2.925695,-1.1566594,0
7.3563147,-2.4323158,2
-1.6142725,3.175078,4
4.326654,-3.1912656,0
-5.204989,4.8296967,4
7.177603,-2.4856703,2
2.728025,-0.41588482,1
5.800234,-3.1025376,2
2.5462902,1.2019275,1
2.8703346,-0.058489177,1
1.9821088,-0.075366884,1
7.9669194,-1.8017051,2
-1.3482324,2.9527807,4
6.7573256,-0.8706918,2
8.041226,-2.0971737,2
-0.89721125,3.9702222,4
9.263919,-3.8919382,3
-2.319521,4.7309756,4
8.201559,-1.3689162,2
3.1503131,-0.06341198,1
2.4508326,0.9900165,1
0.37789488,2.570283,4
3.6513681,-0.17083433,0
6.8937435,-2.346636,2
3.492937,-3.2911603,0
9.848727,-1.4186555,3
12.460352,-2.2898288,3
-3.1676538,4.9075723,4
6.275111,-1.3145489,2
4.7319903,-1.7486633,0
-2.1391811,4.5942535,4
2.3321557,-1.0447719,0
-1.8900764,4.5255685,4
1.0420322,2.4986014,4
1.652176,1.4233685,1
2.5154128,2.1962602,1
5.434808,-1.5502343,0
-2.22574,4.7948236,4
7.693902,-1.7235931,2
5.296236,0.90557426,0
7.293783,-0.98007226,2
8.005722,-3.2486038,2
13.352303,-2.2974732,3
10.650258,-1.7325171,3
9.969429,-3.460796,3
5.134894,-0.24413529,0
3.2509787,-2.5134542,0
4.030682,0.124651104,0
10.428367,-1.7356353,3
-0.5302873,4.131771,4
4.9593544,-1.0792755,0
8.197414,-3.8698082,3
1.2570425,0.2130759,1
-0.10787516,2.9938834,4
5.5044384,-3.1897392,0
2.325173,1.6887193,1
6.5918274,-1.4978282,2
7.754211,-1.7143025,2
0.89833635,1.0927695,1
6.8868937,-2.0772793,2
6.983655,-0.5155628,0
-1.6091584,3.6103413,4
3.1141152,-2.012614,0
11.422442,-2.8874025,3
9.197705,-3.587699,3
5.3747797,-3.074642,0
0.6805004,0.15319516,1
2.3185868,-1.398047,0
11.993605,-4.5370326,3
1.2124257,-0.20401318,1
10.199965,-3.0857768,3
9.661548,-3.665645,3
8.179154,-4.801801,3
-0.30155414,2.8218427,4
-0.52105284,2.8294504,4
2.4155762,1.5794145,1
12.296479,-2.750824,3
-1.2669535,4.482475,4
7.7162457,-4.057294,2
13.709014,-2.702661,3
10.56996,-4.655399,3
8.928433,-3.1970875,3
3.7201107,-2.1998937,0
2.8077235,0.033118375,1
2.8317657,1.9164282,1
12.219724,-2.6678507,3
6.6002984,-1.8150548,2
8.833837,-3.644424,3
8.041149,-3.1994321,2
3.472129,-1.5272012,0
5.6450977,0.04229291,0
11.39137,-4.529117,3
10.607044,-1.9325125,3
2.133009,2.152766,1
3.4594195,-0.5744237,0
11.867101,-4.6138735,3
6.4065332,-0.8942284,2
6.2440095,-0.35282832,0
11.473357,-2.4042063,3
2.849707,-1.3292614,0
6.8042936,-0.40012425,2
3.8130019,-1.1023492,0
9.206799,-3.4696834,3
3.9327557,-0.7601555,0
11.5370455,-4.1670904,3
8.208888,-3.3484461,3
4.0976834,-0.95135474,0
8.873865,-2.399178,2
8.262192,-2.8537447,2
6.060836,-1.236245,2
7.886192,-4.76209,3
4.1133294,-1.7723622,0
6.6044855,0.33541623,0
-2.6830573,4.812211,4
3.6801937,-2.4277692,0
5.5693007,0.95726365,0
12.336159,-2.69116,3
10.417373,-2.0139968,3
-2.3107815,4.304937,4
-0.6450381,3.122267,4
5.3839617,-0.07114894,0
10.334346,-4.5180135,3
4.3203096,-0.43304902,0
4.143591,-2.7460597,0
2.731009,0.4969935,1
8.43879,-1.8171238,2
4.934909,-3.9727452,0
6.31758,-0.47044012,0
8.530141,-3.8476324,3
8.730141,-2.213974,2
6.1983194,-0.08275603,0
5.583925,-2.6750848,0
11.209352,-4.701929,3
8.711499,-0.5050937,2
-2.3415275,4.280341,4
2.3164222,1.8198674,1
9.309037,-3.7393367,3
6.3322463,-0.17920738,0
8.231361,-3.7647922,3
-0.31370032,3.3666253,4
-1.7312741,3.790205,4
10.211133,-4.3585997,3
8.221092,-1.0956508,2
0.85658306,3.528612,4
9.674284,-3.327964,3
2.8513207,2.231646,1
4.9274645,-2.676953,0
10.380211,-3.494291,3
8.43647,-2.4136853,2
3.1326728,-2.1807928,0
10.74755,-2.1165357,3
-2.2194595,4.125247,4
9.2906065,-2.6088858,3
1.6278112,0.8910489,1
6.777357,-0.67249787,2
1.1796677,1.3081822,1
7.239238,0.6337427,0
3.8069222,-1.4823763,0
2.8376982,-0.7734052,1
3.154774,-2.6138453,0
-0.35785225,3.0064175,4
1.3073696,2.7231815,4
1.6385629,-0.8919144,1
5.8221345,-4.38191,0
-1.566479,3.9251163,4
2.6883328,-1.2100462,0
5.1475916,-2.6576517,0
9.582091,-3.8612328,3
2.9646173,-0.2645578,1
5.3336244,0.5123019,0
4.381677,1.388991,0
13.044054,-2.6700077,3
9.839092,-4.4621315,3
3.4950085,-1.6291333,0
12.088096,-1.8344344,3
11.24455,-2.3965788,3
9.075637,-3.7441597,3
-2.9802268,4.40174,4
4.7149153,1.4124175,0
3.7016919,0.08058925,0
1.19414,1.4123518,1
-0.6575674,3.5927877,4
-1.771048,3.482974,4
3.8126032,0.7924756,1
1.9664841,2.927129,1
-2.2146018,4.2900796,4
3.157379,0.7406574,1
8.187178,-2.3460677,2
5.430693,-1.4461088,0
0.9108652,0.83537954,1
0.920115,0.52959687,1
-0.08014798,1.9430759,4
1.2131506,-0.67953277,1
8.461084,-3.9558878,3
4.6153407,-0.95734453,0
1.2093235,1.2400517,1
-1.1400514,3.8034108,4
4.7953324,-3.6321292,0
7.6078835,-4.4172325,2
5.440689,-0.2771703,0
-1.4823093,4.193106,4
3.5142322,0.40717778,1
4.7556443,-1.6888808,0
-0.83821946,4.236993,4
0.46057215,2.9665253,4
7.565288,-1.1444385,2
10.885192,-4.6526566,3
3.9535475,-1.5673707,0
10.156759,-3.7288582,3
7.908985,-2.8710458,2
2.122868,-1.7174355,0
4.9205136,-1.5602913,0
1.8251944,1.6887902,1
5.480395,-1.1028434,0
-0.7047043,3.4454699,4
0.7842285,1.2939591,1
2.9829686,-0.65354407,1
13.69828,-2.493975,3
7.0455165,-2.2698581,2
9.216575,-4.4905267,3
3.9015908,-2.6613429,0
4.408238,-0.98898935,0
4.252587,0.8401033,0
8.715654,-2.7453551,2
7.7455077,-4.0486693,2
8.939511,-2.4185526,3
7.06153,0.7792537,0
7.145447,-1.7258478,2
9.517934,-3.5982165,3
11.599582,-4.4835668,3
1.7848064,1.3429271,1
11.235553,-3.816507,3
6.6409917,-0.16203223,0
2.9880314,-1.5165709,0
-0.14569552,3.418908,4
10.1324005,-4.0723476,3
10.52358,-1.6512511,3
9.852645,-3.5651054,3
1.1961056,1.8690242,1
1.4620453,2.508586,1
-1.0723555,3.1301665,4
6.1474466,-1.0211022,2
11.164154,-3.5470417,3
6.6275616,-1.9221739,2
-1.9827858,3.8011296,4
6.513532,-1.1453034,2
2.015667,2.2233768,1
-0.008843946,1.1903787,4
2.0722787,2.0892055,1
-0.9955338,3.2138698,4
8.415397,-2.2788556,2
6.063668,0.29373625,0
-2.4363065,4.414806,4
0.35736462,3.6923165,4
-1.2286179,4.2373686,4
0.68143946,2.1171074,1
5.5310063,-0.72894734,0
6.8382072,-3.496748,2
13.755914,-2.5140827,3
13.942673,-2.7206047,3
3.3573873,0.37712413,1
0.60802275,1.4294136,1
6.674102,-1.3851982,2
6.2588983,-1.5171839,2
7.779283,-1.6147532,2
0.6458656,2.9808109,4
4.262511,-1.398052,0
11.407015,-4.5648565,3
-0.49532172,3.978206,4
7.2373915,-2.8143508,2
11.948097,-1.7172332,3
9.8989525,-4.392443,3
6.654917,-1.8115197,2
-0.49641365,2.8471727,4
-1.8520578,3.9892976,4
1.8930655,-0.931475,1
1.5198308,2.0804448,1
7.4549513,-3.2799833,2
3.0054626,0.24277319,1
-1.4886596,3.8596065,4
7.2475867,-1.3354133,2
9.046311,-0.56642914,2
-0.9152567,4.4846983,4
-0.49901265,3.5415752,4
9.69506,-1.6632175,3
5.6153474,0.7973107,0
13.352838,-2.1364996,3
0.25195354,2.6433213,4
0.3375369,0.7855909,1
6.7281456,-2.3583474,2
-4.61643,4.8814325,4
6.228666,0.01886558,0
2.6850283,1.6391771,1
1.3930509,0.57555044,1
5.0214396,-4.1743674,0
2.2490296,2.0608356,1
9.890029,-2.5074396,3
4.4426465,-1.3552388,0
8.6618595,-2.7401793,2
5.4405403,-4.2694044,0
6.747936,-3.1652787,2
1.7580206,1.0676354,1
2.597213,2.6102304,1
2.1605332,1.9023412,1
7.937202,-1.5752313,2
12.410837,-2.6620157,3
7.5398407,-1.387878,2
9.376894,-1.2009816,2
2.5043454,2.1134982,1
11.508603,-2.6932132,3
1.818871,2.5428324,1
5.606005,-0.6551382,0
-0.49062216,1.8306755,4
-1.8696007,4.055004,4
0.94867104,3.3221235,4
6.010046,-0.34327984,0
4.2903028,1.5200089,0
10.934831,-4.3493147,3
2.9565012,-0.33743024,1
8.742722,-1.9691019,2
-4.9473367,4.992847,4
0.08982185,2.8502688,4
1.9429115,2.0063815,1
3.4312177,0.5592082,1
4.4403796,-2.7290354,0
7.7591476,0.05578125,2
3.6253753,0.30517378,1
6.988274,-0.9027286,2
7.3706856,-0.7402267,2
6.759768,-4.013832,2
9.230914,-4.7114778,3
-2.6531897,4.5318556,4
0.3652403,2.5184205,4
8.964953,-4.1547565,3
-1.9225026,4.4883795,4
1.0870291,1.7529824,1
-1.0888305,4.402414,4
6.074843,0.03770939,0
1.5683624,0.5143883,1
-1.4318674,3.9481854,4
3.495353,1.2714828,1
1.8614683,-1.2709283,1
-2.425936,4.54262,4
6.327031,-1.3475955,2
3.3706398,-1.4966391,0
7.739077,-1.3166783,2
10.760442,-4.3867497,3
9.785516,-3.919429,3
0.36633646,3.2105544,4
13.14767,-2.3269937,3
7.656123,-0.043583672,0
8.734791,-3.9264376,3
8.228761,-3.3157902,3
5.030744,-2.811517,0
5.460036,-0.6585301,0
3.6858363,-2.601388,0
-1.5975342,4.0863795,4
4.7421684,-2.4388258,0
-0.9980537,4.1764517,4
5.780176,-0.37939376,0
5.1817055,0.74546534,0
-2.5541158,4.3819466,4
5.874366,0.5185841,0
7.322988,-0.3731348,2
-0.7324139,2.1334062,4
-0.61883765,2.3370385,4
6.6244373,-2.2762718,2
-4.975285,4.8170238,4
0.8054155,2.9299648,4
0.29890725,3.179,4
3.0198874,0.59628344,1
3.7411466,-1.9758976,0
3.1113262,0.5459731,1
12.387048,-2.27731,3
10.286796,-4.4636846,3
10.625877,-1.511081,3
4.7760925,0.5259118,0
13.16483,-2.5849218,3
5.1829147,-3.68124,0
0.36778608,1.599343,4
2.0748463,1.4448159,1
3.7715242,1.3978441,1
2.5102499,1.8838779,1
10.763035,-4.662182,3
12.568489,-2.6799057,3
1.7714226,2.1643536,1
9.439973,-2.6851964,3
2.9557688,-0.73002577,0
-0.3181597,3.7403545,4
0.6204585,2.2375832,4
6.414523,-1.5502142,2
0.38814908,2.1867397,4
10.312034,-3.6659281,3
7.9816585,-2.307434,2
2.8092806,-0.5648866,1
5.4935317,-4.051446,0
5.5400867,0.2765738,0
3.9837983,-1.5231954,0
5.4631844,-4.4316287,0
2.505418,2.4302115,1
9.229356,-2.431454,3
12.316018,-2.2549117,3
3.6851447,0.16513476,0
6.6856403,-2.7114785,2
8.015614,-2.926275,2
7.5837307,-2.1856415,2
6.487019,-2.260767,2
12.342723,-4.0501423,3
3.384538,2.1646047,1
10.494793,-3.7415106,3
5.0643992,-0.4478662,0
3.2221692,-1.570826,0
-5.0938287,4.8780923,4
5.071395,-1.6869607,0
1.0283827,1.6375421,1
4.332917,1.2746326,0
5.3973837,-0.8364956,0
2.519632,2.0959346,1
1.3397154,1.336703,1
3.9074342,-2.0472417,0
9.475965,-4.4360085,3
4.235445,1.4358429,1
3.3886745,0.54746157,1
-0.734395,3.2269926,4
7.8497553,-3.311027,2
6.2775135,0.48625007,0
10.367608,-3.6343157,3
4.0616107,-1.6727878,0
1.8667378,0.73489445,1
13.943103,-2.6500468,3
-0.7291275,1.9794232,4
5.4980297,0.74443966,0
11.691422,-1.7503189,3
4.427732,-3.7361224,0
9.351051,-3.4114254,3
6.517483,-2.619389,2
-0.47339898,3.1301582,4
5.869621,0.47460508,0
-1.9628412,4.6909738,4
3.5996108,0.87030995,1
0.5351959,1.299302,1
5.382114,0.5000127,0
2.697062,-0.6804292,1
10.611076,-2.9781291,3
0.6675081,2.5348763,4
9.456168,-4.1444726,3
12.805533,-2.5630476,3
4.240536,-3.5947216,0
2.5296812,0.5770037,1
11.129354,-4.0401692,3
10.65774,-1.4207189,3
12.239771,-2.0794423,3
1.9526856,-0.15160963,1
4.044375,-2.1789649,0
10.837808,-2.7400112,3
4.14652,-2.6392872,0
2.0663118,1.8836213,1
3.4779758,-0.86708903,0
4.714858,-3.393545,0
3.2209835,1.8859276,1
7.394793,-1.4863875,2
-2.4891322,4.582587,4
6.502393,-0.42025575,0
2.6259596,-1.5236603,0
-1.2483257,3.604196,4
5.459946,-3.3438113,0
5.723608,-0.8655241,0
1.1202145,1.7366157,1
2.5177426,0.63615125,1
3.4049604,-2.1770434,0
1.4674311,-0.2337669,1
11.516509,-2.9657907,3
7.007419,-1.9515604,2
6.979892,-2.9933958,2
6.3960376,-4.3163586,2
-0.76642245,2.6558647,4
6.1857452,-4.3310337,2
-0.641674,3.7490268,4
0.46773165,3.2744899,4
7.2514668,-3.878463,2
-2.696952,4.1373067,4
3.3918266,0.7180604,1
2.618559,-0.11622183,1
1.618985,-0.45361716,1
6.2409697,-2.0704446,2
5.7456245,-2.0523477,2
13.734273,-2.479604,3
-0.025242245,3.6671977,4
0.3087076,2.8273606,4
8.333417,-3.1568015,2
5.848895,0.051585525,0
6.7552233,-3.8984764,2
10.511654,-2.5927806,3
12.469015,-2.2307131,3
3.983824,-0.12896468,0
8.490414,-3.0522852,3
2.619425,0.28271076,1
-3.161051,4.942103,4
-0.09483989,1.8602653,4
9.10056,-2.0135603,3
1.7473769,2.7980418,1
4.5271645,-3.7651472,0
6.0848765,-1.6120552,2
1.7624199,1.106335,1
7.7522426,-1.416026,2
10.862356,-4.5951223,3
5.7054176,1.5490152,0
6.070839,-1.6044168,2
0.20322417,1.951393,4
8.718205,-1.3199673,2
