cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
Ext_L56,2822.22733355742,1466.6083735313828,0.5196634431581107,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,SpaOTsc
Ext_Thal_1,943.840952651629,882.3955586267995,0.9348985717856333,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,SpaOTsc
Inh_Pvalb,946.3162678504508,877.7078269700864,0.9274994595240259,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,SpaOTsc
Micro,1306.8342520915799,1191.9244120940732,0.9120700732984354,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,SpaOTsc
Nb_1,84.89403888538529,38.571914038294615,0.4543536218175486,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,SpaOTsc
Oligo_2,2154.7878883233784,1426.263785915692,0.6619044935441212,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,SpaOTsc
Astro_CTX,210.0992666401564,125.75089911400812,0.5985308807830616,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Ext_L56,2822.22733355742,2208.6362075225024,0.7825862152424534,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Ext_Thal_1,943.840952651629,594.3336739077483,0.6296968490697781,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Inh_Pvalb,946.3162678504508,476.6129228824479,0.5036507762516542,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Micro,1306.8342520915799,568.6875869787204,0.43516428044990374,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Nb_1,84.89403888538529,73.50156438973092,0.8658035988718212,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Oligo_2,2154.7878883233784,1836.9128127821418,0.8524796443938747,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim,CellTrek
Astro_CTX,210.09926664015745,205.77703510331827,0.9794276695680143,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CytoSPACE
Ext_L56,4129.061585509874,1383.6513102175495,0.33510067156014345,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CytoSPACE
Ext_Thal_1,943.8409526648583,896.002315482398,0.9493149380227762,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CytoSPACE
Inh_Pvalb,946.316267927251,754.4253553358105,0.7972232760916752,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CytoSPACE
Nb_1,84.89403888599375,81.95272319514709,0.9653530951119356,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CytoSPACE
Oligo_2,2154.7878883718654,1377.2437278345196,0.6391551276423547,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CytoSPACE
Astro_CTX,210.09926664015745,185.17627814466957,0.881375176153403,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SVTuner + CytoSPACE
Ext_L56,4129.061585509875,1654.4109225691468,0.4006747994205208,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,943.8409526648583,914.38264792553,0.9687889101906894,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SVTuner + CytoSPACE
Inh_Pvalb,946.316267927251,788.7542033613065,0.8334995710143944,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SVTuner + CytoSPACE
Nb_1,84.89403888599378,81.62818941309202,0.9615302850970779,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SVTuner + CytoSPACE
Oligo_2,2154.7878883718654,1653.8934826956688,0.7675435209287969,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SVTuner + CytoSPACE
Astro_CTX,210.09926664015745,180.70855150511673,0.8601103392455959,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(all genes)"
Ext_L56,4129.061585509874,1426.8492816264493,0.34556260595232946,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(all genes)"
Ext_Thal_1,943.8409526648583,790.3262978188332,0.8373511401337387,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(all genes)"
Inh_Pvalb,946.316267927251,778.6561575795669,0.8228286715234053,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(all genes)"
Nb_1,84.89403888599378,54.297348150400325,0.6395896444898507,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(all genes)"
Oligo_2,2154.7878883718654,1297.269231794275,0.6020403394667665,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(all genes)"
Astro_CTX,210.09926664015745,177.54310399321184,0.8450439015443809,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(marker genes)"
Ext_L56,4129.061585509874,1400.5288457441854,0.33918817066305446,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(marker genes)"
Ext_Thal_1,943.8409526648583,812.6849346064063,0.8610401279069915,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(marker genes)"
Inh_Pvalb,946.316267927251,798.8624175448964,0.8441812157521842,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(marker genes)"
Nb_1,84.89403888599378,56.238065171350776,0.6624501073258419,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(marker genes)"
Oligo_2,2154.7878883718654,1502.7598520804831,0.6974050022231898,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,"Tangram
(marker genes)"
Astro_CTX,210.09926664015745,197.2519509365062,0.9388512111008213,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,novoSpaRc
Ext_L56,4129.061585509874,1385.6348895231113,0.33558106626109024,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,novoSpaRc
Ext_Thal_1,943.8409526648583,922.4543869048857,0.9773409220064151,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,novoSpaRc
Inh_Pvalb,946.316267927251,799.373241791672,0.8447210186321393,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,novoSpaRc
Nb_1,84.89403888599378,82.72296751178261,0.9744261033789811,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,novoSpaRc
Oligo_2,2154.7878883718654,1385.6346012541514,0.6430491876864605,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,novoSpaRc
Astro_CTX,210.09926664015745,186.47775725072955,0.8875697675333389,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SpaOTsc
Ext_L56,4129.061585509874,1642.949344053869,0.39789896808986214,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SpaOTsc
Ext_Thal_1,943.8409526648583,882.4281309343211,0.9349330821499713,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SpaOTsc
Inh_Pvalb,946.316267927251,838.6658487426836,0.8862426623814067,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SpaOTsc
Nb_1,84.89403888599378,33.17433744910483,0.39077346165206533,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SpaOTsc
Oligo_2,2154.7878883718654,1400.2400012599744,0.6498273026390458,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,SpaOTsc
Astro_CTX,210.09926664015745,160.48696997903704,0.7638625900294421,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CellTrek
Ext_L56,4129.061585509874,2950.8017689297253,0.7146422274942522,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CellTrek
Ext_Thal_1,943.8409526648583,546.5920123396377,0.5791145327995988,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CellTrek
Inh_Pvalb,946.316267927251,575.2171213668141,0.607848708578932,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CellTrek
Nb_1,84.89403888599378,62.969856457257535,0.7417465028589493,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CellTrek
Oligo_2,2154.7878883718654,1110.898584188296,0.5155489271975067,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_ext_l56,CellTrek
Astro_CTX,210.0992666313599,205.85398300664087,0.9797939150726889,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CytoSPACE
Ext_L56,6283.849473706749,1383.9776353107795,0.22024360085353725,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CytoSPACE
Ext_Thal_1,943.8409528470238,901.3036786561917,0.9549317349893308,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CytoSPACE
Inh_Pvalb,946.316267928873,759.6930214572023,0.8027897725143011,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CytoSPACE
Nb_1,84.89403888599377,74.2954539441021,0.875155133611622,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CytoSPACE
Astro_CTX,210.0992666313599,205.7787394071672,0.97943578150716,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SVTuner + CytoSPACE
Ext_L56,6283.849473706749,2057.880701193164,0.32748726872021183,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,943.8409528470238,915.5651065807508,0.9700417255884256,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SVTuner + CytoSPACE
Inh_Pvalb,946.316267928873,748.947613904938,0.7914347869598606,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SVTuner + CytoSPACE
Nb_1,84.89403888599377,81.53877034919212,0.9604769830622911,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SVTuner + CytoSPACE
Astro_CTX,210.09926663135994,176.70818309914694,0.8410699662707487,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(all genes)"
Ext_L56,6283.849473706749,1409.9613541549832,0.2243786010557105,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(all genes)"
Ext_Thal_1,943.8409528470238,700.0613739742537,0.7417154043407126,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(all genes)"
Inh_Pvalb,946.3162679288729,638.9815425348534,0.6752304321401358,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(all genes)"
Nb_1,84.89403888599378,46.33058479704025,0.545746031229103,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(all genes)"
Astro_CTX,210.09926663135994,168.63793767125964,0.8026583832258285,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(marker genes)"
Ext_L56,6283.849473706749,1446.8765038930164,0.2302532086338353,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(marker genes)"
Ext_Thal_1,943.8409528470238,730.0376250895463,0.7734752586094551,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(marker genes)"
Inh_Pvalb,946.3162679288729,648.7308862237994,0.6855328479596204,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(marker genes)"
Nb_1,84.89403888599378,47.31106709783679,0.5572955147224405,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,"Tangram
(marker genes)"
Astro_CTX,210.09926663135994,184.22545739691975,0.8768495975769475,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,novoSpaRc
Ext_L56,6283.849473706749,1385.6348550206737,0.2205073276848098,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,novoSpaRc
Ext_Thal_1,943.8409528470238,933.5688410348396,0.9891166919795129,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,novoSpaRc
Inh_Pvalb,946.3162679288729,807.6256964139128,0.8534416281160409,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,novoSpaRc
Nb_1,84.89403888599378,81.63545166483084,0.961615829993211,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,novoSpaRc
Astro_CTX,210.09926663135994,181.23100874368438,0.8625970554274814,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SpaOTsc
Ext_L56,6283.849473706749,1871.5047675090389,0.29782775277159307,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SpaOTsc
Ext_Thal_1,943.8409528470238,910.612088176294,0.964793999910157,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SpaOTsc
Inh_Pvalb,946.3162679288729,851.2134842361156,0.8995021147624344,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SpaOTsc
Nb_1,84.89403888599378,25.495997030426835,0.30032729464863855,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,SpaOTsc
Astro_CTX,210.09926663135994,127.48233547841288,0.6067719203517893,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CellTrek
Ext_L56,6283.849473706749,4124.775050527966,0.6564089524720621,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CellTrek
Ext_Thal_1,943.8409528470238,236.28945978298907,0.2503488104327748,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CellTrek
Inh_Pvalb,946.3162679288729,499.3054458366764,0.5276306270518487,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CellTrek
Nb_1,84.89403888599378,82.16563946000599,0.9678611188513269,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_ext_l56,CellTrek
