cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
Astro_CTX,210.09926661773736,186.4663844568736,0.8875156370542582,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,943.840952551449,932.7680651614057,0.9882682698180129,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Inh_Pvalb,2253.150519997657,1936.066651169902,0.8592708893553704,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Nb_1,84.89403888173202,79.6317675559984,0.9380136533135781,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Oligo_2,2154.7878883057306,1394.4637888906605,0.6471466618401597,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Astro_CTX,210.09926661773736,184.1183096099983,0.8763396111467167,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_Thal_1,943.840952551449,786.171754281877,0.8329493991086624,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Inh_Pvalb,2253.150519997657,1516.8580843292557,0.6732164899177855,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Nb_1,84.89403888173202,49.54690040613826,0.5836322674571212,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Oligo_2,2154.7878883057306,1490.8926415899891,0.6918976339533123,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Astro_CTX,210.09926661773736,178.149568480825,0.8479304632936066,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_Thal_1,943.840952551449,811.2076951378052,0.8594749919940415,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Inh_Pvalb,2253.150519997657,1546.6986390105587,0.6864604141103574,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Nb_1,84.89403888173202,49.329090210965155,0.5810665962033769,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Oligo_2,2154.7878883057306,1602.4062634068734,0.7436491879796185,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Astro_CTX,210.09926661773736,198.60179039265884,0.9452759811580044,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Ext_Thal_1,943.840952551449,927.3810486423272,0.9825607229007954,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Inh_Pvalb,2253.150519997657,2063.431582385073,0.9157983739085567,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Nb_1,84.89403888173202,58.76688349790848,0.6922380448853197,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Oligo_2,2154.7878883057306,1656.6902498387853,0.7688414524834785,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Astro_CTX,210.09926661773736,201.38534562988397,0.9585247434313617,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Ext_Thal_1,943.840952551449,898.9432488013465,0.9524308585797933,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Inh_Pvalb,2253.150519997657,1794.9375532361994,0.7966345511786164,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Nb_1,84.89403888173202,32.38325887418862,0.38145503854873175,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Oligo_2,2154.7878883057306,1639.388800649058,0.7608121474722409,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Astro_CTX,210.09926661773736,183.87316929597026,0.8751728278543501,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Ext_L56,2822.2273336456938,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Ext_Thal_1,943.840952551449,367.8526338354773,0.3897400646168991,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Inh_Pvalb,2253.150519997657,1416.4391259680867,0.6286482475966851,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Nb_1,84.89403888173202,44.07114693147202,0.5191312312619338,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Oligo_2,2154.7878883057306,2020.377540985489,0.9376224694552531,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Astro_CTX,210.09926654330664,208.41217558264253,0.9919700292703479,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Ext_Thal_1,943.8409524534578,927.9201119115711,0.9831318608283509,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Inh_Pvalb,4407.938408508704,2387.7346622497935,0.5416896610081294,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Nb_1,84.89403888173203,78.6788851318309,0.9267892795328113,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Astro_CTX,210.0992665433066,208.4458037286014,0.9921300876394806,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,943.8409524534578,922.0639432568736,0.9769272469689133,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Inh_Pvalb,4407.938408508703,2679.353874212012,0.6078473939291028,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Nb_1,84.89403888173202,82.76756132275577,0.9749513913227913,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Astro_CTX,210.0992665433066,180.5015462474438,0.8591250660565157,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_Thal_1,943.8409524534578,692.0591434065882,0.7332370370321631,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Inh_Pvalb,4407.938408508703,1971.3129713926485,0.44721881040519906,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Nb_1,84.89403888173202,46.42648363610436,0.5468756610906714,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Astro_CTX,210.0992665433066,170.06596513958613,0.8094553014754641,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_Thal_1,943.8409524534578,734.2867605109851,0.7779772202109378,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Inh_Pvalb,4407.938408508703,2038.0234609348636,0.4623529804774131,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Nb_1,84.89403888173202,45.70896928251162,0.5384237796270939,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Astro_CTX,210.0992665433066,202.85918652904454,0.9655397178039662,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Ext_Thal_1,943.8409524534578,939.2645899436976,0.9951513414438479,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Inh_Pvalb,4407.938408508703,2391.5568167058127,0.5425567680549616,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Nb_1,84.89403888173202,81.15102412326682,0.9559095690607949,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Astro_CTX,210.0992665433066,201.42589261433608,0.9587177334234875,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Ext_Thal_1,943.8409524534578,920.3664295323567,0.9751287302589695,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Inh_Pvalb,4407.938408508703,2677.5283613531756,0.6074332518314471,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Nb_1,84.89403888173202,30.886896884965253,0.3638288069671718,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Astro_CTX,210.0992665433066,96.34861291878077,0.458586145986954,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Ext_L56,2822.2273336127996,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Ext_Thal_1,943.8409524534578,393.85856818702143,0.41729336617913193,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Inh_Pvalb,4407.938408508703,1876.914465855265,0.4258032422214048,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Nb_1,84.89403888173202,84.89050074100793,0.9999583228602303,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
