cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
Ciliated,1258.8724703161533,133.0,0.10565009811247868,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CytoSPACE
DC,172.5689823460218,76.39892451147402,0.4427152752067859,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CytoSPACE
Endothelia_vascular,326.64062075415,325.5537172011632,0.9966724789143574,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CytoSPACE
Erythrocyte,54.35757584802272,19.33452379561799,0.35569142836087847,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CytoSPACE
Macrophage_alveolar,646.8900131519705,524.0582075562481,0.8101194900239307,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CytoSPACE
Mast_cell,425.54313919663593,128.1955146047938,0.30125151317633375,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CytoSPACE
B_cell,6.127198387045642,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
Ciliated,1258.8724703161533,210.9999987331321,0.1676103050217164,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
DC,172.5689823460218,110.80678785812898,0.6421014156295358,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
Endothelia_vascular,326.64062075415006,326.64061835496216,0.9999999926549615,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
Erythrocyte,54.35757584802273,10.583333334292043,0.19469840531302895,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
Macrophage_alveolar,646.8900131519706,640.8982053268287,0.990737516883362,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
Mast_cell,425.54313919663593,189.78068620755255,0.44597284911191637,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SVTuner + CytoSPACE
B_cell,6.127198387045642,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
Ciliated,1258.8724703161533,122.00354558035411,0.09691493654612539,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
DC,172.5689823460218,69.48062982745009,0.40262525097432034,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
Endothelia_vascular,326.64062075415006,278.49695338128157,0.8526096746273808,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
Erythrocyte,54.35757584802273,40.259563564238775,0.7406431014657404,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
Macrophage_alveolar,646.8900131519706,465.7927062398354,0.7200493078726956,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
Mast_cell,425.54313919663593,134.44866913306498,0.31594603871862365,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(all genes)"
B_cell,6.127198387045642,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
Ciliated,1258.8724703161533,139.38305147058736,0.11072054934649789,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
DC,172.5689823460218,57.06244645581958,0.33066455906544334,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
Endothelia_vascular,326.64062075415006,284.9338609535321,0.8723160649636131,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
Erythrocyte,54.35757584802273,32.34173359022684,0.5949811610556448,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
Macrophage_alveolar,646.8900131519706,408.21814302670936,0.6310472178070381,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
Mast_cell,425.54313919663593,148.93171252834716,0.34998029297219724,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,"Tangram
(marker genes)"
B_cell,6.127198387045642,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
Ciliated,1258.8724703161533,127.53983342116757,0.10131275123455294,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
DC,172.5689823460218,74.80569919871127,0.433482878450988,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
Endothelia_vascular,326.64062075415006,321.33072979172084,0.9837439356128772,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
Erythrocyte,54.35757584802273,31.511112881970803,0.5797004813105003,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
Macrophage_alveolar,646.8900131519706,517.3121589567206,0.799691057891152,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
Mast_cell,425.54313919663593,107.51785723139714,0.25266030004472717,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,novoSpaRc
B_cell,6.127198387045642,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
Ciliated,1258.8724703161533,107.37038037212086,0.0852909114337498,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
DC,172.5689823460218,23.70435568101503,0.13736162408076855,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
Endothelia_vascular,326.64062075415006,224.47146488610036,0.6872123386486321,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
Erythrocyte,54.35757584802273,12.411039865338733,0.2283221735280932,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
Macrophage_alveolar,646.8900131519706,389.51914696021174,0.6021412280926711,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
Mast_cell,425.54313919663593,50.208622974159915,0.1179871518289463,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,SpaOTsc
B_cell,6.127198387045642,0.0,0.0,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
Ciliated,1258.8724703161533,618.0044083058965,0.4909189952741526,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
DC,172.5689823460218,18.392857147142855,0.10658263667721549,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
Endothelia_vascular,326.64062075415006,300.5897107342704,0.9202459572856152,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
Erythrocyte,54.35757584802273,7.397222218062586,0.13608447585566238,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
Macrophage_alveolar,646.8900131519706,421.1676601638578,0.651065330428768,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
Mast_cell,425.54313919663593,237.5732567820993,0.5582824275597612,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_at2_fibroblast_sc_missing_b_cell,CellTrek
Astro_CTX,210.09926641197023,206.41292973426818,0.982454309619179,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Ext_L56,181.6626918883405,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Ext_Thal_1,939.0366210994022,912.0429195882846,0.9712538351491404,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Inh_Pvalb,946.2772476227317,758.2138402996727,0.8012597177037513,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Micro,1256.9617643873942,1254.4420178725,0.997995367411894,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Nb_1,84.8899308598425,63.5336553507473,0.7484239262209382,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Oligo_2,2149.0724777303194,1655.7958034446333,0.7704699681386986,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CytoSPACE
Astro_CTX,210.09926641197023,142.1355689789297,0.6765162554172138,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_L56,181.66269188834053,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,939.0366210994022,914.2850859056182,0.9736415655815367,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Inh_Pvalb,946.2772476227316,895.3469824236631,0.9461782840842712,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Micro,1256.9617643873942,1112.7950596588485,0.8853054175448143,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Nb_1,84.88993085984248,80.09145021666033,0.9434740893934208,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Oligo_2,2149.072477730319,1128.157450227383,0.5249508622523769,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SVTuner + CytoSPACE
Astro_CTX,210.09926641197023,196.90732603341365,0.937210916516532,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_L56,181.66269188834053,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_Thal_1,939.0366210994022,858.0796665788426,0.9137872233078865,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Inh_Pvalb,946.2772476227316,841.3436747837925,0.8891090606874924,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Micro,1256.9617643873942,1076.908029683854,0.8567548036822799,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Nb_1,84.88993085984248,48.95048032279897,0.5766347059890844,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Oligo_2,2149.072477730319,1568.6125500517007,0.7299021165206795,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(all genes)"
Astro_CTX,210.09926641197023,198.6934103325917,0.9457120613785794,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_L56,181.66269188834053,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_Thal_1,939.0366210994022,865.439526797925,0.9216248944420172,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Inh_Pvalb,946.2772476227316,874.2750185078526,0.9239100070346556,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Micro,1256.9617643873942,1198.3157507287692,0.9533430408782504,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Nb_1,84.88993085984248,48.75304669881487,0.5743089457724803,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Oligo_2,2149.072477730319,1756.6118934444205,0.8173814106537791,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,"Tangram
(marker genes)"
Astro_CTX,210.09926641197023,186.8715903016266,0.8894442779024371,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Ext_L56,181.66269188834053,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Ext_Thal_1,939.0366210994022,913.0462837270154,0.9723223388860406,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Inh_Pvalb,946.2772476227316,799.6525915946834,0.8450510604620333,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Micro,1256.9617643873942,1251.538883591219,0.9956857233451185,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Nb_1,84.88993085984248,56.22179533200657,0.662290506807357,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Oligo_2,2149.072477730319,1656.680987719361,0.7708818594471122,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,novoSpaRc
Astro_CTX,210.09926641197023,189.88029454069238,0.9037646717355415,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Ext_L56,181.66269188834053,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Ext_Thal_1,939.0366210994022,876.5294555827727,0.933434794647894,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Inh_Pvalb,946.2772476227316,855.8505004979968,0.9044394786497215,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Micro,1256.9617643873942,1239.716343836329,0.9862800754647696,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Nb_1,84.88993085984248,33.59014246111741,0.3956905385701917,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Oligo_2,2149.072477730319,1676.5731428616439,0.7801380177891014,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,SpaOTsc
Astro_CTX,210.09926641197023,54.07444229102654,0.2573756834780918,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Ext_L56,181.66269188834053,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Ext_Thal_1,939.0366210994022,651.6302003501969,0.6939348111762494,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Inh_Pvalb,946.2772476227316,787.4369611245398,0.8321419151763022,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Micro,1256.9617643873942,442.12055801348765,0.35173747566535096,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Nb_1,84.88993085984248,77.32601224321127,0.9108973403557176,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Oligo_2,2149.072477730319,1859.394239975526,0.8652077857975603,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_sc_missing_ext_l56,CellTrek
Astro_CTX,210.09926576789542,207.87892257174525,0.9894319326246335,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Ext_Thal_1,934.2336137807454,908.7759981195688,0.9727502679354982,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Inh_Pvalb,2209.7167765762797,1951.4277249184852,0.8831121461375762,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Nb_1,83.89131615460727,78.98930166996635,0.9415670809645332,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Oligo_2,2143.1832782638603,1650.7769461290975,0.7702453461965936,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Astro_CTX,210.09926576789545,186.46638445687364,0.8875156406442184,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,934.2336137807454,932.7680651614057,0.9984312824996644,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Inh_Pvalb,2209.7167765762797,1936.0666511699021,0.8761605431487155,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Nb_1,83.89131615460727,79.6317675559984,0.9492253931174622,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Oligo_2,2143.18327826386,1394.4637888906605,0.6506507413683636,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Astro_CTX,210.09926576789545,184.1183087601564,0.8763396106465161,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Ext_Thal_1,934.2336137807454,776.5644155111735,0.831231507897151,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Inh_Pvalb,2209.7167765762797,1474.3032245300685,0.6671910355925088,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Nb_1,83.89131615460727,48.91872382091892,0.5831202329781583,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Oligo_2,2143.18327826386,1480.8134179557326,0.6909411028791262,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(all genes)"
Astro_CTX,210.09926576789545,178.14956763098309,0.8479304626784923,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Ext_Thal_1,934.2336137807454,801.6003563671015,0.858029880902175,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Inh_Pvalb,2209.7167765762797,1504.3086450574574,0.6807698891566651,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Nb_1,83.89131615460727,48.745393043270475,0.581054098059867,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Oligo_2,2143.18327826386,1590.950485391625,0.7423305797161758,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,"Tangram
(marker genes)"
Astro_CTX,210.09926576789545,198.60178954281693,0.9452759809366482,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Ext_Thal_1,934.2336137807454,917.8140011495911,0.9824245109692578,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Inh_Pvalb,2209.7167765762797,2020.240014605605,0.9142529196595734,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Nb_1,83.89131615460727,57.764799225377374,0.6885670874315513,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Oligo_2,2143.18327826386,1656.4182227746096,0.7728775413535484,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,novoSpaRc
Astro_CTX,210.09926576789545,201.38534478004206,0.9585247432635963,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Ext_Thal_1,934.2336137807454,889.3359100306429,0.951941673808539,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Inh_Pvalb,2209.7167765762797,1752.1858525720409,0.7929458974769001,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Nb_1,83.89131615460727,31.87467372030968,0.37995200434770077,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Oligo_2,2143.18327826386,1634.7997451516571,0.7627904536825093,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,SpaOTsc
Astro_CTX,210.09926576789545,183.87316924182272,0.8751728311366606,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Ext_L56,153.87574945661217,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Ext_Thal_1,934.2336137807454,367.85263383547726,0.3937480180645784,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Inh_Pvalb,2209.7167765762797,1379.5605940567216,0.6243155723305878,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Nb_1,83.89131615460727,44.071146399623004,0.5253362138031332,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Oligo_2,2143.18327826386,2012.935320016421,0.9392268689437753,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_fill_inh_pvalb_sc_missing_ext_l56,CellTrek
Astro_CTX,210.09926579516224,208.41217555807424,0.9919700326857266,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Ext_L56,185.36814857188511,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Ext_Thal_1,936.0258929539823,920.9893130802795,0.9839357223054491,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Inh_Pvalb,4364.6149669297365,2386.494900868955,0.5467824582354217,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Nb_1,83.89172574923418,77.67831539849251,0.9259353613809954,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,CytoSPACE
Astro_CTX,210.09926579516224,208.4458037286014,0.9921300911723656,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_L56,185.36814857188511,0.0,0.0,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
Ext_Thal_1,936.0258929539821,922.0639432568735,0.9850837997087384,mouse_brain_refined,mouse_brain_refined7_balanced_clustered_sim_missing_micro_oligo_2_fill_inh_pvalb_sc_missing_ext_l56,SVTuner + CytoSPACE
