cell_type,truth_mass,recovered_mass,composition_recovery,group,sample,method
T cells CD8,433.9534759877939,189.76802496781912,0.43730039155892564,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(all genes)"
B cells,141.08877475961424,102.92259730105415,0.7294882068145586,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
Dendritic cells,46.458441927171584,16.19431998286869,0.34857647633243843,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
Fibroblasts,209.82397541997472,158.40952164851493,0.7549638754648947,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
NK cells,264.04106822666233,190.6927804474982,0.7222087902015328,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
PCs,933.271582933447,169.5448805537545,0.18166724847749383,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
PVL,128.3113588293213,105.76309487049588,0.8242691515034227,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
T cells CD4,361.0513219160149,218.9774445785129,0.6064994954635557,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
T cells CD8,433.9534759877939,197.1461989248831,0.4543026149891431,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,"Tangram
(marker genes)"
B cells,141.08877475961424,98.22526811416114,0.6961947772352297,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
Dendritic cells,46.458441927171584,10.240215745137618,0.2204166846832749,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
Fibroblasts,209.82397541997472,184.58363358731776,0.8797070650189667,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
NK cells,264.04106822666233,209.47878913832585,0.793356846134639,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
PCs,933.271582933447,142.8609135357655,0.1530753921454749,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
PVL,128.3113588293213,104.76503058121877,0.8164906952670989,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
T cells CD4,361.0513219160149,268.340001960838,0.7432184447818121,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
T cells CD8,433.9534759877939,179.59954072361427,0.4138681924710887,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,novoSpaRc
B cells,141.08877475961424,51.44707645315137,0.36464330022573677,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
Dendritic cells,46.458441927171584,8.243845911293917,0.17744559587721428,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
Fibroblasts,209.82397541997472,160.07903594618944,0.7629206129842029,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
NK cells,264.04106822666233,128.78694916815186,0.4877534772643645,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
PCs,933.271582933447,116.30359197224445,0.12461923634991705,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
PVL,128.3113588293213,68.6709726496695,0.5351901287322118,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
T cells CD4,361.0513219160149,164.36332258013377,0.45523534357358414,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
T cells CD8,433.9534759877939,155.50275245966833,0.35833968631246144,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,SpaOTsc
B cells,141.08877475961424,16.579078365069794,0.11750813197801933,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
Dendritic cells,46.458441927171584,1.074489237988862,0.023127965412039323,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
Fibroblasts,209.82397541997472,140.2953091925063,0.6686333576117657,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
NK cells,264.04106822666233,134.7421139580975,0.5103074111275373,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
PCs,933.271582933447,227.33560018703037,0.2435899735342547,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
PVL,128.3113588293213,57.55491786407521,0.4485566857774009,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
T cells CD4,361.0513219160149,226.12258010227856,0.6262893012059862,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
T cells CD8,433.9534759877939,113.5207331936304,0.2615965523383052,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_scnoise10,CellTrek
B cells,141.0887747788576,102.47668330258549,0.7263276859779052,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
Dendritic cells,46.45844184517286,7.805639868422281,0.16801338052695164,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
NK cells,264.0410680035053,181.9126685831611,0.6889559641560989,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
PCs,1143.0955587408203,140.3373011510409,0.12276952707753479,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
PVL,128.31135875974053,78.86454633909193,0.6146341765951027,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
T cells CD4,361.05132200667947,223.7523250639911,0.6197244309213515,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
T cells CD8,433.9534758652239,182.5287121958629,0.4206181591976744,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CytoSPACE
B cells,141.0887747788576,113.13467785795604,0.8018687385674955,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
Dendritic cells,46.458441845172864,33.98314475214189,0.7314740529911425,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
NK cells,264.0410680035053,220.73197591864846,0.8359759244562597,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
PCs,1143.0955587408203,240.51121165403265,0.21040341712023478,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
PVL,128.31135875974053,116.79069474621578,0.910213217871873,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
T cells CD4,361.0513220066794,255.0069077149812,0.7062899155103041,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
T cells CD8,433.9534758652238,268.7698589920956,0.6193517829445142,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SVTuner + CytoSPACE
B cells,141.0887747788576,97.16210123403695,0.6886593308810621,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
Dendritic cells,46.45844184517286,20.707941867766518,0.445730443065174,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
NK cells,264.0410680035053,169.35475462270102,0.6413955067794709,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
PCs,1143.0955587408203,182.4394280850879,0.15960120454501153,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
PVL,128.31135875974053,78.77029004797308,0.6138995862047433,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
T cells CD4,361.05132200667947,196.13516923222016,0.5432334886412399,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
T cells CD8,433.9534758652238,185.62931412607895,0.427763169210635,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(all genes)"
B cells,141.0887747788576,102.33948160786741,0.7253552365755122,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
Dendritic cells,46.45844184517286,18.310999671716914,0.39413718894706046,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
NK cells,264.0410680035053,190.4633585038004,0.7213399034625625,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
PCs,1143.0955587408203,169.10873324170444,0.14793927939671692,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
PVL,128.31135875974053,93.86210198713158,0.7315182606933949,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
T cells CD4,361.05132200667947,205.44609362299678,0.5690218567298198,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
T cells CD8,433.9534758652238,192.54179707066734,0.44369225684106856,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,"Tangram
(marker genes)"
B cells,141.0887747788576,105.33410231191365,0.7465803177964668,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
Dendritic cells,46.45844184517286,13.689416404459948,0.29465939581187894,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
NK cells,264.0410680035053,220.8702578710878,0.8364996382614072,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
PCs,1143.0955587408203,142.99570560296013,0.12509514581657322,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
PVL,128.31135875974053,97.393583683792,0.7590410126211725,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
T cells CD4,361.05132200667947,266.27545562099147,0.7375002925929333,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
T cells CD8,433.9534758652238,174.0588602424495,0.40110027899974293,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,novoSpaRc
B cells,141.0887747788576,49.75946563678819,0.35268196009768404,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
Dendritic cells,46.45844184517286,9.892755976727354,0.21293774788435432,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
NK cells,264.0410680035053,129.93288024689696,0.49209345057327225,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
PCs,1143.0955587408203,119.28325168952628,0.10435107614355797,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
PVL,128.31135875974053,66.55551583973298,0.5187032269244093,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
T cells CD4,361.05132200667947,155.2905966935982,0.4301067112301705,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
T cells CD8,433.9534758652238,156.0361243388108,0.35956878563468886,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,SpaOTsc
B cells,141.0887747788576,17.424575501616335,0.12350079252532738,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
Dendritic cells,46.45844184517286,20.240486669725485,0.43566865064435045,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
NK cells,264.0410680035053,181.6357767219688,0.6879072944802567,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
PCs,1143.0955587408203,14.80129966795927,0.01294843598575755,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
PVL,128.31135875974053,65.93050802377104,0.5138322020829356,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
T cells CD4,361.05132200667947,233.93325704642166,0.6479224497676646,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
T cells CD8,433.9534758652238,183.67506016402592,0.42325979714256573,real_brca,real_brca_clustered_sim_missing_epithelial_monocytes_endothelial_fibroblasts_scnoise10,CellTrek
AT2,808.2428200776989,464.54274661592035,0.5747564161117601,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
B_cell,381.77038989053176,138.1934500363122,0.3619805351482015,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
Ciliated,44.626338722081854,20.07503298620503,0.4498471880300494,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
DC,172.5689823711981,61.25001196605638,0.3549305971701613,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
Endothelia_vascular,326.64062081756106,315.0693599780856,0.9645749484233977,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
Erythrocyte,53.85757584802273,12.659523798346433,0.23505558129964,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
Fibroblast,415.3601107745484,403.1046202704647,0.9704943007617411,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
Macrophage_alveolar,646.3900131639563,484.85782514216146,0.7501010462226583,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
Mast_cell,424.5431483344009,111.19782988938616,0.261923506069161,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CytoSPACE
AT2,808.2428200776989,464.54274661592035,0.5747564161117601,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
B_cell,381.77038989053176,138.1934500363122,0.3619805351482015,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
Ciliated,44.626338722081854,20.07503298620503,0.4498471880300494,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
DC,172.5689823711981,61.25001196605638,0.3549305971701613,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
Endothelia_vascular,326.64062081756106,315.0693599780856,0.9645749484233977,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
Erythrocyte,53.85757584802273,12.659523798346433,0.23505558129964,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
Fibroblast,415.3601107745484,403.1046202704647,0.9704943007617411,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
Macrophage_alveolar,646.3900131639563,484.85782514216146,0.7501010462226583,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
Mast_cell,424.5431483344009,111.19782988938616,0.261923506069161,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SVTuner + CytoSPACE
AT2,808.2428200776988,594.2236256094195,0.7352043356875042,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
B_cell,381.77038989053176,144.57533130199516,0.3786970784807341,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
Ciliated,44.62633872208187,26.181945273709335,0.5866926578216928,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
DC,172.56898237119813,60.04987516343358,0.34797606347510074,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
Endothelia_vascular,326.64062081756106,317.4747261042347,0.9719389012597861,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
Erythrocyte,53.85757584802272,42.96995036331349,0.7978441228875148,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
Fibroblast,415.3601107745484,402.28154507224696,0.9685127065333429,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
Macrophage_alveolar,646.3900131639564,460.7146018402936,0.7127501855809669,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
Mast_cell,424.54314833440094,131.40219553310754,0.3095143474783055,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(all genes)"
AT2,808.2428200776988,643.0352880866633,0.7955966599552922,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
B_cell,381.77038989053176,162.35085317956154,0.4252578447116178,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
Ciliated,44.62633872208187,30.018397505724018,0.6726609971897696,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
DC,172.56898237119813,59.47321143089121,0.3446344216306703,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
Endothelia_vascular,326.64062081756106,313.4004583762354,0.9594656585938811,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
Erythrocyte,53.85757584802272,39.278462410154866,0.7293024572994572,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
Fibroblast,415.3601107745484,400.19993325482255,0.9635011231784976,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
Macrophage_alveolar,646.3900131639564,429.7654363401879,0.6648701675271369,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
Mast_cell,424.54314833440094,147.05228107880035,0.3463777042586289,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,"Tangram
(marker genes)"
AT2,808.2428200776988,551.2831035580539,0.6820760913224784,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
B_cell,381.77038989053176,118.28175196843455,0.3098243213737725,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
Ciliated,44.62633872208187,15.625030423837462,0.35013023410109895,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
DC,172.56898237119813,62.70295843326657,0.3633501082969342,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
Endothelia_vascular,326.64062081756106,319.2652340337146,0.9774204850413695,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
Erythrocyte,53.85757584802272,29.075636250612487,0.539861584796523,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
Fibroblast,415.3601107745484,382.4215342826351,0.9206987487785222,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
Macrophage_alveolar,646.3900131639564,492.7901671590831,0.7623728045347867,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
Mast_cell,424.54314833440094,103.50193184946966,0.24379602463385897,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,novoSpaRc
AT2,808.2428200776988,388.0801661565803,0.4801529398297321,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
B_cell,381.77038989053176,51.59282796172376,0.13514098874068628,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
Ciliated,44.62633872208187,8.38618348032652,0.18792004274769006,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
DC,172.56898237119813,21.24566006865441,0.1231140137510617,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
Endothelia_vascular,326.64062081756106,216.0705918452664,0.6614933295940205,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
Erythrocyte,53.85757584802272,13.032553746422249,0.2419818111234339,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
Fibroblast,415.3601107745484,208.70773391029616,0.5024741868474216,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
Macrophage_alveolar,646.3900131639564,377.8603273099178,0.5845701814920735,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
Mast_cell,424.54314833440094,47.7770475186482,0.11253755408864952,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,SpaOTsc
AT2,808.2428200776988,263.6849616771951,0.3262447313195387,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
B_cell,381.77038989053176,348.94709426935833,0.9140234641283073,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
Ciliated,44.62633872208187,7.25755110652217,0.16262931968763575,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
DC,172.56898237119813,69.5917149437071,0.4032689651841049,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
Endothelia_vascular,326.64062081756106,300.1709412830517,0.9189639075867007,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
Erythrocyte,53.85757584802272,3.4833333557218307,0.06467675718549287,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
Fibroblast,415.3601107745484,272.5554717375212,0.6561907719768028,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
Macrophage_alveolar,646.3900131639564,526.2071196002901,0.8140706212718327,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
Mast_cell,424.54314833440094,176.0261174855585,0.41462479886003856,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_scnoise10,CellTrek
AT2,809.2427906199858,464.7183689818022,0.5742632178728057,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
B_cell,377.7704193401211,137.3076784339349,0.36346858145690747,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
DC,172.56898237107785,62.61675055979143,0.36285055228027957,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
Endothelia_vascular,326.64062074803894,314.8243608065474,0.9638248913609363,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
Erythrocyte,53.35757584802272,15.53690475483274,0.29118460701974513,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
Fibroblast,459.9864495743968,434.4222629717928,0.9444240441729158,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
Macrophage_alveolar,642.7233464906229,481.8253960435443,0.7496621970780921,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
Mast_cell,423.7098150077338,107.59457560545587,0.2539345839876095,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,CytoSPACE
AT2,809.2427906199858,483.0089242550031,0.5968652793124731,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
B_cell,377.7704193401211,145.83491137621053,0.38604110832963284,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
DC,172.56898237107788,65.26666667575878,0.3782062441291727,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
Endothelia_vascular,326.64062074803894,313.97641375504134,0.9612289280984241,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
Erythrocyte,53.35757584802273,16.61709959936089,0.3114290582970079,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
Fibroblast,459.9864495743967,435.937630037183,0.947718417445851,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
Macrophage_alveolar,642.723346490623,503.2514927439933,0.7829986190665558,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
Mast_cell,423.7098150077338,111.2052230637631,0.26245609406459774,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,SVTuner + CytoSPACE
AT2,809.2427906199858,595.8904273914525,0.7363555589230798,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
B_cell,377.7704193401211,145.63082043912988,0.3855008570907001,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
DC,172.56898237107788,59.14884403649695,0.3427547826022885,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
Endothelia_vascular,326.64062074803894,316.50658762603086,0.9689749759267535,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
Erythrocyte,53.35757584802272,42.72415686204545,0.8007139789059342,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
Fibroblast,459.9864495743968,436.52943686684284,0.9490049919312676,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
Macrophage_alveolar,642.723346490623,459.25128646485973,0.7145396055277105,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
Mast_cell,423.7098150077338,134.37808751964582,0.3171465063116205,human_lung_5loc,human_lung_5loc_fine9_clustered_sim_missing_ciliated_scnoise10,"Tangram
(all genes)"
