file_path,file_type,file_size_mb,detected_role,read_success,n_rows,n_cols,candidate_reference,notes
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,40.145,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_epithelial_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_fibroblasts/stage1_preprocess/exported/sc_expression_normalized.csv,csv,40.285,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_fibroblasts/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_expression_normalized.csv,csv,39.851,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_nk_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,41.175,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_nk_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_plasma_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,43.009,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_plasma_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_pvl/stage1_preprocess/exported/sc_expression_normalized.csv,csv,40.474,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_pvl/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,42.821,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_her2_ffpe_sc_missing_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,38.079,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,47.191,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.987,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.94,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_endothelial_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.719,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_endothelial_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.084,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.762,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.263,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.97,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_plasma_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,47.067,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_plasma_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_pvl/stage1_preprocess/exported/sc_expression_normalized.csv,csv,47.177,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_pvl/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,46.154,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_brca_tnbc_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,18.189,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,35.431,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_b_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,35.715,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_cd4_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,35.706,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_cd8_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,34.281,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_epithelial_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/sc_expression_normalized.csv,csv,34.813,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_fibroblasts/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_mast_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,38.145,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_mast_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/sc_expression_normalized.csv,csv,35.22,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_monocytes_and_macrophages/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,35.709,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_nk_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/sc_expression_normalized.csv,csv,35.608,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/cytospace_fig2d_tme_crc_fresh_frozen_sc_missing_t_cells/stage1_preprocess/exported/st_expression_normalized.csv,csv,43.269,scRNA_expression,True,,2001.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_astrocyte/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1059.394,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_astrocyte/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1136.799,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_endothelial_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_excitatory_neuron/stage1_preprocess/exported/sc_expression_normalized.csv,csv,712.481,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_excitatory_neuron/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_inhibitory_neuron/stage1_preprocess/exported/sc_expression_normalized.csv,csv,875.965,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_inhibitory_neuron/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_microglia/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1107.507,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_microglia/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_neuroblast/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1126.227,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_neuroblast/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_oligodendrocyte/stage1_preprocess/exported/sc_expression_normalized.csv,csv,849.774,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_oligodendrocyte/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_oligodendrocyte_precursor_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1101.843,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/ffpe_mouse_brain_sagittal_real_sc_missing_oligodendrocyte_precursor_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,939.637,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_basal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,940.231,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_basal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,261.573,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,931.926,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_endothelial_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,261.573,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_expression_normalized.csv,csv,791.082,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_fibroblast/stage1_preprocess/exported/st_expression_normalized.csv,csv,261.573,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_luminal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,733.484,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_luminal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,261.573,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_macrophage/stage1_preprocess/exported/sc_expression_normalized.csv,csv,953.782,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_real_sc_missing_macrophage/stage1_preprocess/exported/st_expression_normalized.csv,csv,261.573,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_basal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1156.353,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_basal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,471.339,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1146.733,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_endothelial_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,471.339,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_expression_normalized.csv,csv,973.019,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_fibroblast/stage1_preprocess/exported/st_expression_normalized.csv,csv,471.339,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_luminal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,904.183,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_luminal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,471.339,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_macrophage/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1173.316,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_visium_ff_wta_real_sc_missing_macrophage/stage1_preprocess/exported/st_expression_normalized.csv,csv,471.339,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_basal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1156.353,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_basal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,423.306,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1146.733,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_endothelial_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,423.306,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_expression_normalized.csv,csv,973.019,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_fibroblast/stage1_preprocess/exported/st_expression_normalized.csv,csv,423.306,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_luminal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,904.183,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_luminal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,423.306,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_macrophage/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1173.316,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_breast_cancer_wta_120_real_sc_missing_macrophage/stage1_preprocess/exported/st_expression_normalized.csv,csv,423.306,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_basal_decidual_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,882.033,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_basal_decidual_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,347.009,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_expression_normalized.csv,csv,908.288,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_fibroblast/stage1_preprocess/exported/st_expression_normalized.csv,csv,347.009,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_nk_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,860.771,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_nk_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,347.009,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_pericyte/stage1_preprocess/exported/sc_expression_normalized.csv,csv,952.878,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_pericyte/stage1_preprocess/exported/st_expression_normalized.csv,csv,347.009,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_stromal_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,745.737,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_cervical_cancer_real_sc_missing_stromal_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,347.009,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_cardiomyocyte_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,695.396,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_cardiomyocyte_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,17.239,scRNA_expression,True,,22936.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_endothelial_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1121.052,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_endothelial_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,17.239,scRNA_expression,True,,22936.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_fibroblast/stage1_preprocess/exported/sc_expression_normalized.csv,csv,996.257,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_fibroblast/stage1_preprocess/exported/st_expression_normalized.csv,csv,17.239,scRNA_expression,True,,22936.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_macrophage/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1192.836,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_macrophage/stage1_preprocess/exported/st_expression_normalized.csv,csv,17.239,scRNA_expression,True,,22936.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_mast_cell/stage1_preprocess/exported/st_expression_normalized.csv,csv,17.239,scRNA_expression,True,,22936.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_monocyte/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1240.986,scRNA_expression,True,,,True,binary or large file inventory only
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_monocyte/stage1_preprocess/exported/st_expression_normalized.csv,csv,17.239,scRNA_expression,True,,22936.0,True,header read only for Phase 3 inventory
data/processed/stage3b_realdata_reference_dropout/human_heart_ff_real_sc_missing_myeloid_cell/stage1_preprocess/exported/sc_expression_normalized.csv,csv,1233.795,scRNA_expression,True,,,True,binary or large file inventory only
